speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
1000 Mbps,Download,85,Hargray Communications,Internet Only,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
50 Mbps,Upload,85,Hargray Communications,Internet Only,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
500 Mbps,Download,75,Hargray Communications,Internet Only,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
50 Mbps,Upload,75,Hargray Communications,Internet Only,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Arcadia Drive, Liberty County, Georgia, 31320, United States",True
