speed,down_up,price,name,type,address,success
1000 Mbps,Download,125,Sparklight (formerly Cable One),GigaOne Plus,"Harrison County, Mississippi, United States",True
50 Mbps,Upload,125,Sparklight (formerly Cable One),GigaOne Plus,"Harrison County, Mississippi, United States",True
300 Mbps,Download,80,Sparklight (formerly Cable One),Turbo 300 Plus,"Harrison County, Mississippi, United States",True
30 Mbps,Upload,80,Sparklight (formerly Cable One),Turbo 300 Plus,"Harrison County, Mississippi, United States",True
200 Mbps,Download,45,Sparklight (formerly Cable One),Streamer & Gamer 200 Plus,"Harrison County, Mississippi, United States",True
20 Mbps,Upload,45,Sparklight (formerly Cable One),Streamer & Gamer 200 Plus,"Harrison County, Mississippi, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Harrison County, Mississippi, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Harrison County, Mississippi, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Harrison County, Mississippi, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Harrison County, Mississippi, United States",True
