,street,county,state,zip
9971,1449  AUBURN AVE  BIRMINGHAM,Jefferson County,AL,352173401
9972,1437  AUBURN AVE  BIRMINGHAM,Jefferson County,AL,352173401
9973,1456  PARK AVE  BIRMINGHAM,Jefferson County,AL,352173463
9974,1400  PARK AVE  BIRMINGHAM,Jefferson County,AL,352173432
9975,1140  WAVERLY ST  BIRMINGHAM,Jefferson County,AL,352173438
9976,1021  FOREST ST  BIRMINGHAM,Jefferson County,AL,352173419
9977,1001  FOREST ST  TARRANT,Jefferson County,AL,352173419
9978,1004  FOREST ST  BIRMINGHAM,Jefferson County,AL,352173420
9979,1016  FOREST ST  BIRMINGHAM,Jefferson County,AL,352173420
9980,1021  ETOWAH ST  BIRMINGHAM,Jefferson County,AL,352173414
9981,1004  ETOWAH ST  BIRMINGHAM,Jefferson County,AL,352173415
9982,1037  WAVERLY ST  BIRMINGHAM,Jefferson County,AL,352173435
9983,1004  WAVERLY ST  BIRMINGHAM,Jefferson County,AL,352173436
9984,1032  WAVERLY ST  BIRMINGHAM,Jefferson County,AL,352173436
9985,1351  PROSCH AVE  BIRMINGHAM,Jefferson County,AL,352173111
9986,1305  PROSCH AVE  BIRMINGHAM,Jefferson County,AL,352173111
9987,1350  PARK AVE  BIRMINGHAM,Jefferson County,AL,352173175
9988,1382  PARK AVE  BIRMINGHAM,Jefferson County,AL,352173176
9989,1388  FULTON AVE  BIRMINGHAM,Jefferson County,AL,352173166
9990,1301  PARK AVE  BIRMINGHAM,Jefferson County,AL,352173122
9991,1352  FULTON AVE  BIRMINGHAM,Jefferson County,AL,352173121
9992,1257  PARK AVE  BIRMINGHAM,Jefferson County,AL,352173057
9993,1240  FULTON AVE  BIRMINGHAM,Jefferson County,AL,352173055
9994,1341  FULTON AVE  BIRMINGHAM,Jefferson County,AL,352173120
9995,1399  FULTON AVE  BIRMINGHAM,Jefferson County,AL,352173171
9996,5001  43RD PL N BIRMINGHAM,Jefferson County,AL,352173136
9997,1061  BRISTOL ST  BIRMINGHAM,Jefferson County,AL,352173113
9998,4953  43RD WAY N BIRMINGHAM,Jefferson County,AL,352173138
9999,4925  43RD WAY N BIRMINGHAM,Jefferson County,AL,352173138
10000,4921  43RD WAY N BIRMINGHAM,Jefferson County,AL,352173138
10001,5021  43RD ST N BIRMINGHAM,Jefferson County,AL,352173134
10002,5001  43RD ST N BIRMINGHAM,Jefferson County,AL,352173134
10003,5019  42ND PL N BIRMINGHAM,Jefferson County,AL,352173132
10004,5028  43RD ST N BIRMINGHAM,Jefferson County,AL,352173135
10005,4173  51ST AVE N BIRMINGHAM,Jefferson County,AL,352173162
10006,5017  41ST WAY N BIRMINGHAM,Jefferson County,AL,352173130
10007,4112  50TH AVE N BIRMINGHAM,Jefferson County,AL,352173151
10008,5016  41ST WAY N BIRMINGHAM,Jefferson County,AL,352173131
10009,4012  49TH TER N BIRMINGHAM,Jefferson County,AL,352173147
10010,4100  49TH TER N BIRMINGHAM,Jefferson County,AL,352173149
10011,4120  49TH TER N BIRMINGHAM,Jefferson County,AL,352173149
10012,8410  5TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10013,8410  6TH AVE N BIRMINGHAM,Jefferson County,AL,352062414
10014,8300  6TH AVE N BIRMINGHAM,Jefferson County,AL,352062619
10015,8300  5TH AVE N BIRMINGHAM,Jefferson County,AL,352062609
10016,8308  5TH AVE N BIRMINGHAM,Jefferson County,AL,352062609
10017,415  83RD ST N BIRMINGHAM,Jefferson County,AL,352062614
10018,8332  4TH AVE N BIRMINGHAM,Jefferson County,AL,352062604
10019,8237  4TH AVE N BIRMINGHAM,Jefferson County,AL,352062603
10020,8209  4TH AVE N BIRMINGHAM,Jefferson County,AL,352062603
10021,8233  5TH AVE N BIRMINGHAM,Jefferson County,AL,352062608
10022,8219  5TH AVE N BIRMINGHAM,Jefferson County,AL,352062608
10023,8237  6TH AVE N BIRMINGHAM,Jefferson County,AL,352062618
10024,8206  5TH AVE N BIRMINGHAM,Jefferson County,AL,352062607
10025,8216  5TH AVE N BIRMINGHAM,Jefferson County,AL,352062607
10026,8200  6TH AVE N BIRMINGHAM,Jefferson County,AL,352062617
10027,8116  7TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10028,8140  7TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10029,8101  7TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10030,8104  6TH AVE N BIRMINGHAM,Jefferson County,AL,352062615
10031,8113  6TH AVE N BIRMINGHAM,Jefferson County,AL,352062616
10032,8111  6TH AVE N BIRMINGHAM,Jefferson County,AL,352062616
10033,8116  5TH AVE N BIRMINGHAM,Jefferson County,AL,352062606
10034,8040  5TH AVE N BIRMINGHAM,Jefferson County,AL,352063236
10035,8041  7TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10036,8013  8TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10037,8012  7TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10038,8028  8TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10039,7424  48TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10040,7436  48TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10041,7444  48TH AVE N BIRMINGHAM,Jefferson County,AL,35206
10042,8621  DIVISION AVE  BIRMINGHAM,Jefferson County,AL,352062756
10043,8530  1ST AVE S BIRMINGHAM,Jefferson County,AL,352062736
10044,8526  1ST AVE S BIRMINGHAM,Jefferson County,AL,35206
10045,229  86TH PL S BIRMINGHAM,Jefferson County,AL,352062830
10046,233  86TH PL S BIRMINGHAM,Jefferson County,AL,352062830
10047,429  87TH ST S BIRMINGHAM,Jefferson County,AL,352062839
10048,421  87TH ST S BIRMINGHAM,Jefferson County,AL,352062839
10049,417  87TH ST S BIRMINGHAM,Jefferson County,AL,352062839
10050,433  EXETER DR  BIRMINGHAM,Jefferson County,AL,352062845
10051,405  86TH PL S BIRMINGHAM,Jefferson County,AL,352062806
10052,449  86TH PL S BIRMINGHAM,Jefferson County,AL,352062806
10053,420  86TH PL S BIRMINGHAM,Jefferson County,AL,352062805
10054,8615  4TH AVE S BIRMINGHAM,Jefferson County,AL,352062802
10055,8601  4TH AVE S BIRMINGHAM,Jefferson County,AL,352062802
10056,320  86TH PL S BIRMINGHAM,Jefferson County,AL,352062831
10057,210  86TH PL S BIRMINGHAM,Jefferson County,AL,352062829
10058,221  86TH ST S BIRMINGHAM,Jefferson County,AL,352062853
10059,8616  4TH AVE S BIRMINGHAM,Jefferson County,AL,352062801
10060,216  86TH ST S BIRMINGHAM,Jefferson County,AL,352062833
10061,8523  3RD AVE S BIRMINGHAM,Jefferson County,AL,352063319
10062,8509  3RD AVE S BIRMINGHAM,Jefferson County,AL,352063319
10063,436  86TH ST S BIRMINGHAM,Jefferson County,AL,352062809
10064,432  86TH ST S BIRMINGHAM,Jefferson County,AL,352062809
10065,509  85TH ST S BIRMINGHAM,Jefferson County,AL,352063402
10066,533  85TH ST S BIRMINGHAM,Jefferson County,AL,352063402
10067,620  86TH ST S BIRMINGHAM,Jefferson County,AL,352062811
10068,617  85TH ST S BIRMINGHAM,Jefferson County,AL,352063404
10069,620  85TH ST S BIRMINGHAM,Jefferson County,AL,352063403
10070,8000  1ST AVE S BIRMINGHAM,Jefferson County,AL,352063869
10071,14  80TH ST S BIRMINGHAM,Jefferson County,AL,352063851
10072,6  80TH ST S BIRMINGHAM,Jefferson County,AL,352063880
10073,7925  3RD AVE S BIRMINGHAM,Jefferson County,AL,352063811
10074,7905  3RD AVE S BIRMINGHAM,Jefferson County,AL,352063811
10075,7900  4TH AVE S BIRMINGHAM,Jefferson County,AL,352063816
10076,7913  4TH AVE S BIRMINGHAM,Jefferson County,AL,352063817
10077,7911  4TH AVE S BIRMINGHAM,Jefferson County,AL,352063817
10078,410  80TH ST S BIRMINGHAM,Jefferson County,AL,352063858
10079,214  79TH ST S BIRMINGHAM,Jefferson County,AL,352063822
10080,7816  1ST AVE S BIRMINGHAM,Jefferson County,AL,352064313
10081,7808  DIVISION AVE  BIRMINGHAM,Jefferson County,AL,352066329
10082,7824  DIVISION AVE  BIRMINGHAM,Jefferson County,AL,352064361
10083,611  84TH ST S BIRMINGHAM,Jefferson County,AL,352063447
10084,621  84TH ST S BIRMINGHAM,Jefferson County,AL,352063447
10085,728  84TH ST S BIRMINGHAM,Jefferson County,AL,352063448
10086,720  84TH ST S BIRMINGHAM,Jefferson County,AL,352063448
10087,513  83RD PL S BIRMINGHAM,Jefferson County,AL,352063435
10088,8312  4TH AVE S BIRMINGHAM,Jefferson County,AL,352063326
10089,8322  4TH AVE S BIRMINGHAM,Jefferson County,AL,352063326
10090,8231  RUGBY AVE  BIRMINGHAM,Jefferson County,AL,352063958
10091,8201  RUGBY AVE  BIRMINGHAM,Jefferson County,AL,352063958
10092,8344  VASSAR AVE  BIRMINGHAM,Jefferson County,AL,352063432
10093,600  83RD PL S BIRMINGHAM,Jefferson County,AL,352063400
10094,8301  VASSAR AVE  BIRMINGHAM,Jefferson County,AL,352063433
10095,8337  7TH AVE S BIRMINGHAM,Jefferson County,AL,352063410
10096,8201  8TH AVE S BIRMINGHAM,Jefferson County,AL,352063451
10097,809  82ND ST S BIRMINGHAM,Jefferson County,AL,352064532
10098,535  RUTHERFORD DR  BIRMINGHAM,Jefferson County,AL,352062823
10099,477  RIDGE RD  BIRMINGHAM,Jefferson County,AL,352062817
10100,484  RIDGE RD  BIRMINGHAM,Jefferson County,AL,352062816
10101,8704  VALLEYBROOK RD  BIRMINGHAM,Jefferson County,AL,352063544
10102,8712  VALLEYBROOK RD  BIRMINGHAM,Jefferson County,AL,352063544
10103,534  RUTHERFORD DR  BIRMINGHAM,Jefferson County,AL,352062822
10104,530  RUTHERFORD DR  BIRMINGHAM,Jefferson County,AL,352062822
10105,526  RUTHERFORD DR  BIRMINGHAM,Jefferson County,AL,352062822
10106,570  RUTHERFORD CIR  BIRMINGHAM,Jefferson County,AL,35206
10107,564  RUTHERFORD CIR  BIRMINGHAM,Jefferson County,AL,352062820
10108,909  GLENVALLEY DR  BIRMINGHAM,Jefferson County,AL,352063527
10109,932  GLENVALLEY DR  BIRMINGHAM,Jefferson County,AL,352063526
10110,884  GLENVALLEY DR  BIRMINGHAM,Jefferson County,AL,352063553
10111,820  86TH PL S BIRMINGHAM,Jefferson County,AL,352063548
10112,8636  9TH COURT CIR S BIRMINGHAM,Jefferson County,AL,352063507
10113,821  86TH PL S BIRMINGHAM,Jefferson County,AL,352063549
10114,849  86TH PL S BIRMINGHAM,Jefferson County,AL,352063549
10115,8709  9TH COURT CIR S BIRMINGHAM,Jefferson County,AL,352063510
10116,8604  9TH CT S BIRMINGHAM,Jefferson County,AL,352063505
10117,745  85TH ST S BIRMINGHAM,Jefferson County,AL,352063406
10118,8516  8TH AVE S BIRMINGHAM,Jefferson County,AL,352063501
10119,714  85TH ST S BIRMINGHAM,Jefferson County,AL,352063405
10120,8641  9TH CT S BIRMINGHAM,Jefferson County,AL,352063506
10121,8621  9TH CT S BIRMINGHAM,Jefferson County,AL,352063506
10122,8524  10TH AVE S BIRMINGHAM,Jefferson County,AL,352063511
10123,8600  10TH AVE S BIRMINGHAM,Jefferson County,AL,352063513
10124,8600  9TH COURT CIR S BIRMINGHAM,Jefferson County,AL,352063507
10125,8029  RUGBY AVE  BIRMINGHAM,Jefferson County,AL,352063925
10126,8003  7TH AVE S BIRMINGHAM,Jefferson County,AL,352063964
10127,731  80TH ST S BIRMINGHAM,Jefferson County,AL,352063932
10128,813  80TH ST S BIRMINGHAM,Jefferson County,AL,352064512
10129,815  80TH ST S BIRMINGHAM,Jefferson County,AL,352064512
10130,928  80TH ST S BIRMINGHAM,Jefferson County,AL,352064513
10131,908  80TH ST S BIRMINGHAM,Jefferson County,AL,352064513
10132,801  79TH PL S BIRMINGHAM,Jefferson County,AL,352064911
10133,782  80TH ST S BIRMINGHAM,Jefferson County,AL,352063934
10134,7930  RUGBY AVE  BIRMINGHAM,Jefferson County,AL,352063920
10135,7917  7TH AVE S BIRMINGHAM,Jefferson County,AL,352063911
10136,7900  7TH AVE S BIRMINGHAM,Jefferson County,AL,352063910
10137,7930  7TH AVE S BIRMINGHAM,Jefferson County,AL,352063910
10138,7800  7TH CT S BIRMINGHAM,Jefferson County,AL,352064449
10139,7818  7TH CT S BIRMINGHAM,Jefferson County,AL,352064449
10140,7905  RUGBY AVE  BIRMINGHAM,Jefferson County,AL,352063921
10141,772  79TH PL S BIRMINGHAM,Jefferson County,AL,352064929
10142,768  79TH PL S BIRMINGHAM,Jefferson County,AL,352064929
10143,812  79TH PL S BIRMINGHAM,Jefferson County,AL,352064910
10144,7853  8TH AVE S BIRMINGHAM,Jefferson County,AL,352064902
10145,7849  8TH AVE S BIRMINGHAM,Jefferson County,AL,352064902
10146,7821  8TH AVE S BIRMINGHAM,Jefferson County,AL,352064902
10147,801  78TH ST S BIRMINGHAM,Jefferson County,AL,352064909
10148,843  78TH ST S BIRMINGHAM,Jefferson County,AL,352064909
10149,859  78TH ST S BIRMINGHAM,Jefferson County,AL,352064909
10150,876  78TH ST S BIRMINGHAM,Jefferson County,AL,352064908
10151,900  79TH PL S BIRMINGHAM,Jefferson County,AL,352064912
10152,7809  10TH AVE S BIRMINGHAM,Jefferson County,AL,352064904
10153,7532  4TH AVE S BIRMINGHAM,Jefferson County,AL,352064864
10154,7525  4TH AVE S BIRMINGHAM,Jefferson County,AL,352064865
10155,7521  5TH AVE S BIRMINGHAM,Jefferson County,AL,352065263
10156,7427  4TH AVE S BIRMINGHAM,Jefferson County,AL,352064863
10157,7428  4TH AVE S BIRMINGHAM,Jefferson County,AL,352064862
10158,7318  OPORTO AVE  BIRMINGHAM,Jefferson County,AL,352065345
10159,7405  OPORTO AVE  BIRMINGHAM,Jefferson County,AL,352065324
10160,7409  OPORTO MADRID BLVD S BIRMINGHAM,Jefferson County,AL,352065250
10161,7409  4TH AVE S BIRMINGHAM,Jefferson County,AL,352064863
10162,7402  5TH AVE S BIRMINGHAM,Jefferson County,AL,35206
10163,7404  5TH AVE S BIRMINGHAM,Jefferson County,AL,352065203
10164,7412  5TH AVE S BIRMINGHAM,Jefferson County,AL,352065203
10165,7314  KIMBERLY AVE  BIRMINGHAM,Jefferson County,AL,352065234
10166,7326  KIMBERLY AVE  BIRMINGHAM,Jefferson County,AL,35206
10167,7328  KIMBERLY AVE  BIRMINGHAM,Jefferson County,AL,352065234
10168,7317  LONDON AVE  BIRMINGHAM,Jefferson County,AL,352065238
10169,7201  OPORTO AVE  BIRMINGHAM,Jefferson County,AL,352065454
10170,7125  LONDON AVE  BIRMINGHAM,Jefferson County,AL,352065421
10171,7011  LONDON AVE  BIRMINGHAM,Jefferson County,AL,35206
10172,633  72ND ST S BIRMINGHAM,Jefferson County,AL,352065160
10173,653  72ND ST S BIRMINGHAM,Jefferson County,AL,352065160
10174,709  72ND ST S BIRMINGHAM,Jefferson County,AL,352065410
10175,644  73RD ST S BIRMINGHAM,Jefferson County,AL,352065214
10176,756  71ST PL S BIRMINGHAM,Jefferson County,AL,352065405
10177,733  71ST PL S BIRMINGHAM,Jefferson County,AL,352065406
10178,709  71ST PL S BIRMINGHAM,Jefferson County,AL,352065406
10179,7112  KIMBERLY AVE  BIRMINGHAM,Jefferson County,AL,352065413
10180,752  71ST ST S BIRMINGHAM,Jefferson County,AL,352065407
10181,7105  KIMBERLY AVE  BIRMINGHAM,Jefferson County,AL,352065414
10182,240  CALTON RD  BIRMINGHAM,Jefferson County,AL,352132443
10183,212  CALTON RD  BIRMINGHAM,Jefferson County,AL,352132443
10184,164  MOUNTAIN BROOK PARK  MOUNTAIN BRK,Jefferson County,AL,352133638
10185,3920  FOREST AVE  MOUNTAIN BRK,Jefferson County,AL,352132929
10186,207  MAIN ST  MOUNTAIN BRK,Jefferson County,AL,352132914
10187,308  MOUNTAIN AVE  MOUNTAIN BRK,Jefferson County,AL,352132943
10188,320  MOUNTAIN AVE  MOUNTAIN BRK,Jefferson County,AL,352132943
10189,131  CHERRY ST  MOUNTAIN BRK,Jefferson County,AL,352132902
10190,112  PEACHTREE RD  MOUNTAIN BRK,Jefferson County,AL,352132931
10191,4009  MONTCLAIR RD  MOUNTAIN BRK,Jefferson County,AL,352132411
10192,4017  MONTCLAIR RD  MOUNTAIN BRK,Jefferson County,AL,352132411
10193,4027  MONTCLAIR RD  MOUNTAIN BRK,Jefferson County,AL,352132411
10194,4029  MONTCLAIR RD  MOUNTAIN BRK,Jefferson County,AL,352132411
10195,128  CHERRY ST  MOUNTAIN BRK,Jefferson County,AL,352132903
10196,133  MEMORY CT  MOUNTAIN BRK,Jefferson County,AL,352132916
10197,124  ELM ST  MOUNTAIN BRK,Jefferson County,AL,352132905
10198,123  ELM ST  MOUNTAIN BRK,Jefferson County,AL,352132904
10199,121  ELM ST  MOUNTAIN BRK,Jefferson County,AL,352132904
10200,115  ELM ST  MOUNTAIN BRK,Jefferson County,AL,352132904
10201,210  EUCLID AVE  MOUNTAIN BRK,Jefferson County,AL,352132909
10202,134  MAIN ST  MOUNTAIN BRK,Jefferson County,AL,352132913
10203,138  MAIN ST  MOUNTAIN BRK,Jefferson County,AL,352132913
10204,82  MAIN ST  MOUNTAIN BRK,Jefferson County,AL,352133745
10205,311  EUCLID AVE  MOUNTAIN BRK,Jefferson County,AL,352132910
10206,309  EUCLID AVE  MOUNTAIN BRK,Jefferson County,AL,352132910
10207,411  EUCLID AVE  MOUNTAIN BRK,Jefferson County,AL,352132922
10208,749  BENTLEY DR  MOUNTAIN BRK,Jefferson County,AL,352132543
10209,1227  CONCORD AVE  BIRMINGHAM,Jefferson County,AL,352132142
10210,621  HOADLEY DR  BIRMINGHAM,Jefferson County,AL,352131507
10211,609  HOADLEY DR  BIRMINGHAM,Jefferson County,AL,352131507
10212,606  STRATHMORE RD  BIRMINGHAM,Jefferson County,AL,352131517
10213,4449  MOUNTAINDALE RD  BIRMINGHAM,Jefferson County,AL,352131607
10214,1325  LARRY LN  BIRMINGHAM,Jefferson County,AL,352131618
10215,4364  MOUNTAINDALE RD  BIRMINGHAM,Jefferson County,AL,352131620
10216,1309  LARRY LN  BIRMINGHAM,Jefferson County,AL,352131603
10217,1305  LARRY LN  BIRMINGHAM,Jefferson County,AL,352131603
10218,1312  DUNSTON AVE  BIRMINGHAM,Jefferson County,AL,352131602
10219,4352  RUTH RD  BIRMINGHAM,Jefferson County,AL,352131610
10220,1235  REGAL AVE  BIRMINGHAM,Jefferson County,AL,352132127
10221,1217  REGAL AVE  BIRMINGHAM,Jefferson County,AL,352132127
10222,604  PARK ST  BIRMINGHAM,Jefferson County,AL,352132113
10223,609  PARK ST  BIRMINGHAM,Jefferson County,AL,352132112
10224,605  PARK ST  BIRMINGHAM,Jefferson County,AL,352132112
10225,4316  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352132722
10226,1317  DUNSTON AVE  BIRMINGHAM,Jefferson County,AL,352131601
10227,4333  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352132721
10228,4301  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352132721
10229,4320  WARREN RD  BIRMINGHAM,Jefferson County,AL,352132729
10230,4317  WARREN RD  BIRMINGHAM,Jefferson County,AL,352132728
10231,205  MONARCH AVE  BIRMINGHAM,Jefferson County,AL,352132740
10232,4225  MONTEVALLO RD S BIRMINGHAM,Jefferson County,AL,352132719
10233,4252  WARREN RD  BIRMINGHAM,Jefferson County,AL,352132727
10234,1205  MONARCH AVE  BIRMINGHAM,Jefferson County,AL,352132101
10235,1201  MONARCH AVE  BIRMINGHAM,Jefferson County,AL,352132101
10236,11  MONTEVALLO PARK CIR  MOUNTAIN BRK,Jefferson County,AL,352133000
10237,15  MONTEVALLO PARK CIR  MOUNTAIN BRK,Jefferson County,AL,352133000
10238,121  CRESTVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352133106
10239,111  CRESTVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352133106
10240,107  CRESTVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352133106
10241,923  EUCLID AVE  MOUNTAIN BRK,Jefferson County,AL,352132605
10242,913  EUCLID AVE  MOUNTAIN BRK,Jefferson County,AL,352132605
10243,911  EUCLID AVE  MOUNTAIN BRK,Jefferson County,AL,352132605
10244,123  CRESTWOOD DR  MOUNTAIN BRK,Jefferson County,AL,352133116
10245,906  SHERIDAN DR  MOUNTAIN BRK,Jefferson County,AL,352133122
10246,916  SHERIDAN DR  MOUNTAIN BRK,Jefferson County,AL,352133122
10247,905  SHERIDAN DR  MOUNTAIN BRK,Jefferson County,AL,352133121
10248,103  DELMAR TER  MOUNTAIN BRK,Jefferson County,AL,352133112
10249,4120  MONTEVALLO RD S MOUNTAIN BRK,Jefferson County,AL,352133114
10250,4163  GLENBROOK DR  BIRMINGHAM,Jefferson County,AL,352133126
10251,4133  WINSTON WAY  BIRMINGHAM,Jefferson County,AL,352133953
10252,4137  WINSTON WAY  BIRMINGHAM,Jefferson County,AL,352133953
10253,304  LEACH CT  BIRMINGHAM,Jefferson County,AL,352133111
10254,4132  GLENBROOK DR  BIRMINGHAM,Jefferson County,AL,352133118
10255,904  CRESTVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352133129
10256,901  CRESTVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352133130
10257,19  CRESTVIEW CIR  MOUNTAIN BRK,Jefferson County,AL,352133103
10258,4065  MONTEVALLO RD S MOUNTAIN BRK,Jefferson County,AL,352133036
10259,4045  MONTEVALLO RD S MOUNTAIN BRK,Jefferson County,AL,352133036
10260,140  GLENVIEW DR  BIRMINGHAM,Jefferson County,AL,352133822
10261,4117  WINSTON WAY  BIRMINGHAM,Jefferson County,AL,352133943
10262,139  GLENVIEW DR  BIRMINGHAM,Jefferson County,AL,352133836
10263,4417  LITTLE RIVER RD  BIRMINGHAM,Jefferson County,AL,352132305
10264,4330  KENNESAW DR  MOUNTAIN BRK,Jefferson County,AL,352133312
10265,4324  CORINTH DR  MOUNTAIN BRK,Jefferson County,AL,352131814
10266,4407  CORINTH DR  MOUNTAIN BRK,Jefferson County,AL,352131815
10267,4424  FREDERICKSBURG DR  MOUNTAIN BRK,Jefferson County,AL,352131820
10268,4365  LITTLE RIVER RD  MOUNTAIN BRK,Jefferson County,AL,352132303
10269,561  WONDER LN  IRONDALE,Jefferson County,AL,352103319
10270,4317  CORINTH DR  MOUNTAIN BRK,Jefferson County,AL,352131813
