speed,down_up,price,name,type,address,success
1000 Mbps,Download,69.99,Mediacom Cable,Internet 1 GIG,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
50 Mbps,Upload,69.99,Mediacom Cable,Internet 1 GIG,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
1000 Mbps,Download,79.99,Mediacom Cable,Internet 1 Gig + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
50 Mbps,Upload,79.99,Mediacom Cable,Internet 1 Gig + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
1000 Mbps,Download,79.99,Mediacom Cable,Internet 1 GIG + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
50 Mbps,Upload,79.99,Mediacom Cable,Internet 1 GIG + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
400 Mbps,Download,49.99,Mediacom Cable,Internet 400,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
30 Mbps,Upload,49.99,Mediacom Cable,Internet 400,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
400 Mbps,Download,59.99,Mediacom Cable,Internet 400 + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
30 Mbps,Upload,59.99,Mediacom Cable,Internet 400 + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
400 Mbps,Download,59.99,Mediacom Cable,Internet 400 + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
30 Mbps,Upload,59.99,Mediacom Cable,Internet 400 + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
200 Mbps,Download,39.99,Mediacom Cable,Internet 200,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
10 Mbps,Upload,39.99,Mediacom Cable,Internet 200,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
200 Mbps,Download,49.99,Mediacom Cable,Internet 200 + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
10 Mbps,Upload,49.99,Mediacom Cable,Internet 200 + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
200 Mbps,Download,49.99,Mediacom Cable,Internet 200 + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
10 Mbps,Upload,49.99,Mediacom Cable,Internet 200 + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
100 Mbps,Download,19.99,Mediacom Cable,Internet 100,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
5 Mbps,Upload,19.99,Mediacom Cable,Internet 100,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
100 Mbps,Download,29.99,Mediacom Cable,Internet 100 + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
5 Mbps,Upload,29.99,Mediacom Cable,Internet 100 + Local TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
100 Mbps,Download,39.99,Mediacom Cable,Internet 100 + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
5 Mbps,Upload,39.99,Mediacom Cable,Internet 100 + Local TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
100 Mbps,Download,59.99,Mediacom Cable,Internet 100 + Essential TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
5 Mbps,Upload,59.99,Mediacom Cable,Internet 100 + Essential TV,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
100 Mbps,Download,69.99,Mediacom Cable,Internet 100 + Essential TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
5 Mbps,Upload,69.99,Mediacom Cable,Internet 100 + Essential TV + Phone,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,49.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,49.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,54.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,54.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,69.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
3 Mbps,Upload,69.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
25 Mbps,Download,74.99,HughesNet,Internet Only,"Stingy Lane, Lilly, Camden County, North Carolina, 27976, United States",True
