speed,down_up,price,name,type,address,success
1000 Mbps,Download,200,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
500 Mbps,Upload,200,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
500 Mbps,Download,130,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
250 Mbps,Upload,130,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
200 Mbps,Download,93,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
100 Mbps,Upload,93,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
120 Mbps,Download,83,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
60 Mbps,Upload,83,Richland-Grant Telephone Cooperative,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
100 Mbps,Download,50,CenturyLink,Internet Only,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"53949, Latham Road, Town of Utica, Crawford County, Wisconsin, 54655, United States",True
