,street,county,state,zip
158484,308  15TH ST S BIRMINGHAM,Jefferson County,AL,35233
158485,1513  AVENUE C   BIRMINGHAM,Jefferson County,AL,352181370
158486,1509  AVENUE D   BIRMINGHAM,Jefferson County,AL,352181373
158487,1512  AVENUE  E BIRMINGHAM,Jefferson County,AL,352181351
158488,1512  AVENUE F   BIRMINGHAM,Jefferson County,AL,352181364
158489,1606  AVENUE D   BIRMINGHAM,Jefferson County,AL,352181310
158490,1506  AVENUE G   BIRMINGHAM,Jefferson County,AL,352181365
158491,711  17TH ST SW BIRMINGHAM,Jefferson County,AL,352112543
158492,509  17TH ST SW BIRMINGHAM,Jefferson County,AL,35211
158493,1721  AVENUE  E BIRMINGHAM,Jefferson County,AL,35218
158494,320  19TH STREET ENSLEY   ENSLEY,Jefferson County,AL,35218
158495,414  19TH STREET ENSLEY   ENSLEY,Jefferson County,AL,352181655
158496,1800  AVENUE I   BIRMINGHAM,Jefferson County,AL,352181561
158497,1919  AVENUE G   BIRMINGHAM,Jefferson County,AL,35218
158498,615  19TH ST  BIRMINGHAM,Jefferson County,AL,352181604
158499,1925  AVENUE  E BIRMINGHAM,Jefferson County,AL,352181619
158500,2008  AVENUE  E ENSLEY,Jefferson County,AL,352181636
158501,2121  AVENUE I   BIRMINGHAM,Jefferson County,AL,352181757
158502,2110  AVENUE I   BIRMINGHAM,Jefferson County,AL,352181756
158503,2109  AVENUE F   BIRMINGHAM,Jefferson County,AL,352181716
158504,2107  AVENUE D   ENSLEY,Jefferson County,AL,352181750
158505,2100  AVENUE D   ENSLEY,Jefferson County,AL,352181749
158506,2210  AVENUE F   BIRMINGHAM,Jefferson County,AL,352181717
158507,2216  AVENUE G   BIRMINGHAM,Jefferson County,AL,352181766
158508,720  23RD ST  BIRMINGHAM,Jefferson County,AL,35218
158509,2210  AVENUE H   BIRMINGHAM,Jefferson County,AL,352181708
158510,2309  AVENUE G   BIRMINGHAM,Jefferson County,AL,35218
158511,1015  13TH ST  BIRMINGHAM,Jefferson County,AL,35218
158512,1310  AVENUE M   BIRMINGHAM,Jefferson County,AL,352181122
158513,1106  14TH ST N BIRMINGHAM,Jefferson County,AL,35204
158514,1401  AVENUE K   BIRMINGHAM,Jefferson County,AL,352181229
158515,1407  AVENUE K   BIRMINGHAM,Jefferson County,AL,35218
158516,1413  AVENUE K   BIRMINGHAM,Jefferson County,AL,352181229
158517,1502  AVENUE I   BIRMINGHAM,Jefferson County,AL,352181314
158518,1508  AVENUE K   BIRMINGHAM,Jefferson County,AL,352181333
158519,1704  18TH ST N BIRMINGHAM,Jefferson County,AL,352341637
158520,1223  15TH ST  BIRMINGHAM,Jefferson County,AL,35228
158521,1611  AVENUE I   BIRMINGHAM,Jefferson County,AL,352181329
158522,1601  AVENUE H   BIRMINGHAM,Jefferson County,AL,352181359
158523,1707  AVENUE I   BIRMINGHAM,Jefferson County,AL,352181562
158524,1624  19TH ST  BIRMINGHAM,Jefferson County,AL,352182033
158525,1835  19TH AVE N BIRMINGHAM,Jefferson County,AL,35234
158526,1801  19TH STREET ENSLEY   ENSLEY,Jefferson County,AL,352182055
158527,1826  20TH ST  BIRMINGHAM,Jefferson County,AL,35218
158528,1842  20TH ST  BIRMINGHAM,Jefferson County,AL,35218
158529,1613  19TH ST SW BIRMINGHAM,Jefferson County,AL,352114617
158530,1423  19TH ST SW BIRMINGHAM,Jefferson County,AL,35211
158531,904  AVENUE V   BIRMINGHAM,Jefferson County,AL,352146254
158532,933  COURT T   BIRMINGHAM,Jefferson County,AL,352146259
158533,1915  10TH ST  BIRMINGHAM,Jefferson County,AL,352146217
158534,2023  10TH PL  BIRMINGHAM,Jefferson County,AL,35214
158535,2520  15TH ST  BIRMINGHAM,Jefferson County,AL,352081110
158536,2500  15TH ST  BIRMINGHAM,Jefferson County,AL,352081110
158537,1245  AVENUE U   BIRMINGHAM,Jefferson County,AL,35218
158538,2344  16TH ST N BIRMINGHAM,Jefferson County,AL,35204
158539,2507  16TH ST N BIRMINGHAM,Jefferson County,AL,35204
158540,1615  AVENUE  S BIRMINGHAM,Jefferson County,AL,352182046
158541,1230  4TH TER W BIRMINGHAM,Jefferson County,AL,352085333
158542,1212  4TH TER W BIRMINGHAM,Jefferson County,AL,352085333
158543,1202  4TH TER W BIRMINGHAM,Jefferson County,AL,352085333
158544,1230  4TH CT W BIRMINGHAM,Jefferson County,AL,352085314
158545,1226  4TH CT W BIRMINGHAM,Jefferson County,AL,352085314
158546,430  12TH ST W BIRMINGHAM,Jefferson County,AL,352085331
158547,1302  4TH CT W BIRMINGHAM,Jefferson County,AL,352085316
158548,1517  4TH TER W BIRMINGHAM,Jefferson County,AL,352085345
158549,1520  4TH CT W BIRMINGHAM,Jefferson County,AL,352085329
158550,1621  4TH TER W BIRMINGHAM,Jefferson County,AL,352084215
158551,1629  4TH TER W BIRMINGHAM,Jefferson County,AL,352084215
158552,1724  4TH CT W BIRMINGHAM,Jefferson County,AL,352084214
158553,1708  4TH CT W BIRMINGHAM,Jefferson County,AL,352084214
158554,734  8TH CT W BIRMINGHAM,Jefferson County,AL,352043524
158555,823  ARKADELPHIA RD  BIRMINGHAM,Jefferson County,AL,352043441
158556,905  8TH AVE W BIRMINGHAM,Jefferson County,AL,35204
158557,619  11TH ST W BIRMINGHAM,Jefferson County,AL,352043448
158558,1008  6TH AVE W BIRMINGHAM,Jefferson County,AL,352043407
158559,1120  7TH AVE W BIRMINGHAM,Jefferson County,AL,352043409
158560,1203  8TH AVE W BIRMINGHAM,Jefferson County,AL,352083836
158561,935  6TH AVE W BIRMINGHAM,Jefferson County,AL,352043404
158562,1018  GRAYMONT AVE W BIRMINGHAM,Jefferson County,AL,352043928
158563,1010  GRAYMONT AVE W BIRMINGHAM,Jefferson County,AL,352043928
158564,930  GRAYMONT AVE W BIRMINGHAM,Jefferson County,AL,352043926
158565,833  6TH AVE W BIRMINGHAM,Jefferson County,AL,352043401
158566,828  GRAYMONT AVE W BIRMINGHAM,Jefferson County,AL,352043924
158567,812  4TH TER W BIRMINGHAM,Jefferson County,AL,352043912
158568,1015  GRAYMONT AVE W BIRMINGHAM,Jefferson County,AL,352043927
158569,12  10TH AVE W BIRMINGHAM,Jefferson County,AL,352043211
158570,110  10TH AVE W BIRMINGHAM,Jefferson County,AL,352043134
158571,1006  2ND ST W BIRMINGHAM,Jefferson County,AL,352043031
158572,16  9TH CT W BIRMINGHAM,Jefferson County,AL,352043737
158573,8  9TH CT W BIRMINGHAM,Jefferson County,AL,352043737
158574,2  9TH CT W BIRMINGHAM,Jefferson County,AL,352043737
158575,121  10TH AVE N BIRMINGHAM,Jefferson County,AL,352043224
158576,117  10TH AVE N BIRMINGHAM,Jefferson County,AL,352043224
158577,964  2ND ST N BIRMINGHAM,Jefferson County,AL,352043763
158578,116  9TH CT N BIRMINGHAM,Jefferson County,AL,35204
158579,972  2ND ST N BIRMINGHAM,Jefferson County,AL,352043775
158580,213  10TH AVE N BIRMINGHAM,Jefferson County,AL,352043226
158581,13  9TH CT W BIRMINGHAM,Jefferson County,AL,352043736
158582,17  9TH CT W BIRMINGHAM,Jefferson County,AL,352043736
158583,833  1ST ST W BIRMINGHAM,Jefferson County,AL,352043141
158584,16  8TH AVE W BIRMINGHAM,Jefferson County,AL,352043725
158585,812  CENTER ST N BIRMINGHAM,Jefferson County,AL,352043777
158586,308  10TH CT W BIRMINGHAM,Jefferson County,AL,352043025
158587,1021  7TH ST W BIRMINGHAM,Jefferson County,AL,352042916
158588,1036  6TH PL W BIRMINGHAM,Jefferson County,AL,352042913
158589,504  10TH CT W BIRMINGHAM,Jefferson County,AL,352042924
158590,500  10TH CT W BIRMINGHAM,Jefferson County,AL,352042924
158591,1044  7TH ST W BIRMINGHAM,Jefferson County,AL,352042917
158592,700  10TH AVE W BIRMINGHAM,Jefferson County,AL,352042939
158593,708  9TH CT W BIRMINGHAM,Jefferson County,AL,352042928
158594,533  10TH CT W BIRMINGHAM,Jefferson County,AL,352042923
158595,943  6TH ST W BIRMINGHAM,Jefferson County,AL,352042932
158596,916  5TH PL W BIRMINGHAM,Jefferson County,AL,352042906
158597,625  GRAYMONT AVE W BIRMINGHAM,Jefferson County,AL,35204
158598,441  7TH ST W BIRMINGHAM,Jefferson County,AL,352043531
158599,616  4TH CT W BIRMINGHAM,Jefferson County,AL,352043530
158600,457  6TH ST W BIRMINGHAM,Jefferson County,AL,35204
158601,505  GRAYMONT AVE W BIRMINGHAM,Jefferson County,AL,35204
158602,305  4TH CT W BIRMINGHAM,Jefferson County,AL,352044125
158603,403  4TH CT W BIRMINGHAM,Jefferson County,AL,352044032
158604,503  4TH CT W BIRMINGHAM,Jefferson County,AL,352044034
158605,537  4TH CT W BIRMINGHAM,Jefferson County,AL,352044053
158606,410  5TH ST W BIRMINGHAM,Jefferson County,AL,352044045
158607,632  4TH AVE W BIRMINGHAM,Jefferson County,AL,352044029
158608,616  4TH AVE W BIRMINGHAM,Jefferson County,AL,352044029
158609,604  4TH AVE W BIRMINGHAM,Jefferson County,AL,352044029
158610,721  4TH CT W BIRMINGHAM,Jefferson County,AL,352043515
158611,122  6TH AVE N BIRMINGHAM,Jefferson County,AL,352043800
158612,617  CENTER ST N BIRMINGHAM,Jefferson County,AL,352043818
158613,611  CENTER ST N BIRMINGHAM,Jefferson County,AL,352043818
158614,20  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,35204
158615,130  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352044217
158616,206  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352044219
158617,307  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,35204
158618,201  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352044218
158619,464  3RD ST N BIRMINGHAM,Jefferson County,AL,352044445
158620,129  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352044216
158621,457  1ST ST N BIRMINGHAM,Jefferson County,AL,352044324
158622,17  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352044214
158623,16  4TH CT N BIRMINGHAM,Jefferson County,AL,352044315
158624,216  4TH CT N BIRMINGHAM,Jefferson County,AL,352044319
158625,107  4TH CT N BIRMINGHAM,Jefferson County,AL,35204
158626,718  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352032526
158627,513  9TH ST N BIRMINGHAM,Jefferson County,AL,35203
158628,930  5TH AVE N BIRMINGHAM,Jefferson County,AL,352032513
158629,531  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352044224
158630,469  5TH ST N BIRMINGHAM,Jefferson County,AL,352044437
158631,520  4TH TER N BIRMINGHAM,Jefferson County,AL,352044212
158632,321  GRAYMONT AVE N BIRMINGHAM,Jefferson County,AL,352044220
158633,414  4TH CT N BIRMINGHAM,Jefferson County,AL,352044416
158634,724  3RD AVE N BIRMINGHAM,Jefferson County,AL,352033024
158635,651  3RD AVE N BIRMINGHAM,Jefferson County,AL,352033021
158636,721  3RD AVE N BIRMINGHAM,Jefferson County,AL,35203
158637,716  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033016
158638,815  3RD AVE N BIRMINGHAM,Jefferson County,AL,35203
158639,1300  POWELL AVE  BIRMINGHAM,Jefferson County,AL,35203
158640,1312  1ST AVE N BIRMINGHAM,Jefferson County,AL,35203
158641,212  13TH ST N BIRMINGHAM,Jefferson County,AL,352031632
158642,110  12TH ST N BIRMINGHAM,Jefferson County,AL,352031537
158643,1105  3RD AVE N BIRMINGHAM,Jefferson County,AL,35203
158644,1101  5TH AVE N BIRMINGHAM,Jefferson County,AL,35203
158645,1101  6TH AVE N BIRMINGHAM,Jefferson County,AL,352031503
158646,1120  5TH AVE N BIRMINGHAM,Jefferson County,AL,35203
158647,900  1ST ST N BIRMINGHAM,Jefferson County,AL,35204
158648,906  1ST AVE N BIRMINGHAM,Jefferson County,AL,352033010
158649,916  1ST ST N BIRMINGHAM,Jefferson County,AL,352043752
158650,924  1ST ST N BIRMINGHAM,Jefferson County,AL,352043752
158651,830  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033018
158652,2601  2ND AVE N BIRMINGHAM,Jefferson County,AL,35203
158653,2412  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033865
158654,2412  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033865
158655,2412  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033865
158656,2208  3RD AVE N BIRMINGHAM,Jefferson County,AL,352033814
158657,2224  3RD AVE N BIRMINGHAM,Jefferson County,AL,352033814
158658,213  22ND ST N BIRMINGHAM,Jefferson County,AL,35203
158659,2222  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033859
158660,2222  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033859
158661,2222  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033859
158662,2222  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033859
158663,2217  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033833
158664,2201  2ND AVE N BIRMINGHAM,Jefferson County,AL,352033805
158665,113  22ND ST N BIRMINGHAM,Jefferson County,AL,352034218
158666,2201  1ST AVE N BIRMINGHAM,Jefferson County,AL,352034224
158667,2201  1ST AVE N BIRMINGHAM,Jefferson County,AL,352034224
158668,2227  MORRIS AVE  BIRMINGHAM,Jefferson County,AL,35203
158669,2205  MORRIS AVE  BIRMINGHAM,Jefferson County,AL,352034211
158670,2226  1ST AVE S BIRMINGHAM,Jefferson County,AL,352332336
158671,2226  1ST AVE S BIRMINGHAM,Jefferson County,AL,352332336
158672,2229  1ST AVE S BIRMINGHAM,Jefferson County,AL,352332345
158673,2113  1ST AVE N BIRMINGHAM,Jefferson County,AL,352034201
158674,2112  MORRIS AVE  BIRMINGHAM,Jefferson County,AL,352034230
158675,2129  22ND AVE N BIRMINGHAM,Jefferson County,AL,35234
158676,2025  1ST AVE N BIRMINGHAM,Jefferson County,AL,352034142
158677,2015  1ST AVE N BIRMINGHAM,Jefferson County,AL,352034182
158678,2022  MORRIS AVE  BIRMINGHAM,Jefferson County,AL,35203
158679,301  RICHARD ARRINGTON JR BLVD S BIRMINGHAM,Jefferson County,AL,35233
158680,2107  5TH AVE N BIRMINGHAM,Jefferson County,AL,352033375
158681,2130  5TH AVE N BIRMINGHAM,Jefferson County,AL,352033306
158682,2020  5TH AVE N BIRMINGHAM,Jefferson County,AL,35203
158683,2015  5TH AVE N BIRMINGHAM,Jefferson County,AL,352033318
158684,2013  4TH AVE N BIRMINGHAM,Jefferson County,AL,352033316
158685,2008  3RD AVE N BIRMINGHAM,Jefferson County,AL,352033335
158686,1601  5TH AVE N BIRMINGHAM,Jefferson County,AL,352031922
158687,1602  3RD AVE N BIRMINGHAM,Jefferson County,AL,352031902
158688,1608  3RD AVE N BIRMINGHAM,Jefferson County,AL,352031902
158689,1613  3RD AVE N BIRMINGHAM,Jefferson County,AL,35203
158690,1704  2ND ST S BIRMINGHAM,Jefferson County,AL,352055708
158691,1701  4TH AVE S BIRMINGHAM,Jefferson County,AL,35233
158692,1630  2ND AVE S BIRMINGHAM,Jefferson County,AL,352331705
158693,1509  3RD AVE N BIRMINGHAM,Jefferson County,AL,352031828
158694,1500  2ND AVE N BIRMINGHAM,Jefferson County,AL,352031825
158695,60  14TH ST S BIRMINGHAM,Jefferson County,AL,352331414
158696,331  24TH ST S BIRMINGHAM,Jefferson County,AL,352332407
158697,2301  3RD AVE S BIRMINGHAM,Jefferson County,AL,352332401
158698,2328  4TH AVE S BIRMINGHAM,Jefferson County,AL,35233
158699,2221  3RD AVE S BIRMINGHAM,Jefferson County,AL,352332301
158700,2216  4TH AVE S BIRMINGHAM,Jefferson County,AL,352332304
158701,2231  4TH AVE S BIRMINGHAM,Jefferson County,AL,352332307
158702,2201  5TH AVE S BIRMINGHAM,Jefferson County,AL,352332341
158703,2201  5TH AVE S BIRMINGHAM,Jefferson County,AL,352332341
158704,2216  7TH AVE S BIRMINGHAM,Jefferson County,AL,35233
158705,725  RICHARD ARRINGTON JR BLVD S BIRMINGHAM,Jefferson County,AL,352332105
158706,2101  3RD AVE S BIRMINGHAM,Jefferson County,AL,352332201
158707,206  22ND ST S BIRMINGHAM,Jefferson County,AL,352332207
158708,118  22ND ST S BIRMINGHAM,Jefferson County,AL,352332206
158709,401  20TH ST S BIRMINGHAM,Jefferson County,AL,352332037
158710,401  20TH ST S BIRMINGHAM,Jefferson County,AL,352332037
158711,401  20TH ST S BIRMINGHAM,Jefferson County,AL,352332043
158712,2020  5TH AVE S BIRMINGHAM,Jefferson County,AL,352332145
158713,2020  5TH AVE S BIRMINGHAM,Jefferson County,AL,352332145
158714,2020  5TH AVE S BIRMINGHAM,Jefferson County,AL,352332145
158715,2708  HANOVER CIR S BIRMINGHAM,Jefferson County,AL,352051706
158716,2716  HANOVER CIR S BIRMINGHAM,Jefferson County,AL,352051736
158717,2811  11TH AVE S BIRMINGHAM,Jefferson County,AL,352051244
158718,1108  29TH ST S BIRMINGHAM,Jefferson County,AL,352051304
158719,1101  28TH PL S BIRMINGHAM,Jefferson County,AL,352051344
158720,2848  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352051814
158721,3015  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352052084
158722,3015  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352052084
158723,3000  13TH AVE S BIRMINGHAM,Jefferson County,AL,352052012
158724,3006  13TH AVE S BIRMINGHAM,Jefferson County,AL,352052037
158725,2927  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352051955
158726,735  LINWOOD RD  BIRMINGHAM,Jefferson County,AL,352224430
158727,739  LINWOOD RD  BIRMINGHAM,Jefferson County,AL,352224430
158728,833  LINWOOD RD  BIRMINGHAM,Jefferson County,AL,352224432
158729,937  LINWOOD RD  BIRMINGHAM,Jefferson County,AL,352224434
158730,938  LANDALE RD  BIRMINGHAM,Jefferson County,AL,352224427
158731,827  LINWOOD CT  BIRMINGHAM,Jefferson County,AL,352224428
158732,4637  CLAIRMONT AVE S BIRMINGHAM,Jefferson County,AL,352224414
158733,744  LINWOOD RD  BIRMINGHAM,Jefferson County,AL,352224431
158734,740  LINWOOD RD  BIRMINGHAM,Jefferson County,AL,352224431
158735,4425  OVERLOOK RD  BIRMINGHAM,Jefferson County,AL,352223745
158736,4406  CLAIRMONT AVE S BIRMINGHAM,Jefferson County,AL,352223728
158737,4416  CLAIRMONT AVE S BIRMINGHAM,Jefferson County,AL,352223728
158738,4257  OVERLOOK DR  BIRMINGHAM,Jefferson County,AL,352223737
158739,4225  OVERLOOK DR  BIRMINGHAM,Jefferson County,AL,352223737
158740,4221  OVERLOOK DR  BIRMINGHAM,Jefferson County,AL,352223737
158741,4306  CLAIRMONT AVE S BIRMINGHAM,Jefferson County,AL,352223726
158742,1000  43RD ST S BIRMINGHAM,Jefferson County,AL,352224321
158743,1021  43RD PL S BIRMINGHAM,Jefferson County,AL,352224322
158744,1025  43RD PL S BIRMINGHAM,Jefferson County,AL,352224322
158745,4232  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352224338
158746,1022  ESSEX RD  BIRMINGHAM,Jefferson County,AL,352224335
158747,4320  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352224331
158748,4348  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352224331
158749,4307  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352224330
158750,3914  7TH AVE S BIRMINGHAM,Jefferson County,AL,352223318
158751,628  40TH ST S BIRMINGHAM,Jefferson County,AL,352223312
158752,714  39TH ST S BIRMINGHAM,Jefferson County,AL,352223308
158753,646  39TH ST S BIRMINGHAM,Jefferson County,AL,352223306
158754,3720  6TH AVE S BIRMINGHAM,Jefferson County,AL,352222410
158755,3601  6TH AVE S BIRMINGHAM,Jefferson County,AL,352222407
158756,650  36TH ST S BIRMINGHAM,Jefferson County,AL,35222
158757,3526  7TH CT S BIRMINGHAM,Jefferson County,AL,35222
158758,3532  7TH CT S BIRMINGHAM,Jefferson County,AL,352223215
158759,717  39TH ST S BIRMINGHAM,Jefferson County,AL,352223307
158760,3912  8TH CT S BIRMINGHAM,Jefferson County,AL,352223615
158761,730  39TH PL S BIRMINGHAM,Jefferson County,AL,352223623
158762,708  40TH ST S BIRMINGHAM,Jefferson County,AL,352222613
158763,4011  8TH CT S BIRMINGHAM,Jefferson County,AL,352223616
158764,4005  8TH CT S BIRMINGHAM,Jefferson County,AL,352223616
158765,3919  8TH CT S BIRMINGHAM,Jefferson County,AL,352223614
158766,3911  8TH CT S BIRMINGHAM,Jefferson County,AL,352223614
158767,4010  CLAIRMONT AVE S BIRMINGHAM,Jefferson County,AL,352223612
158768,4018  CLAIRMONT AVE S BIRMINGHAM,Jefferson County,AL,352223612
158769,844  42ND ST S BIRMINGHAM,Jefferson County,AL,352223635
158770,3824  11TH AVE S BIRMINGHAM,Jefferson County,AL,352224209
158771,3918  11TH AVE S BIRMINGHAM,Jefferson County,AL,352224210
158772,3809  12TH CT S BIRMINGHAM,Jefferson County,AL,352224501
158773,3809  12TH CT S BIRMINGHAM,Jefferson County,AL,352224501
158774,3809  12TH CT S BIRMINGHAM,Jefferson County,AL,352224501
158775,3121  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352051458
158776,3214  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352051460
158777,3214  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352051460
158778,3214  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352051460
158779,1200  34TH ST S BIRMINGHAM,Jefferson County,AL,352051564
158780,1202  34TH ST S BIRMINGHAM,Jefferson County,AL,352051563
158781,1204  34TH ST S BIRMINGHAM,Jefferson County,AL,352051562
158782,1206  34TH ST S BIRMINGHAM,Jefferson County,AL,352051561
158783,3527  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352051506
158784,3525  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352051506
158785,3523  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352051506
158786,3439  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352051504
158787,4020 ,Jefferson County,AL,352132812
158788,1329  33RD ST S BIRMINGHAM,Jefferson County,AL,352051434
158789,1332  34TH ST S BIRMINGHAM,Jefferson County,AL,352052202
158790,1231  31ST ST S BIRMINGHAM,Jefferson County,AL,352052071
158791,4243 ,Jefferson County,AL,352132405
158792,1420  BLENHEIM PL  BIRMINGHAM,Jefferson County,AL,352132423
158793,1417  MORNINGSIDE DR  BIRMINGHAM,Jefferson County,AL,352132401
158794,4125  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352224326
158795,4059  CLIFF RD S BIRMINGHAM,Jefferson County,AL,352224324
158796,4137  CRESCENT RD  BIRMINGHAM,Jefferson County,AL,352224332
158797,1136  GLEN VIEW RD  BIRMINGHAM,Jefferson County,AL,352224315
