speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"920, Washington Street, Wadsworth, Franklin, Norfolk County, Massachusetts, 02038, United States",True
