speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"1901, Church Lane, Somerville, Philadelphia, Philadelphia County, Pennsylvania, 19141, United States",True
