speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Woodbourne Lane, Ramoth, Stafford County, Virginia, United States",True
