,street,county,state,zip
171350,4857  LONGMEADOW LN  BESSEMER,Jefferson County,AL,350227011
171351,6144  TOWNLEY WAY  MC CALLA,Jefferson County,AL,351113480
171352,6152  TOWNLEY WAY  MC CALLA,Jefferson County,AL,351113480
171353,6006  TOWNLEY CT  MC CALLA,Jefferson County,AL,351113479
171354,6014  TOWNLEY CT  MC CALLA,Jefferson County,AL,351113479
171355,6022  TOWNLEY CT  MC CALLA,Jefferson County,AL,351113479
171356,6050  TOWNLEY CT  MC CALLA,Jefferson County,AL,351113479
171357,6062  TOWNLEY CT  MC CALLA,Jefferson County,AL,351113479
171358,6027  TOWNLEY CT  MC CALLA,Jefferson County,AL,351113477
171359,6019  TOWNLEY CT  MC CALLA,Jefferson County,AL,351113477
171360,4936  EASTERN VALLEY RD  MC CALLA,Jefferson County,AL,35111
171361,6915  G AND H RD  MC CALLA,Jefferson County,AL,35111
171362,6901  G AND H RD  MC CALLA,Jefferson County,AL,351113425
171363,6217  LETSON FARM TRL  BESSEMER,Jefferson County,AL,350227039
171364,6213  LETSON FARM TRL  BESSEMER,Jefferson County,AL,350227039
171365,4873  LONGMEADOW DR  BESSEMER,Jefferson County,AL,350227026
171366,4854  LONGMEADOW LN  BESSEMER,Jefferson County,AL,350227010
171367,5116  OVERLOOK CIR  BESSEMER,Jefferson County,AL,350227036
171368,6068  OVERLOOK LN  BESSEMER,Jefferson County,AL,350227020
171369,6252  LETSON FARM TRL  BESSEMER,Jefferson County,AL,350227038
171370,4815  WOODFORD CIR  BESSEMER,Jefferson County,AL,350226990
171371,6697  WOODFORD DR  BESSEMER,Jefferson County,AL,350222004
171372,6709  WOODFORD DR  BESSEMER,Jefferson County,AL,350222003
171373,4514  BROOKSHIRE LOOP  BESSEMER,Jefferson County,AL,350226997
171374,4526  BROOKSHIRE LOOP  BESSEMER,Jefferson County,AL,350226997
171375,4546  BROOKSHIRE LOOP  BESSEMER,Jefferson County,AL,350226997
171376,4550  BROOKSHIRE LOOP  BESSEMER,Jefferson County,AL,350226997
171377,4570  BROOKSHIRE LOOP  BESSEMER,Jefferson County,AL,350226997
171378,6515  BROOKSHIRE DR  BESSEMER,Jefferson County,AL,350227065
171379,4635  BROOKSHIRE LOOP  BESSEMER,Jefferson County,AL,350226994
171380,4559  MCCALLA TRACE PKWY  BESSEMER,Jefferson County,AL,350225491
171381,6597  NEWBRIDGE DR  BESSEMER,Jefferson County,AL,350222006
171382,6605  NEWBRIDGE DR  BESSEMER,Jefferson County,AL,350222009
171383,6726  NEWBRIDGE WAY  BESSEMER,Jefferson County,AL,350222014
171384,6638  NEWBRIDGE DR  BESSEMER,Jefferson County,AL,350222008
171385,6630  NEWBRIDGE DR  BESSEMER,Jefferson County,AL,350222008
171386,6626  NEWBRIDGE DR  BESSEMER,Jefferson County,AL,350222008
171387,6622  NEWBRIDGE DR  BESSEMER,Jefferson County,AL,350222008
171388,6552  NEWBRIDGE DR  BESSEMER,Jefferson County,AL,350222007
171389,4687  BROOKSHIRE LN  BESSEMER,Jefferson County,AL,350221201
171390,4679  BROOKSHIRE LN  BESSEMER,Jefferson County,AL,350221201
171391,4690  BROOKSHIRE LN  BESSEMER,Jefferson County,AL,350221200
171392,4694  BROOKSHIRE LN  BESSEMER,Jefferson County,AL,350221200
171393,6655  G AND H RD  MC CALLA,Jefferson County,AL,35111
171394,6726  LOU GEORGE LOOP  BESSEMER,Jefferson County,AL,35022
171395,4861  ROCK RIDGE LN  BESSEMER,Jefferson County,AL,350226953
171396,4900  DOGWOOD DR  BESSEMER,Jefferson County,AL,350226950
171397,6955  LOU GEORGE LOOP  BESSEMER,Jefferson County,AL,35022
171398,6800  LOU GEORGE LOOP  BESSEMER,Jefferson County,AL,350226924
171399,2536  OAKLEAF CIR  HELENA,Jefferson County,AL,350227239
171400,2532  OAKLEAF CIR  HELENA,Jefferson County,AL,350227239
171401,2516  OAKLEAF CIR  HELENA,Jefferson County,AL,350227239
171402,2523  OAKLEAF CIR  HELENA,Jefferson County,AL,350227240
171403,2713  ROSEBAY LN  HELENA,Jefferson County,AL,350227245
171404,2634  HAWTHORNE LAKE RD  HELENA,Jefferson County,AL,350227253
171405,2512  RICE CREEK LN  BESSEMER,Jefferson County,AL,350226493
171406,2504  RICE CREEK LN  BESSEMER,Jefferson County,AL,350226493
171407,6522  CREEK CIR  BESSEMER,Jefferson County,AL,350226495
171408,6506  CREEK CIR  BESSEMER,Jefferson County,AL,350226495
171409,6515  CREEK CIR  BESSEMER,Jefferson County,AL,350226495
171410,3292  MORGAN RD  BESSEMER,Jefferson County,AL,350226604
171411,3324  MORGAN RD  BESSEMER,Jefferson County,AL,35022
171412,2017  YANCY DR  BESSEMER,Jefferson County,AL,350228200
171413,2052  YANCY DR  BESSEMER,Jefferson County,AL,350226599
171414,216  SEALES RD  BESSEMER,Jefferson County,AL,35022
171415,281  PORTER RD SE BESSEMER,Jefferson County,AL,350226606
171416,534  PORTER GREEN DR SE BESSEMER,Jefferson County,AL,35022
171417,5048  EUBANKS RD SE BESSEMER,Jefferson County,AL,350224925
171418,5000  EUBANKS RD SE BESSEMER,Jefferson County,AL,350224925
171419,1234  DELTA ST  BESSEMER,Jefferson County,AL,35020
171420,5217  MEADOW LAKE CIR  BESSEMER,Jefferson County,AL,350208124
171421,5232  MEADOW LAKE CIR  BESSEMER,Jefferson County,AL,350208124
171422,5191  MEADOW LAKE TRL  BESSEMER,Jefferson County,AL,350208130
171423,5195  MEADOW LAKE TRL  BESSEMER,Jefferson County,AL,350208130
171424,5164  MEADOW LAKE TRL  BESSEMER,Jefferson County,AL,350208125
171425,5149  MEADOW LAKE TRL  BESSEMER,Jefferson County,AL,350208130
171426,1219  POTTER RD  BESSEMER,Jefferson County,AL,350208338
171427,1131  DELTA ST  BESSEMER,Jefferson County,AL,350208705
171428,1400  POTTER RD  BESSEMER,Jefferson County,AL,350208341
171429,1230  POTTER RD  BESSEMER,Jefferson County,AL,350208337
171430,1918  POTTER RD  BESSEMER,Jefferson County,AL,350208724
171431,1300  GRIMES CIR  BESSEMER,Jefferson County,AL,350208720
171432,1300  CHARLES AVE  BESSEMER,Jefferson County,AL,350208704
171433,5041  EUBANKS RD SE BESSEMER,Jefferson County,AL,350224902
171434,2081  KIMBRELL DR  BESSEMER,Jefferson County,AL,35022
171435,4005  MYRTLE CIR  BESSEMER,Jefferson County,AL,35022
171436,1019  EASTERN VALLEY RD  BESSEMER,Jefferson County,AL,350208127
171437,1116  POTTER AVE  BESSEMER,Jefferson County,AL,350208649
171438,1108  POTTER AVE  BESSEMER,Jefferson County,AL,350208649
171439,1210  HUDSON AVE  BESSEMER,Jefferson County,AL,350208647
171440,1316  HUDSON AVE  BESSEMER,Jefferson County,AL,350208516
171441,1107  POTTER AVE  BESSEMER,Jefferson County,AL,350208627
171442,1012  FRANKLIN ST  BESSEMER,Jefferson County,AL,35020
171443,1327  EASTERN VALLEY RD  BESSEMER,Jefferson County,AL,350208610
171444,1101  EASTERN VALLEY RD  BESSEMER,Jefferson County,AL,350208606
171445,1111  EASTERN VALLEY RD  BESSEMER,Jefferson County,AL,350208606
171446,1121  EASTERN VALLEY RD  BESSEMER,Jefferson County,AL,350208606
171447,1132  FERRO AVE  BESSEMER,Jefferson County,AL,350208611
171448,1120  FERRO AVE  BESSEMER,Jefferson County,AL,350208611
171449,1311  SHADES AVE  BESSEMER,Jefferson County,AL,350208731
171450,1136  CROYDEN CIR  BESSEMER,Jefferson County,AL,350208528
171451,1134  CROYDEN CIR  BESSEMER,Jefferson County,AL,350208528
171452,1208  WHEELER CIR  BESSEMER,Jefferson County,AL,350208529
171453,1343  ANGLIA CIR  BESSEMER,Jefferson County,AL,35020
171454,1291  AIRPORT LN SW BESSEMER,Jefferson County,AL,350226018
171455,727  GRANT ST  BESSEMER,Jefferson County,AL,350208511
171456,1671  BRADFORD LN  BESSEMER,Jefferson County,AL,350228344
171457,1667  BRADFORD LN  BESSEMER,Jefferson County,AL,350228344
171458,1647  BRADFORD LN  BESSEMER,Jefferson County,AL,350228344
171459,1652  BRADFORD LN  BESSEMER,Jefferson County,AL,350228343
171460,1684  BRADFORD LN  BESSEMER,Jefferson County,AL,350228343
171461,4404  WILD FLOWER CIR  BESSEMER,Jefferson County,AL,350228346
171462,4416  WILD FLOWER CIR  BESSEMER,Jefferson County,AL,350228346
171463,4513  PRIMROSE CIR  BESSEMER,Jefferson County,AL,350228331
171464,4522  SASSAFRAS CIR  BESSEMER,Jefferson County,AL,350225294
171465,4523  SASSAFRAS CIR  BESSEMER,Jefferson County,AL,35022
171466,4325  SEGARS CV  BESSEMER,Jefferson County,AL,350225297
171467,802  LABARGE DR  BESSEMER,Jefferson County,AL,350228320
171468,5372  SUMMERSET CIR  BESSEMER,Jefferson County,AL,350228399
171469,4306  SUMMERSET PARK  BESSEMER,Jefferson County,AL,350223302
171470,5383  SUMMERSET CIR  BESSEMER,Jefferson County,AL,350228398
171471,5375  SUMMERSET CIR  BESSEMER,Jefferson County,AL,350228398
171472,5320  SUMMERSET WAY  BESSEMER,Jefferson County,AL,350228392
171473,425  JERRY DR SW BESSEMER,Jefferson County,AL,350225268
171474,116  WESTWOOD DR SW BESSEMER,Jefferson County,AL,350225258
171475,213  WESTWOOD CIR SW BESSEMER,Jefferson County,AL,350225273
171476,213  QUINNCREST LN  BESSEMER,Jefferson County,AL,35022
171477,114  RAYFIELD DR SW BESSEMER,Jefferson County,AL,350225261
171478,1500  4TH AVE SW BESSEMER,Jefferson County,AL,35022
171479,855  PARSONS RD  BESSEMER,Jefferson County,AL,350226138
171480,849  PARSONS RD  BESSEMER,Jefferson County,AL,350226138
171481,520  FLINT PARC CIR  BESSEMER,Jefferson County,AL,350226157
171482,508  FLINT PARC CIR  BESSEMER,Jefferson County,AL,350226157
171483,504  FLINT PARC CIR  BESSEMER,Jefferson County,AL,350226157
171484,501  FLINT PARC CIR  BESSEMER,Jefferson County,AL,350226158
171485,525  FLINT PARC CIR  BESSEMER,Jefferson County,AL,350226158
171486,557  FLINT PARC CIR  BESSEMER,Jefferson County,AL,350226158
171487,525  FLINT HILL RD  BESSEMER,Jefferson County,AL,350226122
171488,705  WESTCHESTER DR  BESSEMER,Jefferson County,AL,350226148
171489,537  WESTCHESTER DR  BESSEMER,Jefferson County,AL,350226144
171490,513  FLINT HILL RD  BESSEMER,Jefferson County,AL,350226122
171491,732  ACADEMY DR  BESSEMER,Jefferson County,AL,350225200
171492,696  WESTCHESTER DR  BESSEMER,Jefferson County,AL,35022
171493,536  WESTCHESTER DR  BESSEMER,Jefferson County,AL,350226145
171494,498  FLINT HILL RD  BESSEMER,Jefferson County,AL,350225209
171495,14  CARRIAGE HOUSE RD SW BESSEMER,Jefferson County,AL,350225320
171496,7  VARIN WAY  BESSEMER,Jefferson County,AL,350225325
171497,443  CARRIAGE HILLS DR  BESSEMER,Jefferson County,AL,350225301
171498,14  ROYAL COACH CIR  BESSEMER,Jefferson County,AL,350225324
171499,4774  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226174
171500,4742  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226174
171501,4704  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226174
171502,4672  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226176
171503,4640  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226176
171504,4657  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226177
171505,4717  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226183
171506,4755  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226183
171507,5542  ROSSER TRL  BESSEMER,Jefferson County,AL,350226187
171508,5538  ROSSER TRL  BESSEMER,Jefferson County,AL,350226187
171509,4593  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226175
171510,4632  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226176
171511,111  BANNERMAN RD  BESSEMER,Jefferson County,AL,35022
171512,1899  4TH AVE SW BESSEMER,Jefferson County,AL,350225305
171513,5380  CEDAR CREEK WAY  BESSEMER,Jefferson County,AL,350228407
171514,5543  BRIDLE WAY  BESSEMER,Jefferson County,AL,350228611
171515,5442  BLUEBELL CIR  BESSEMER,Jefferson County,AL,350228382
171516,5377  CEDAR CREEK WAY  BESSEMER,Jefferson County,AL,350228408
171517,5450  CEDAR CREEK DR  BESSEMER,Jefferson County,AL,350228406
171518,5438  CEDAR CREEK DR  BESSEMER,Jefferson County,AL,350228406
171519,5418  CEDAR CREEK DR  BESSEMER,Jefferson County,AL,350228406
171520,1938  4TH AVE SW BESSEMER,Jefferson County,AL,350225378
171521,48  BANNERMAN RD  BESSEMER,Jefferson County,AL,350225312
171522,1947  4TH AVE SW BESSEMER,Jefferson County,AL,350225307
171523,23  BANNERMAN RD  BESSEMER,Jefferson County,AL,35022
171524,5512  ROSSER WAY  BESSEMER,Jefferson County,AL,350226085
171525,4476  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226169
171526,4503  ROSSER LOOP DR  BESSEMER,Jefferson County,AL,350226172
171527,5952  RIDGELINE DR  BESSEMER,Jefferson County,AL,350228604
171528,5928  RIDGELINE DR  BESSEMER,Jefferson County,AL,350228604
171529,5924  RIDGELINE DR  BESSEMER,Jefferson County,AL,350228604
171530,5886  RIDGELINE DR  BESSEMER,Jefferson County,AL,350228602
171531,4923  OWENS LOOP  BESSEMER,Jefferson County,AL,350228606
171532,4940  OWENS LOOP  BESSEMER,Jefferson County,AL,350228607
171533,5866  RIDGELINE DR  BESSEMER,Jefferson County,AL,350228602
171534,4894  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,350228612
171535,4874  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171536,4858  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,350228612
171537,4814  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171538,4809  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171539,4821  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171540,4829  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171541,4833  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171542,4841  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171543,4849  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171544,4865  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,35022
171545,4889  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,350228613
171546,4899  MOUNTAIN GAP DR  BESSEMER,Jefferson County,AL,350228613
171547,5650  POCAHONTAS RD  BESSEMER,Jefferson County,AL,350228316
171548,3635  BATTON RD  BESSEMER,Jefferson County,AL,350224963
171549,3520  BATTON RD  BESSEMER,Jefferson County,AL,35022
171550,3032  PACK RD SE BESSEMER,Jefferson County,AL,350224944
171551,3049  NIXON RD  BESSEMER,Jefferson County,AL,35022
171552,3075  NIXON RD  BESSEMER,Jefferson County,AL,350224958
171553,5807  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225673
171554,5825  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225673
171555,5843  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225673
171556,5847  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225673
171557,5851  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225673
171558,5865  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225673
171559,5883  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225673
171560,5903  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225674
171561,5909  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225674
171562,5929  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225674
171563,2831  SOUTHWOOD TRL  BESSEMER,Jefferson County,AL,350225675
171564,2825  SOUTHWOOD TRL  BESSEMER,Jefferson County,AL,350225675
171565,2818  SOUTHWOOD TRL  BESSEMER,Jefferson County,AL,350225676
171566,2828  SOUTHWOOD TRL  BESSEMER,Jefferson County,AL,350225676
171567,5924  SOUTHWOOD PKWY  BESSEMER,Jefferson County,AL,350225674
171568,2807  SOUTHWOOD LN  BESSEMER,Jefferson County,AL,350225694
171569,2773  SOUTHWOOD LN  BESSEMER,Jefferson County,AL,350225692
171570,2751  SOUTHWOOD LN  BESSEMER,Jefferson County,AL,350225692
171571,2790  SOUTHWOOD LN  BESSEMER,Jefferson County,AL,350225692
171572,2816  SOUTHWOOD LN  BESSEMER,Jefferson County,AL,350225693
171573,2831  SOUTHWOOD VW  BESSEMER,Jefferson County,AL,350225697
171574,2787  SOUTHWOOD VW  BESSEMER,Jefferson County,AL,350225695
171575,2785  SOUTHWOOD VW  BESSEMER,Jefferson County,AL,350225695
171576,2784  SOUTHWOOD VW  BESSEMER,Jefferson County,AL,350225695
171577,2804  SOUTHWOOD VW  BESSEMER,Jefferson County,AL,350225696
171578,2828  SOUTHWOOD VW  BESSEMER,Jefferson County,AL,350225696
171579,3828  PARKWOOD RD  BESSEMER,Jefferson County,AL,35022
171580,2108  MONTREAT LN  VESTAVIA HILLS,Jefferson County,AL,352164055
171581,2108  MONTREAT LN  VESTAVIA HILLS,Jefferson County,AL,352164055
171582,2116  MONTREAT LN  VESTAVIA HILLS,Jefferson County,AL,352164058
171583,2116  MONTREAT LN  VESTAVIA HILLS,Jefferson County,AL,352164058
171584,2120  MONTREAT LN  VESTAVIA HILLS,Jefferson County,AL,352164060
171585,2232  MONTREAT DR  VESTAVIA HILLS,Jefferson County,AL,352164035
171586,2208  MONTREAT DR  VESTAVIA HILLS,Jefferson County,AL,352164035
171587,2150  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163953
171588,2138  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163953
171589,2134  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163953
171590,2126  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163953
171591,2106  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163953
171592,2148  MONTREAT DR  VESTAVIA HILLS,Jefferson County,AL,352164004
171593,2168  MONTREAT DR  VESTAVIA HILLS,Jefferson County,AL,352164004
171594,1466  MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352163607
171595,2002  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163908
171596,2003  MONTREAT WAY  VESTAVIA HILLS,Jefferson County,AL,352164047
171597,2010  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163981
171598,2011  MONTREAT WAY  VESTAVIA HILLS,Jefferson County,AL,352164045
171599,2014  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163982
171600,2036  MONTREAT CIR  VESTAVIA HILLS,Jefferson County,AL,352163971
171601,2037  MONTREAT CIR  VESTAVIA HILLS,Jefferson County,AL,352163973
171602,2040  MONTREAT CIR  VESTAVIA HILLS,Jefferson County,AL,352163969
171603,2042  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163987
171604,2042  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163987
171605,2042  MONTREAT CIR  VESTAVIA HILLS,Jefferson County,AL,352163968
171606,2046  MONTREAT PKWY  VESTAVIA HILLS,Jefferson County,AL,352163988
171607,2209  MONTREAT CIR  VESTAVIA HILLS,Jefferson County,AL,352163955
171608,2212  MONTREAT CIR  VESTAVIA HILLS,Jefferson County,AL,352163977
171609,2213  MONTREAT CIR  VESTAVIA HILLS,Jefferson County,AL,352163954
171610,522  WILLOW OAKS CIR  VESTAVIA,Jefferson County,AL,352263934
171611,629  WILLOW CREST RD  VESTAVIA,Jefferson County,AL,352263927
171612,601  WILLOW CREST CV  VESTAVIA,Jefferson County,AL,352263952
171613,604  WILLOW CREST CV  VESTAVIA,Jefferson County,AL,352263953
171614,2638  HACKBERRY RD  VESTAVIA,Jefferson County,AL,352263912
171615,2962  VESTAVIA VILLA LN  VESTAVIA,Jefferson County,AL,352264007
171616,809  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264010
171617,814  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264011
171618,825  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264010
171619,831  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264010
171620,849  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264000
171621,851  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264019
171622,855  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264020
171623,863  VESTAVIA VILLA CT  VESTAVIA,Jefferson County,AL,352264022
171624,3024  COLUMBIANA RD  VESTAVIA HILLS,Jefferson County,AL,35216
171625,2964  LORNA RD  VESTAVIA HILLS,Jefferson County,AL,35216
171626,572  SOUTHLAND DR  VESTAVIA,Jefferson County,AL,35226
171627,3064  WHISPERING PINES CIR  HOOVER,Jefferson County,AL,352263428
171628,1932  DEO DARA DR  HOOVER,Jefferson County,AL,352263440
171629,3061  WHISPERING PINES CIR  HOOVER,Jefferson County,AL,352263433
171630,3069  WHISPERING PINES CIR  HOOVER,Jefferson County,AL,352263433
171631,3033  LORNA RD  VESTAVIA HILLS,Jefferson County,AL,352164507
171632,3117  SPRUCE DR  HOOVER,Jefferson County,AL,352263614
171633,2821  WISTERIA DR  VESTAVIA HILLS,Jefferson County,AL,352164611
171634,711  VAN BUREN DR  VESTAVIA,Jefferson County,AL,352263415
171635,718  STAFFORDSHIRE DR  VESTAVIA,Jefferson County,AL,352263434
171636,609  STAFFORDSHIRE DR  VESTAVIA,Jefferson County,AL,352263403
171637,605  STAFFORDSHIRE DR  VESTAVIA,Jefferson County,AL,352263403
171638,601  STAFFORDSHIRE DR  VESTAVIA,Jefferson County,AL,352263403
171639,704  STAFFORDSHIRE LN  VESTAVIA,Jefferson County,AL,352263435
171640,708  STAFFORDSHIRE LN  VESTAVIA,Jefferson County,AL,352263435
171641,621  VAN BUREN DR  VESTAVIA,Jefferson County,AL,352263413
171642,837  MOUNTAIN BRANCH DR  VESTAVIA,Jefferson County,AL,352261807
171643,829  MOUNTAIN BRANCH DR  VESTAVIA,Jefferson County,AL,352261807
171644,932  MOUNTAIN BRANCH DR  VESTAVIA,Jefferson County,AL,352261810
171645,952  MOUNTAIN BRANCH DR  VESTAVIA,Jefferson County,AL,352261810
171646,953  MOUNTAIN BRANCH DR  VESTAVIA,Jefferson County,AL,352261800
171647,921  MOUNTAIN BRANCH CIR  VESTAVIA,Jefferson County,AL,352261805
171648,843  MOUNTAIN BRANCH LN  VESTAVIA,Jefferson County,AL,352261833
171649,824  LINBARD LN  VESTAVIA,Jefferson County,AL,352262814
171650,832  LINBARD LN  VESTAVIA,Jefferson County,AL,352262814
171651,840  LINBARD LN  VESTAVIA,Jefferson County,AL,352262814
171652,821  LINBARD LN  VESTAVIA,Jefferson County,AL,352262813
171653,925  VIRIDIAN WAY  VESTAVIA HILLS,Jefferson County,AL,352262810
171654,941  VIRIDIAN WAY  BIRMINGHAM,Jefferson County,AL,352262810
171655,983  COBBLE CREEK DR  HOOVER,Jefferson County,AL,352262867
171656,987  COBBLE CREEK DR  HOOVER,Jefferson County,AL,352262867
171657,991  COBBLE CREEK DR  HOOVER,Jefferson County,AL,352262867
171658,990  COBBLE CREEK DR  HOOVER,Jefferson County,AL,352262867
171659,801  BYRON WAY  HOOVER,Jefferson County,AL,352262429
171660,805  BYRON WAY  HOOVER,Jefferson County,AL,352262429
171661,819  BYRON WAY  HOOVER,Jefferson County,AL,352262429
171662,827  BYRON WAY  HOOVER,Jefferson County,AL,352262429
171663,6189  CATHWICK DR  MC CALLA,Jefferson County,AL,351113474
171664,6120  CATHWICK DR  MC CALLA,Jefferson County,AL,351113475
171665,6400  CHESHIRE COVE DR  MC CALLA,Jefferson County,AL,351115004
171666,6309  CATHWICK CT  MC CALLA,Jefferson County,AL,351115000
171667,6308  CATHWICK CT  MC CALLA,Jefferson County,AL,351115000
171668,6463  CHESHIRE COVE DR  MC CALLA,Jefferson County,AL,351115005
171669,6471  CHESHIRE COVE DR  MC CALLA,Jefferson County,AL,351115005
171670,5832  CHESHIRE COVE TRL  MC CALLA,Jefferson County,AL,351115007
171671,6458  CHESHIRE COVE DR  MC CALLA,Jefferson County,AL,351115004
171672,6578  CATHWICK WAY  MC CALLA,Jefferson County,AL,351115010
171673,6570  CATHWICK WAY  MC CALLA,Jefferson County,AL,351115010
171674,5881  CHESHIRE COVE TRL  MC CALLA,Jefferson County,AL,351115008
171675,6003  THOMASON DR  MC CALLA,Jefferson County,AL,35111
171676,6091  OLD TUSCALOOSA HWY  MC CALLA,Jefferson County,AL,351113509
171677,6113  OLD TUSCALOOSA HWY  MC CALLA,Jefferson County,AL,351113603
171678,6019  MAYFIELD RD  MC CALLA,Jefferson County,AL,351113432
171679,6076  OLD TUSCALOOSA HWY  MC CALLA,Jefferson County,AL,35111
171680,6012  OLD TUSCALOOSA HWY  MC CALLA,Jefferson County,AL,351113506
171681,6335  COVE LN  MC CALLA,Jefferson County,AL,351113492
171682,6378  COVE LN  MC CALLA,Jefferson County,AL,351113492
171683,6374  COVE LN  MC CALLA,Jefferson County,AL,351113492
171684,6362  COVE LN  MC CALLA,Jefferson County,AL,351113492
171685,6358  COVE LN  MC CALLA,Jefferson County,AL,351113492
171686,6305  COVE LN  MC CALLA,Jefferson County,AL,351113492
171687,5071  EASTERN VALLEY RD  MC CALLA,Jefferson County,AL,351113411
171688,5675  HIDDEN VALLEY RD  MC CALLA,Jefferson County,AL,351113625
171689,5819  HIDDEN VALLEY RD  MC CALLA,Jefferson County,AL,351113627
171690,5733  CHARLES HAMILTON RD  MC CALLA,Jefferson County,AL,351113612
171691,2240  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113733
171692,2200  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113733
171693,2203  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113744
171694,2133  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113742
171695,2121  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113742
171696,2112  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113732
171697,2101  LAKESIDE DR  MC CALLA,Jefferson County,AL,351113742
171698,1949  WATERVIEW CIR  MC CALLA,Jefferson County,AL,35111
171699,1933  MARTIN CIR  MC CALLA,Jefferson County,AL,351113701
171700,1922  ROCK MOUNTAIN DR  MC CALLA,Jefferson County,AL,351113754
171701,1837  RUSTIC DR  MC CALLA,Jefferson County,AL,351113747
171702,6694  GRIFFIN VALLEY LN  MC CALLA,Jefferson County,AL,351113853
171703,1109  VICTORIA DR  MC CALLA,Jefferson County,AL,351113800
171704,2152  ROCK MOUNTAIN LAKE DR  MC CALLA,Jefferson County,AL,351113762
171705,1901  LEAFWOOD CIR  MC CALLA,Jefferson County,AL,35111
171706,1037  MAPLE LN  MC CALLA,Jefferson County,AL,351113765
171707,6058  BLUE CREEK RD  BROOKWOOD,Jefferson County,AL,35444
171708,6192  BLUE CREEK RD  BROOKWOOD,Jefferson County,AL,35444
171709,1131  LAKE PARK DR  MC CALLA,Jefferson County,AL,351113809
171710,1129  VICTORIA DR  MC CALLA,Jefferson County,AL,351113800
171711,1148  VICTORIA DR  MC CALLA,Jefferson County,AL,35111
171712,1101  CRESTVIEW DR  MC CALLA,Jefferson County,AL,35111
171713,1063  CRESTVIEW DR  MC CALLA,Jefferson County,AL,351113814
171714,1142  ROCK CREST DR  MC CALLA,Jefferson County,AL,351113804
171715,1131  ROCK CREST DR  MC CALLA,Jefferson County,AL,351113806
