speed,down_up,price,name,type,address,success
1000 Mbps,Download,69.95,Metronet,Ultimate,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
1000 Mbps,Upload,69.95,Metronet,Ultimate,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
500 Mbps,Download,49.95,Metronet,Premium,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
500 Mbps,Upload,49.95,Metronet,Premium,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
100 Mbps,Download,39.95,Metronet,Standard,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
100 Mbps,Upload,39.95,Metronet,Standard,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Lisbon Center Road, Big Grove Township, Kendall County, Illinois, 60541, United States",True
