,street,county,state,zip
39677,1701  11TH PL S BIRMINGHAM,Jefferson County,AL,352056503
39678,1138  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056510
39679,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097436
39680,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097436
39681,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097437
39682,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097437
39683,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097437
39684,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097422
39685,1300  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352097422
39686,895  VALLEY AVE  HOMEWOOD,Jefferson County,AL,35209
39687,1617  BECKHAM DR  HOMEWOOD,Jefferson County,AL,352091721
39688,1620  WOODFERN DR  HOMEWOOD,Jefferson County,AL,352091708
39689,1628  WOODFERN DR  HOMEWOOD,Jefferson County,AL,352091708
39690,2609  WOODFERN CT  BIRMINGHAM,Jefferson County,AL,352091703
39691,2733  WOODFERN CT  BIRMINGHAM,Jefferson County,AL,352091705
39692,2717  WOODFERN CT  BIRMINGHAM,Jefferson County,AL,352091705
39693,2705  WOODFERN CT  BIRMINGHAM,Jefferson County,AL,352091705
39694,2701  WOODFERN CT  HOMEWOOD,Jefferson County,AL,352091705
39695,1605  BARRY AVE  BIRMINGHAM,Jefferson County,AL,352091717
39696,1548  BECKHAM DR  HOMEWOOD,Jefferson County,AL,352091731
39697,1603  ASHWOOD LN  HOMEWOOD,Jefferson County,AL,352091254
39698,1607  ASHWOOD LN  HOMEWOOD,Jefferson County,AL,352091254
39699,1609  ASHWOOD LN  HOMEWOOD,Jefferson County,AL,352091254
39700,1545  VALLEY VIEW DR  BIRMINGHAM,Jefferson County,AL,352091211
39701,1537  VALLEY VIEW DR  HOMEWOOD,Jefferson County,AL,352091211
39702,1516  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091206
39703,1529  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352091205
39704,1569  VALLEY VIEW CIR  HOMEWOOD,Jefferson County,AL,352092319
39705,1537  VALLEY VIEW CIR  HOMEWOOD,Jefferson County,AL,352092319
39706,1414  CLERMONT DR  HOMEWOOD,Jefferson County,AL,352092326
39707,1405  SUTHERLAND PL  HOMEWOOD,Jefferson County,AL,352092328
39708,107  HANOVER RD  BIRMINGHAM,Jefferson County,AL,352093903
39709,1500  MANHATTAN ST  BIRMINGHAM,Jefferson County,AL,352092312
39710,1401  SUTHERLAND PL  HOMEWOOD,Jefferson County,AL,352092328
39711,206  CLERMONT DR  BIRMINGHAM,Jefferson County,AL,352092304
39712,204  CLERMONT DR  HOMEWOOD,Jefferson County,AL,352092304
39713,1500  OXMOOR RD  BIRMINGHAM,Jefferson County,AL,352093908
39714,115 E EDGEWOOD DR  BIRMINGHAM,Jefferson County,AL,352093911
39715,125 E EDGEWOOD DR  BIRMINGHAM,Jefferson County,AL,352093911
39716,223 E EDGEWOOD DR  HOMEWOOD,Jefferson County,AL,352093913
39717,1700  ROSELAND DR  HOMEWOOD,Jefferson County,AL,352093938
39718,230  RIDGE RD  BIRMINGHAM,Jefferson County,AL,352094033
39719,124  RIDGE RD  HOMEWOOD,Jefferson County,AL,352094031
39720,114  RIDGE RD  HOMEWOOD,Jefferson County,AL,352094031
39721,112  RIDGE RD  HOMEWOOD,Jefferson County,AL,352094031
39722,121 E GLENWOOD DR  HOMEWOOD,Jefferson County,AL,352093949
39723,1608  ROSELAND DR  HOMEWOOD,Jefferson County,AL,352093945
39724,102 E EDGEWOOD DR  BIRMINGHAM,Jefferson County,AL,352093912
39725,1621  OXMOOR RD  BIRMINGHAM,Jefferson County,AL,352093955
39726,129 W GLENWOOD DR  BIRMINGHAM,Jefferson County,AL,352093941
39727,1604  ROSELAND DR  HOMEWOOD,Jefferson County,AL,352093936
39728,136 E GLENWOOD DR  HOMEWOOD,Jefferson County,AL,352093950
39729,1605  OXMOOR RD  BIRMINGHAM,Jefferson County,AL,352093909
39730,1504  GROVE PL  HOMEWOOD,Jefferson County,AL,352093916
39731,1508  GROVE PL  BIRMINGHAM,Jefferson County,AL,352093916
39732,1512  GROVE PL  BIRMINGHAM,Jefferson County,AL,352093916
39733,205 E LINWOOD DR  BIRMINGHAM,Jefferson County,AL,352093923
39734,207 E LINWOOD DR  BIRMINGHAM,Jefferson County,AL,352093923
39735,311  KENILWORTH DR  HOMEWOOD,Jefferson County,AL,352095411
39736,318  KENILWORTH DR  HOMEWOOD,Jefferson County,AL,352095412
39737,1711  RIDGE RD  HOMEWOOD,Jefferson County,AL,352094038
39738,1701  RIDGE RD  BIRMINGHAM,Jefferson County,AL,35209
39739,317  DALE AVE  HOMEWOOD,Jefferson County,AL,352093405
39740,211  DALE AVE  BIRMINGHAM,Jefferson County,AL,352093403
39741,207  DALE AVE  HOMEWOOD,Jefferson County,AL,352093403
39742,1202  IRVING RD  BIRMINGHAM,Jefferson County,AL,352093432
39743,304  DALE AVE  HOMEWOOD,Jefferson County,AL,352093406
39744,1101  GRACE ST  HOMEWOOD,Jefferson County,AL,352093417
39745,1012  GRACE ST  BIRMINGHAM,Jefferson County,AL,35209
39746,1010  IRVING RD  HOMEWOOD,Jefferson County,AL,352093428
39747,918  IRVING RD  HOMEWOOD,Jefferson County,AL,352093426
39748,920  IRVING RD  BIRMINGHAM,Jefferson County,AL,352093426
39749,400  SAINT CHARLES ST  BIRMINGHAM,Jefferson County,AL,352093444
39750,339  EDGEVIEW AVE  BIRMINGHAM,Jefferson County,AL,352093453
39751,901  IRVING RD  BIRMINGHAM,Jefferson County,AL,352093425
39752,912  HIGHLAND RD  HOMEWOOD,Jefferson County,AL,352093422
39753,306  SAINT CHARLES ST  HOMEWOOD,Jefferson County,AL,352093442
39754,307  SAINT CHARLES ST  HOMEWOOD,Jefferson County,AL,352093441
39755,107  DALE AVE  HOMEWOOD,Jefferson County,AL,35209
39756,1016  OXMOOR RD  HOMEWOOD,Jefferson County,AL,352095318
39757,2980  DONITA DR  VESTAVIA,Jefferson County,AL,352435917
39758,3882  OVERTON MANOR LN  VESTAVIA,Jefferson County,AL,352435313
39759,3874  OVERTON MANOR LN  VESTAVIA,Jefferson County,AL,352435313
39760,3870  OVERTON MANOR LN  VESTAVIA,Jefferson County,AL,352435313
39761,3862  OVERTON MANOR LN  VESTAVIA,Jefferson County,AL,352435313
39762,3837  OVERTON MANOR LN  VESTAVIA,Jefferson County,AL,352435314
39763,3869  OVERTON MANOR LN  VESTAVIA,Jefferson County,AL,352435314
39764,3889  OVERTON MANOR LN  VESTAVIA,Jefferson County,AL,352435314
39765,3224  OVERTON MANOR DR  VESTAVIA,Jefferson County,AL,352435315
39766,3244  OVERTON MANOR DR  VESTAVIA,Jefferson County,AL,352435315
39767,3250  OVERTON MANOR DR  VESTAVIA,Jefferson County,AL,352435315
39768,3262  OVERTON MANOR DR  VESTAVIA,Jefferson County,AL,352435315
39769,3896  OVERTON MANOR TRL  VESTAVIA,Jefferson County,AL,352435311
39770,3855  OVERTON MANOR TRL  VESTAVIA,Jefferson County,AL,352435312
39771,3795  GLASS DR  MOUNTAIN BRK,Jefferson County,AL,352232931
39772,3130  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,35223
39773,3813  HALBROOK LN  MOUNTAIN BRK,Jefferson County,AL,352435516
39774,3821  HALBROOK LN  MOUNTAIN BRK,Jefferson County,AL,352435516
39775,3833  HALBROOK LN  MOUNTAIN BRK,Jefferson County,AL,352435516
39776,3816  ASBURY PL  MOUNTAIN BRK,Jefferson County,AL,352435506
39777,3837  ASBURY PL  MOUNTAIN BRK,Jefferson County,AL,352435507
39778,3201  GREENDALE RD  VESTAVIA,Jefferson County,AL,352435329
39779,3939  CROSSHAVEN PL  VESTAVIA,Jefferson County,AL,35243
39780,3251  GREENDALE RD  VESTAVIA,Jefferson County,AL,352435330
39781,2800  CAHABA CIR  VESTAVIA,Jefferson County,AL,352435128
39782,3923  WESTMINSTER LN  VESTAVIA,Jefferson County,AL,352435130
39783,3905  WESTMINSTER LN  VESTAVIA,Jefferson County,AL,352435130
39784,3944  CROSSHAVEN DR  VESTAVIA,Jefferson County,AL,35243
39785,3133  AUTUMN CT  VESTAVIA,Jefferson County,AL,35243
39786,3128  AUTUMN CT  VESTAVIA,Jefferson County,AL,352435400
39787,3213  OVERTON MANOR DR  VESTAVIA,Jefferson County,AL,352435316
39788,3223  OVERTON MANOR DR  VESTAVIA,Jefferson County,AL,352435316
39789,2808  SHOOK HILL CIR  MOUNTAIN BRK,Jefferson County,AL,352232600
39790,2812  SHOOK HILL CIR  MOUNTAIN BRK,Jefferson County,AL,352232600
39791,2907 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352232745
39792,2814  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232734
39793,3018  WEATHERTON CIR  MOUNTAIN BRK,Jefferson County,AL,352232759
39794,2817  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232733
39795,2854  SHOOK HILL CIR  MOUNTAIN BRK,Jefferson County,AL,352232600
39796,2838  SHOOK HILL CIR  MOUNTAIN BRK,Jefferson County,AL,352232600
39797,2825  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352232606
39798,2801  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352232606
39799,2829  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352232606
39800,2872  SHOOK HILL RD  MOUNTAIN BRK,Jefferson County,AL,352232617
39801,2821  SHOOK HILL CIR  MOUNTAIN BRK,Jefferson County,AL,352232618
39802,2820  SHOOK HILL RD  MOUNTAIN BRK,Jefferson County,AL,352232617
39803,208  HEATHERSTONE LN  BIRMINGHAM,Jefferson County,AL,352232905
39804,153  QUEENSBERRY CRES  MOUNTAIN BRK,Jefferson County,AL,352232906
39805,119  QUEENSBERRY CRES  MOUNTAIN BRK,Jefferson County,AL,352232906
39806,2900  CAHABA VILLAGE PL  MOUNTAIN BRK,Jefferson County,AL,352435937
39807,2902  CAHABA VILLAGE PL  MOUNTAIN BRK,Jefferson County,AL,352435937
39808,2932  CAHABA VILLAGE PL  MOUNTAIN BRK,Jefferson County,AL,352435937
39809,3928  ROYAL OAK DR  MOUNTAIN BRK,Jefferson County,AL,352435930
39810,408  WINDSOR DR  BIRMINGHAM,Jefferson County,AL,352094430
39811,509  TAMWORTH LN  HOMEWOOD,Jefferson County,AL,352094423
39812,510  WINDSOR DR  HOMEWOOD,Jefferson County,AL,352094432
39813,620  MANCHESTER LN  HOMEWOOD,Jefferson County,AL,352094416
39814,609  WINDSOR DR  BIRMINGHAM,Jefferson County,AL,352094433
39815,503  WINDSOR DR  HOMEWOOD,Jefferson County,AL,352094431
39816,600  WARWICK RD  HOMEWOOD,Jefferson County,AL,352094426
39817,501  DEVON DR  BIRMINGHAM,Jefferson County,AL,352094403
39818,400  YORKSHIRE DR  HOMEWOOD,Jefferson County,AL,352094438
39819,521  HAMPTON DR  BIRMINGHAM,Jefferson County,AL,352094323
39820,300  YORKSHIRE DR  HOMEWOOD,Jefferson County,AL,352094310
39821,308  YORKSHIRE DR  BIRMINGHAM,Jefferson County,AL,352094310
39822,534  HAMPTON DR  HOMEWOOD,Jefferson County,AL,352094340
39823,533  HAMPTON DR  HOMEWOOD,Jefferson County,AL,352094341
39824,656  RUMSON RD  HOMEWOOD,Jefferson County,AL,352094314
39825,640  RUMSON RD  HOMEWOOD,Jefferson County,AL,352094314
39826,632  RUMSON RD  BIRMINGHAM,Jefferson County,AL,352094314
39827,417  YORKSHIRE DR  BIRMINGHAM,Jefferson County,AL,352094437
39828,401  YORKSHIRE DR  HOMEWOOD,Jefferson County,AL,352094437
39829,601  RUMSON RD  BIRMINGHAM,Jefferson County,AL,352094313
39830,542  DURHAM DR  HOMEWOOD,Jefferson County,AL,352094410
39831,526  DURHAM DR  BIRMINGHAM,Jefferson County,AL,352094410
39832,533  DURHAM DR  BIRMINGHAM,Jefferson County,AL,352094409
39833,523  YORKSHIRE DR  HOMEWOOD,Jefferson County,AL,352094439
39834,704  DEVON DR  BIRMINGHAM,Jefferson County,AL,352094408
39835,705  WINDSOR DR  HOMEWOOD,Jefferson County,AL,352094435
39836,706  WINDSOR DR  HOMEWOOD,Jefferson County,AL,352094436
39837,2465  VESTAVIA DR  VESTAVIA,Jefferson County,AL,352161333
39838,216  DEVON DR  BIRMINGHAM,Jefferson County,AL,352094318
39839,220  DEVON DR  HOMEWOOD,Jefferson County,AL,352094318
39840,312  WINDSOR DR  BIRMINGHAM,Jefferson County,AL,352094338
39841,505  NORFOLK LN  HOMEWOOD,Jefferson County,AL,352094327
39842,509  NORFOLK LN  HOMEWOOD,Jefferson County,AL,352094327
39843,123  WINDSOR DR  HOMEWOOD,Jefferson County,AL,352094333
39844,117  WINDSOR DR  HOMEWOOD,Jefferson County,AL,352094333
39845,106  YORKSHIRE DR  HOMEWOOD,Jefferson County,AL,352094306
39846,116  YORKSHIRE DR  HOMEWOOD,Jefferson County,AL,352094306
39847,3415  INDEPENDENCE DR  HOMEWOOD,Jefferson County,AL,352098314
39848,107  YORKSHIRE DR  HOMEWOOD,Jefferson County,AL,352094305
39849,8  EDGEHILL RD  HOMEWOOD,Jefferson County,AL,352094302
39850,24  EDGEHILL RD  BIRMINGHAM,Jefferson County,AL,352094302
39851,52  EDGEHILL RD  BIRMINGHAM,Jefferson County,AL,352094302
39852,3499  INDEPENDENCE DR  HOMEWOOD,Jefferson County,AL,352095668
39853,3515  ASHLEY RD  BIRMINGHAM,Jefferson County,AL,352095707
39854,3521  RHODES DR  HOMEWOOD,Jefferson County,AL,352095700
39855,3417  SANDNER CT  HOMEWOOD,Jefferson County,AL,352098301
39856,3421  SANDNER CT  HOMEWOOD,Jefferson County,AL,352098300
39857,3429  SANDNER CT  HOMEWOOD,Jefferson County,AL,352095690
39858,3433  SANDNER CT  HOMEWOOD,Jefferson County,AL,352095695
39859,3438  SANDNER CT  HOMEWOOD,Jefferson County,AL,352095689
39860,3516  ASHLEY RD  BIRMINGHAM,Jefferson County,AL,352095708
39861,1856  LANCASTER RD  HOMEWOOD,Jefferson County,AL,352094114
39862,1820  LANCASTER RD  HOMEWOOD,Jefferson County,AL,352094114
39863,1808  LANCASTER RD  HOMEWOOD,Jefferson County,AL,352094114
39864,1839  LANCASTER RD  HOMEWOOD,Jefferson County,AL,352094113
39865,1811  LANCASTER RD  BIRMINGHAM,Jefferson County,AL,352094113
39866,3407  WAVERLY DR  HOMEWOOD,Jefferson County,AL,352095552
39867,1801  SAULTER RD  BIRMINGHAM,Jefferson County,AL,352095519
39868,3409  WAVERLY DR  HOMEWOOD,Jefferson County,AL,352095552
39869,1848  WINDSOR BLVD  BIRMINGHAM,Jefferson County,AL,352095546
39870,1854  WINDSOR BLVD  BIRMINGHAM,Jefferson County,AL,352095546
39871,1831  WINDSOR BLVD  HOMEWOOD,Jefferson County,AL,352095542
39872,3409  DEVONSHIRE DR  HOMEWOOD,Jefferson County,AL,35209
39873,3413  DEVONSHIRE DR  HOMEWOOD,Jefferson County,AL,352095550
39874,3417  DEVONSHIRE DR  HOMEWOOD,Jefferson County,AL,352095550
39875,3413  AVALON RD  HOMEWOOD,Jefferson County,AL,352095509
39876,1742  WINDSOR BLVD  BIRMINGHAM,Jefferson County,AL,352095507
39877,1746  WINDSOR BLVD  HOMEWOOD,Jefferson County,AL,352095507
39878,1748  WINDSOR BLVD  HOMEWOOD,Jefferson County,AL,352095507
39879,1726  WINDSOR BLVD  HOMEWOOD,Jefferson County,AL,352095541
39880,3416  AVALON RD  BIRMINGHAM,Jefferson County,AL,352095510
39881,1751  INDEPENDENCE CT  VESTAVIA HILLS,Jefferson County,AL,35216
39882,1409  WILD FOREST DR  BIRMINGHAM,Jefferson County,AL,352096759
39883,2012  VESTAVIA DR  VESTAVIA,Jefferson County,AL,352161550
39884,169  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161254
39885,177  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161242
39886,175  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161243
39887,181  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161247
39888,159  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161246
39889,161  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161245
39890,155  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161250
39891,155  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161250
39892,157  OLD MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161249
39893,902  WOODLAND VLG  VESTAVIA HILLS,Jefferson County,AL,352161102
39894,903  WOODLAND VLG  VESTAVIA HILLS,Jefferson County,AL,352161102
39895,1207  WOODLAND VLG  VESTAVIA HILLS,Jefferson County,AL,352161128
39896,1302  WOODLAND VLG  VESTAVIA HILLS,Jefferson County,AL,352161151
39897,2204  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161536
39898,2200  CHESTNUT RD  VESTAVIA HILLS,Jefferson County,AL,352161510
39899,2116  CHESTNUT RD  VESTAVIA HILLS,Jefferson County,AL,352161508
39900,313  SUNSET DR  VESTAVIA HILLS,Jefferson County,AL,352161543
39901,1529  WOODRIDGE PL  VESTAVIA HILLS,Jefferson County,AL,352161657
39902,1512  WOODRIDGE PL  VESTAVIA HILLS,Jefferson County,AL,352161656
39903,1425  WOODRIDGE CV  VESTAVIA HILLS,Jefferson County,AL,352161660
39904,610  LAKESHORE DR  HOMEWOOD,Jefferson County,AL,352096714
39905,1928  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161414
39906,1940  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161414
39907,1932  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161414
39908,1966  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161414
39909,1977  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161429
39910,1949  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161429
39911,1941  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161429
39912,1900  SOUTHWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161418
39913,1920  SOUTHWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161418
39914,1932  SOUTHWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161418
39915,205  OAK RD  VESTAVIA HILLS,Jefferson County,AL,352161409
39916,1984  HICKORY RD  VESTAVIA HILLS,Jefferson County,AL,352161402
39917,1968  SOUTHWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161422
39918,1970  SOUTHWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161422
39919,312  MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161804
39920,404  GRANADA DR  VESTAVIA HILLS,Jefferson County,AL,352161518
39921,245  BIG SPRINGS DR  VESTAVIA HILLS,Jefferson County,AL,352161003
39922,2683  WATKINS GLEN DR  VESTAVIA HILLS,Jefferson County,AL,352161005
39923,1704  VESTWOOD HILLS DR  VESTAVIA,Jefferson County,AL,352161364
39924,1703  VESTWOOD HILLS DR  VESTAVIA,Jefferson County,AL,352161367
39925,246  BIG SPRINGS DR  VESTAVIA HILLS,Jefferson County,AL,352161004
39926,230  BIG SPRINGS DR  VESTAVIA HILLS,Jefferson County,AL,352161004
39927,1768  TWIN BRIDGE DR  VESTAVIA,Jefferson County,AL,352431753
39928,2445  VESTAVIA DR  VESTAVIA,Jefferson County,AL,352161333
39929,2435  VESTAVIA DR  VESTAVIA,Jefferson County,AL,352161333
39930,2420  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161320
39931,2480  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161320
39932,213  SHERIDAN LN  VESTAVIA HILLS,Jefferson County,AL,352161323
39933,232  BEAUMONT DR  VESTAVIA HILLS,Jefferson County,AL,352161304
39934,208  BEAUMONT DR  VESTAVIA HILLS,Jefferson County,AL,352161304
39935,203  MONTEREY PL  VESTAVIA HILLS,Jefferson County,AL,352161353
39936,215  MONTEREY PL  VESTAVIA HILLS,Jefferson County,AL,352161353
39937,2429  SHADES CREST RD  VESTAVIA HILLS,Jefferson County,AL,352161319
39938,2400  CHESTNUT RD  VESTAVIA HILLS,Jefferson County,AL,352161312
39939,2309  CHESTNUT RD  VESTAVIA HILLS,Jefferson County,AL,352161309
39940,236  MONTEREY PL  VESTAVIA HILLS,Jefferson County,AL,352161314
39941,336  VESCLUB DR  VESTAVIA,Jefferson County,AL,352161326
39942,345  VESCLUB DR  VESTAVIA,Jefferson County,AL,352161362
39943,353  VESCLUB DR  VESTAVIA,Jefferson County,AL,352161362
39944,357  VESCLUB DR  VESTAVIA,Jefferson County,AL,352161362
39945,1749  VESTWOOD HILLS DR  VESTAVIA,Jefferson County,AL,352161368
39946,2236  STERLINGWOOD DR  MOUNTAIN BRK,Jefferson County,AL,352431756
39947,2201  STERLINGWOOD DR  MOUNTAIN BRK,Jefferson County,AL,352431756
39948,2229  STERLINGWOOD DR  MOUNTAIN BRK,Jefferson County,AL,35243
39949,2701  ABINGDON RD  MOUNTAIN BRK,Jefferson County,AL,352431742
39950,4233  ABINGDON TRL  MOUNTAIN BRK,Jefferson County,AL,352431737
39951,4249  ABINGDON TRL  MOUNTAIN BRK,Jefferson County,AL,352431737
39952,2721  ABINGDON RD  MOUNTAIN BRK,Jefferson County,AL,352431742
39953,2717  WATKINS GLEN DR  VESTAVIA HILLS,Jefferson County,AL,352161043
39954,2724  WATKINS GLEN DR  VESTAVIA HILLS,Jefferson County,AL,352161044
39955,4229  CALDWELL MILL RD  MOUNTAIN BRK,Jefferson County,AL,352431715
39956,2700  ABINGDON RD  MOUNTAIN BRK,Jefferson County,AL,352431704
39957,2650  ABINGDON RD  MOUNTAIN BRK,Jefferson County,AL,352431702
39958,4244  CALDWELL MILL RD  MOUNTAIN BRK,Jefferson County,AL,352431716
