speed,down_up,price,name,type,address,success
300 Mbps,Download,98.9,Irvine Community Television,GameX Internet,"Annville Road, McKee, Jackson County, Kentucky, United States",True
15 Mbps,Upload,98.9,Irvine Community Television,GameX Internet,"Annville Road, McKee, Jackson County, Kentucky, United States",True
280 Mbps,Download,85.9,Irvine Community Television,Diamond Internet,"Annville Road, McKee, Jackson County, Kentucky, United States",True
10 Mbps,Upload,85.9,Irvine Community Television,Diamond Internet,"Annville Road, McKee, Jackson County, Kentucky, United States",True
200 Mbps,Download,19.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
200 Mbps,Download,69.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,25,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,29.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,39.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,39.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,39.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,39.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,47.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,57.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,69.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,72.9,Irvine Community Television,Platinum Internet,"Annville Road, McKee, Jackson County, Kentucky, United States",True
10 Mbps,Upload,72.9,Irvine Community Television,Platinum Internet,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Annville Road, McKee, Jackson County, Kentucky, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,19.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,19.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,25,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,29.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,29.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,39.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,39.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,39.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,47.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,59.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,59.99,Windstream,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Annville Road, McKee, Jackson County, Kentucky, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Annville Road, McKee, Jackson County, Kentucky, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Annville Road, McKee, Jackson County, Kentucky, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,39.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,39.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,44.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,44.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,49.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,49.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,54.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,54.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,59.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,59.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
3 Mbps,Upload,64.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
25 Mbps,Download,64.99,HughesNet,Internet Only,"Annville Road, McKee, Jackson County, Kentucky, United States",True
