speed,down_up,price,name,type,address,success
1000 Mbps,Download,85,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
50 Mbps,Upload,85,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
1000 Mbps,Download,115,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
50 Mbps,Upload,115,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
500 Mbps,Download,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
50 Mbps,Upload,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
500 Mbps,Download,75,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
50 Mbps,Upload,75,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
300 Mbps,Download,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
30 Mbps,Upload,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
300 Mbps,Download,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
30 Mbps,Upload,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
300 Mbps,Download,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
30 Mbps,Upload,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
300 Mbps,Download,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
30 Mbps,Upload,65,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
200 Mbps,Download,45,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
20 Mbps,Upload,45,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
200 Mbps,Download,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
20 Mbps,Upload,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
200 Mbps,Download,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
20 Mbps,Upload,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
200 Mbps,Download,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
20 Mbps,Upload,55,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
100 Mbps,Download,45,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
10 Mbps,Upload,45,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
100 Mbps,Download,45,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
10 Mbps,Upload,45,Hargray Communications,Internet Only,"Calhoun County, Georgia, United States",True
100 Mbps,Download,55,AT&T Internet,Internet 100,"Calhoun County, Georgia, United States",True
20 Mbps,Upload,55,AT&T Internet,Internet 100,"Calhoun County, Georgia, United States",True
100 Mbps,Download,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Calhoun County, Georgia, United States",True
20 Mbps,Upload,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Calhoun County, Georgia, United States",True
100 Mbps,Download,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Calhoun County, Georgia, United States",True
20 Mbps,Upload,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Calhoun County, Georgia, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Calhoun County, Georgia, United States",True
