,street,county,state,zip
118863,1004  4TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272072
118864,1000  4TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272072
118865,906  4TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272059
118866,1018  4TH TER  PLEASANT GROVE,Jefferson County,AL,351272032
118867,1021  4TH PLZ  PLEASANT GROVE,Jefferson County,AL,351272040
118868,925  1ST AVE  PLEASANT GROVE,Jefferson County,AL,351271942
118869,100  11TH ST  PLEASANT GROVE,Jefferson County,AL,351271997
118870,1116  1ST AVE  PLEASANT GROVE,Jefferson County,AL,351271940
118871,909  2ND AVE  PLEASANT GROVE,Jefferson County,AL,351271936
118872,1021  2ND AVE  PLEASANT GROVE,Jefferson County,AL,351271932
118873,1137  2ND AVE  PLEASANT GROVE,Jefferson County,AL,351271930
118874,1005  VALLEY ROAD PL  BIRMINGHAM,Jefferson County,AL,352081022
118875,816  40TH PL  FAIRFIELD,Jefferson County,AL,350642308
118876,700  40TH PL  FAIRFIELD,Jefferson County,AL,350642306
118877,724  41ST ST  FAIRFIELD,Jefferson County,AL,350642318
118878,4121  COURT G   FAIRFIELD,Jefferson County,AL,350642335
118879,816  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642668
118880,819  VALLEY RD  BIRMINGHAM,Jefferson County,AL,352183147
118881,813  41ST ST  FAIRFIELD,Jefferson County,AL,350642321
118882,816  VALLEY ROAD PL  BIRMINGHAM,Jefferson County,AL,352081019
118883,905  VALLEY ROAD PL  BIRMINGHAM,Jefferson County,AL,352081020
118884,813  VALLEY ROAD PL  BIRMINGHAM,Jefferson County,AL,352081018
118885,918  41ST ST N BIRMINGHAM,Jefferson County,AL,35212
118886,924  41ST ST N BIRMINGHAM,Jefferson County,AL,352122122
118887,944  41ST ST N BIRMINGHAM,Jefferson County,AL,35212
118888,931  43RD PL  BIRMINGHAM,Jefferson County,AL,352081425
118889,952  44TH ST  BIRMINGHAM,Jefferson County,AL,352081405
118890,960  44TH ST N BIRMINGHAM,Jefferson County,AL,35212
118891,4100  AVENUE I   BIRMINGHAM,Jefferson County,AL,352081026
118892,4101  AVENUE H   FAIRFIELD,Jefferson County,AL,350642627
118893,4140  AVENUE H   FAIRFIELD,Jefferson County,AL,350642626
118894,4112  AVENUE H   FAIRFIELD,Jefferson County,AL,350642626
118895,4104  AVENUE H   FAIRFIELD,Jefferson County,AL,350642626
118896,621  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642230
118897,632  OAKLAND AVE  FAIRFIELD,Jefferson County,AL,350642657
118898,665  MAPLE ST  FAIRFIELD,Jefferson County,AL,350642655
118899,637  MAPLE ST  FAIRFIELD,Jefferson County,AL,350642655
118900,676  NOLAND PL  FAIRFIELD,Jefferson County,AL,350642656
118901,684  NOLAND PL  FAIRFIELD,Jefferson County,AL,350642656
118902,828  45TH ST  BIRMINGHAM,Jefferson County,AL,352081015
118903,935  44TH ST  BIRMINGHAM,Jefferson County,AL,352081404
118904,225  47TH ST  FAIRFIELD,Jefferson County,AL,350641332
118905,221  48TH ST  FAIRFIELD,Jefferson County,AL,350641310
118906,217  48TH ST W BIRMINGHAM,Jefferson County,AL,35208
118907,212  49TH ST  FAIRFIELD,Jefferson County,AL,350641311
118908,4901  VETERANS MEMORIAL DR  FAIRFIELD,Jefferson County,AL,350641356
118909,204  50TH ST  FAIRFIELD,Jefferson County,AL,350641313
118910,4918  GARY AVE  FAIRFIELD,Jefferson County,AL,350641347
118911,4917  GARY AVE  FAIRFIELD,Jefferson County,AL,350641348
118912,418  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642226
118913,430  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642226
118914,4529  DEBARDELEBEN AVE  FAIRFIELD,Jefferson County,AL,350641447
118915,446  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642220
118916,5124  FARRELL AVE  FAIRFIELD,Jefferson County,AL,350642202
118917,5126  OVERLOOK PL  FAIRFIELD,Jefferson County,AL,350642212
118918,5118  OVERLOOK PL  FAIRFIELD,Jefferson County,AL,350642212
118919,5024  PARKWAY   FAIRFIELD,Jefferson County,AL,350642213
118920,317  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642224
118921,5114  HILLSIDE DR  FAIRFIELD,Jefferson County,AL,350642205
118922,219  50TH ST  FAIRFIELD,Jefferson County,AL,350641314
118923,5014  GARY AVE  FAIRFIELD,Jefferson County,AL,35064
118924,5010  GARY AVE  FAIRFIELD,Jefferson County,AL,350641349
118925,5002  GARY AVE  FAIRFIELD,Jefferson County,AL,350641349
118926,5122  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642169
118927,5116  VALLEY RD  FAIRFIELD,Jefferson County,AL,350642169
118928,5103  VALLEY RD  FAIRFIELD,Jefferson County,AL,35064
118929,5129  FARRELL AVE  FAIRFIELD,Jefferson County,AL,350642204
118930,5131  HOLLY CT  FAIRFIELD,Jefferson County,AL,350642209
118931,536  52ND ST  FAIRFIELD,Jefferson County,AL,350642108
118932,701  51ST ST  FAIRFIELD,Jefferson County,AL,350642607
118933,4932  COURT G   FAIRFIELD,Jefferson County,AL,350642640
118934,4921  COURT H   BIRMINGHAM,Jefferson County,AL,352082408
118935,4928  AVENUE I   BIRMINGHAM,Jefferson County,AL,352082405
118936,4828  COURT I   BIRMINGHAM,Jefferson County,AL,352081730
118937,901  49TH ST  BIRMINGHAM,Jefferson County,AL,352081712
118938,4909  COURT I   BIRMINGHAM,Jefferson County,AL,352082411
118939,5111  COURT I   BIRMINGHAM,Jefferson County,AL,352083022
118940,5323  AVENUE H   FAIRFIELD,Jefferson County,AL,350642633
118941,5309  AVENUE I   BIRMINGHAM,Jefferson County,AL,352083006
118942,5320  AVENUE J   BIRMINGHAM,Jefferson County,AL,352083106
118943,5412  COURT I   BIRMINGHAM,Jefferson County,AL,352083027
118944,5419  COURT H   BIRMINGHAM,Jefferson County,AL,352083016
118945,820  55TH ST  FAIRFIELD,Jefferson County,AL,35208
118946,5414  AVENUE H   FAIRFIELD,Jefferson County,AL,350642634
118947,5412  AVENUE H   FAIRFIELD,Jefferson County,AL,35064
118948,5516  COURT H   BIRMINGHAM,Jefferson County,AL,352083019
118949,5520  AVENUE J   BIRMINGHAM,Jefferson County,AL,352083110
118950,5601  COURT I   BIRMINGHAM,Jefferson County,AL,352083030
118951,1008  VINESVILLE RD  FAIRFIELD,Jefferson County,AL,35064
118952,5616  COURT I   BIRMINGHAM,Jefferson County,AL,352083031
118953,5609  COURT G   FAIRFIELD,Jefferson County,AL,350642651
118954,713  60TH ST  FAIRFIELD,Jefferson County,AL,350642042
118955,6104  COURT F   FAIRFIELD,Jefferson County,AL,350642555
118956,6136  COURT F   FAIRFIELD,Jefferson County,AL,350642555
118957,6152  COURT F   FAIRFIELD,Jefferson County,AL,35064
118958,833  61ST ST W BIRMINGHAM,Jefferson County,AL,352281007
118959,916  BESSEMER RD  BIRMINGHAM,Jefferson County,AL,352281409
118960,933  DANA DR  FAIRFIELD,Jefferson County,AL,350642718
118961,112  BLACK AVE  BESSEMER,Jefferson County,AL,350207416
118962,104  CLIFTON ST  BESSEMER,Jefferson County,AL,350207512
118963,115  BLACK AVE  BESSEMER,Jefferson County,AL,350207417
118964,209  BLACK AVE  BESSEMER,Jefferson County,AL,35020
118965,206  GRIFFIN AVE  BESSEMER,Jefferson County,AL,350207515
118966,201  GRIFFIN AVE  BESSEMER,Jefferson County,AL,350207516
118967,191  DEADRICK ST  BESSEMER,Jefferson County,AL,350207848
118968,417  FAIRFAX AVE  BESSEMER,Jefferson County,AL,350207128
118969,527  EXETER AVE  BESSEMER,Jefferson County,AL,350207121
118970,424  GRAY ST  BESSEMER,Jefferson County,AL,350207137
118971,427  BRYANT ST  BESSEMER,Jefferson County,AL,350207111
118972,400  LOIS AVE  BESSEMER,Jefferson County,AL,350207145
118973,413  BRYANT ST  BESSEMER,Jefferson County,AL,350207100
118974,528  JEFFERSON AVE  BESSEMER,Jefferson County,AL,350207013
118975,443  MCADORY AVE  BESSEMER,Jefferson County,AL,350207002
118976,441  MCADORY AVE  BESSEMER,Jefferson County,AL,350207002
118977,429  MCADORY AVE  BESSEMER,Jefferson County,AL,350207002
118978,342  SYLVAN AVE  BESSEMER,Jefferson County,AL,350207005
118979,204  MARTIN ST  BESSEMER,Jefferson County,AL,350206900
118980,332  SYLVAN AVE  BESSEMER,Jefferson County,AL,350207005
118981,336  SYLVAN AVE  BESSEMER,Jefferson County,AL,350207005
118982,334  OWEN AVE  BESSEMER,Jefferson County,AL,350207017
118983,417  OWEN AVE  BESSEMER,Jefferson County,AL,350207020
118984,424  JEFFERSON AVE  BESSEMER,Jefferson County,AL,350207011
118985,415  JEFFERSON AVE  BESSEMER,Jefferson County,AL,350207012
118986,501  GLADYS ST  BESSEMER,Jefferson County,AL,350207136
118987,432  BRYANT ST  BESSEMER,Jefferson County,AL,350207109
118988,606  BRYANT ST  BESSEMER,Jefferson County,AL,350207112
118989,624  BRYANT ST  BESSEMER,Jefferson County,AL,35020
118990,708  CASTLEWOOD DR  BESSEMER,Jefferson County,AL,350206008
118991,704  CASTLEWOOD DR  BESSEMER,Jefferson County,AL,350206008
118992,602  CASTLEWOOD DR  BESSEMER,Jefferson County,AL,35020
118993,1110  NORRIS DR  BESSEMER,Jefferson County,AL,350224543
118994,409  THOMPSON ST  BESSEMER,Jefferson County,AL,350227803
118995,1053  POSEY AVE  BESSEMER,Jefferson County,AL,350224547
118996,1010  BARCLAY DR  BESSEMER,Jefferson County,AL,35022
118997,1044  GLORIA DR  BESSEMER,Jefferson County,AL,350224532
118998,809  BRIARWOOD DR  BESSEMER,Jefferson County,AL,350224577
118999,701  ROSEMARY LN  BESSEMER,Jefferson County,AL,350224576
119000,700  FOXHALL DR  BESSEMER,Jefferson County,AL,350224574
119001,700  ROSEMARY LN  BESSEMER,Jefferson County,AL,350224576
119002,519  HILLSIDE TER  BESSEMER,Jefferson County,AL,350206019
119003,630  BRIARWOOD DR  BESSEMER,Jefferson County,AL,350224509
119004,919  SHARON DR  BESSEMER,Jefferson County,AL,350224553
119005,834  PARKER RD  BESSEMER,Jefferson County,AL,350224688
119006,822  PARKER RD  BESSEMER,Jefferson County,AL,350224661
119007,813  ROSEMONT DR  BESSEMER,Jefferson County,AL,350224670
119008,504  HILLSIDE TER  BESSEMER,Jefferson County,AL,350206018
119009,529 ,Jefferson County,AL,350224617
119010,725  ROSEMONT DR  BESSEMER,Jefferson County,AL,350224668
119011,810 S MONTEZ DR  BESSEMER,Jefferson County,AL,350224644
119012,801  CANTERBURY DR  BESSEMER,Jefferson County,AL,350224627
119013,706  PARKER RD  BESSEMER,Jefferson County,AL,350224658
119014,709  PARKER RD  BESSEMER,Jefferson County,AL,350224657
119015,4025  LAKEWOOD DR  BESSEMER,Jefferson County,AL,350206022
119016,4037  LAKEWOOD DR  BESSEMER,Jefferson County,AL,350206022
119017,4043  LAKEWOOD DR  BESSEMER,Jefferson County,AL,350206022
119018,1122  TINA CIR  BESSEMER,Jefferson County,AL,350224716
119019,1121  TINA CIR  BESSEMER,Jefferson County,AL,350224715
119020,509  MEMORIAL DR  BESSEMER,Jefferson County,AL,350224707
119021,633  ELM ST SW BESSEMER,Jefferson County,AL,350224768
119022,624  ELM ST SW BESSEMER,Jefferson County,AL,350224769
119023,810  4TH AVE SW BESSEMER,Jefferson County,AL,350224728
119024,516  PINE ST SW BESSEMER,Jefferson County,AL,350224779
119025,206  STAPP AVE SW BESSEMER,Jefferson County,AL,350224785
119026,526  MEMORIAL DR  BESSEMER,Jefferson County,AL,350224708
119027,608  BELVIEW ST  BESSEMER,Jefferson County,AL,350208205
119028,625  CORY ST  BESSEMER,Jefferson County,AL,350208102
119029,712  BELVIEW ST  BESSEMER,Jefferson County,AL,350208207
119030,629  DELTA ST  BESSEMER,Jefferson County,AL,350208107
119031,720  WALNUT ST  BESSEMER,Jefferson County,AL,350208118
119032,1167  INDUSTRIAL BLVD  BESSEMER,Jefferson County,AL,35022
119033,805  TENNESSEE AVE  BESSEMER,Jefferson County,AL,350208117
119034,813  TENNESSEE AVE  BESSEMER,Jefferson County,AL,350208117
119035,631  SPARKS AVE  BESSEMER,Jefferson County,AL,350208115
119036,502  SADLER AVE  BESSEMER,Jefferson County,AL,350208111
119037,826  DELTA ST  BESSEMER,Jefferson County,AL,350208110
119038,816  DELTA ST  BESSEMER,Jefferson County,AL,350208110
119039,815  CORY ST  BESSEMER,Jefferson County,AL,350208106
119040,819  CORY ST  BESSEMER,Jefferson County,AL,350208106
119041,237  ELRIE BLVD  BESSEMER,Jefferson County,AL,350207931
119042,126  PARK AVE  BESSEMER,Jefferson County,AL,350207917
119043,206  ELRIE BLVD  BESSEMER,Jefferson County,AL,350207930
119044,421  JOSEPH ST  BESSEMER,Jefferson County,AL,350207936
119045,215  EASTERN VALLEY RD  BESSEMER,Jefferson County,AL,350207817
119046,24  RAIMUND AVE  BESSEMER,Jefferson County,AL,350208012
119047,108  REPUBLIC AVE  BESSEMER,Jefferson County,AL,350208025
119048,117  RAIMUND AVE  BESSEMER,Jefferson County,AL,350208015
119049,203  RAIMUND AVE  BESSEMER,Jefferson County,AL,350208017
119050,207  RAIMUND AVE  BESSEMER,Jefferson County,AL,350208017
119051,201  REPUBLIC AVE  BESSEMER,Jefferson County,AL,350208028
119052,4036  FARR RD  BESSEMER,Jefferson County,AL,35022
119053,1917  SADLERTOWN RD  BESSEMER,Jefferson County,AL,350224854
119054,4021  DUSTY LN  BESSEMER,Jefferson County,AL,35022
119055,2520  MCCAFFREY RD  BESSEMER,Jefferson County,AL,350224069
119056,2525  MCCAFFREY RD  BESSEMER,Jefferson County,AL,350224070
119057,4676  LACEYS CHAPEL LOOP RD  BESSEMER,Jefferson County,AL,35022
119058,4800  LACEYS CHAPEL LOOP RD  BESSEMER,Jefferson County,AL,350224064
119059,1591  HIGHWAY 150   BESSEMER,Jefferson County,AL,35022
119060,4646  PYNE DR  BESSEMER,Jefferson County,AL,350224065
119061,2450  OLD HIGHWAY 150   BESSEMER,Jefferson County,AL,350224073
119062,1683  HIGHWAY 150   BESSEMER,Jefferson County,AL,35022
119063,2235  QUAIL DR  BESSEMER,Jefferson County,AL,35022
119064,2300  QUAIL DR  BESSEMER,Jefferson County,AL,350225117
119065,2304  HILLVIEW RD  BESSEMER,Jefferson County,AL,350225133
119066,5471  VIRGINIA TRCE  BESSEMER,Jefferson County,AL,350225154
119067,5483  VIRGINIA TRCE  BESSEMER,Jefferson County,AL,350225154
119068,3597  HILLTOP RD SE BESSEMER,Jefferson County,AL,350225160
119069,5492  VIRGINIA WAY  BESSEMER,Jefferson County,AL,350225128
119070,5465  VIRGINIA WAY  BESSEMER,Jefferson County,AL,350225155
119071,5457  VIRGINIA WAY  BESSEMER,Jefferson County,AL,350225155
119072,5441  VIRGINIA WAY  BESSEMER,Jefferson County,AL,350225155
119073,3458  VIRGINIA CIR  BESSEMER,Jefferson County,AL,350225159
119074,5313  TERRACE AVE  FAIRFIELD,Jefferson County,AL,350642140
119075,239  54TH ST  FAIRFIELD,Jefferson County,AL,35064
119076,504  55TH ST  FAIRFIELD,Jefferson County,AL,350642132
119077,507  55TH ST  FAIRFIELD,Jefferson County,AL,350642133
119078,500  56TH ST  FAIRFIELD,Jefferson County,AL,350642008
119079,204  56TH ST  FAIRFIELD,Jefferson County,AL,350642003
119080,110  56TH ST  FAIRFIELD,Jefferson County,AL,350642001
119081,117  56TH ST  FAIRFIELD,Jefferson County,AL,350642002
119082,228  57TH ST  FAIRFIELD,Jefferson County,AL,350642012
119083,320  58TH ST  FAIRFIELD,Jefferson County,AL,350642022
119084,213  58TH ST  FAIRFIELD,Jefferson County,AL,350642021
119085,5816  AVENUE  E FAIRFIELD,Jefferson County,AL,350642061
119086,5820  AVENUE  E FAIRFIELD,Jefferson County,AL,350642061
119087,5815  COURT  E FAIRFIELD,Jefferson County,AL,350642064
119088,5811  COURT  E FAIRFIELD,Jefferson County,AL,35064
119089,305  59TH ST  FAIRFIELD,Jefferson County,AL,350642031
119090,4813  COURT I   BIRMINGHAM,Jefferson County,AL,352081718
119091,809  48TH ST  BIRMINGHAM,Jefferson County,AL,352081705
119092,4804  COURT I   BIRMINGHAM,Jefferson County,AL,352081719
119093,1032  BELWOOD CIR  FAIRFIELD,Jefferson County,AL,350642716
119094,1020  BELWOOD CIR  FAIRFIELD,Jefferson County,AL,350642716
119095,6102  AVENUE H   BIRMINGHAM,Jefferson County,AL,352281014
119096,842  58TH ST W BIRMINGHAM,Jefferson County,AL,352281002
119097,5720  COURT I   BIRMINGHAM,Jefferson County,AL,352281020
119098,776  BELWOOD CIR  FAIRFIELD,Jefferson County,AL,350642711
119099,1004  BELWOOD CIR  FAIRFIELD,Jefferson County,AL,350642716
119100,804  GREENBRIAR RD  FAIRFIELD,Jefferson County,AL,350642725
119101,904  BESSEMER RD  BIRMINGHAM,Jefferson County,AL,352281409
119102,900  BESSEMER RD  BIRMINGHAM,Jefferson County,AL,352281409
119103,937  58TH ST W BIRMINGHAM,Jefferson County,AL,352281030
119104,625  GREENBRIAR RD  FAIRFIELD,Jefferson County,AL,350642722
119105,905  DANA DR  FAIRFIELD,Jefferson County,AL,350642718
119106,605  GREENBRIAR RD  FAIRFIELD,Jefferson County,AL,350642722
119107,837  58TH ST W BIRMINGHAM,Jefferson County,AL,352281001
119108,5813  AVENUE I   BIRMINGHAM,Jefferson County,AL,352281026
119109,5817  AVENUE I   BIRMINGHAM,Jefferson County,AL,352281026
119110,713  65TH ST  FAIRFIELD,Jefferson County,AL,350642512
119111,620  60TH ST  FAIRFIELD,Jefferson County,AL,350642039
119112,520  60TH ST  FAIRFIELD,Jefferson County,AL,350642037
119113,406  60TH ST  FAIRFIELD,Jefferson County,AL,350642035
119114,130  60TH ST  FAIRFIELD,Jefferson County,AL,350641901
119115,122  60TH ST  FAIRFIELD,Jefferson County,AL,350641901
119116,521  60TH ST  FAIRFIELD,Jefferson County,AL,350642038
119117,508  61ST ST  FAIRFIELD,Jefferson County,AL,350641913
119118,520  61ST ST  FAIRFIELD,Jefferson County,AL,350641913
119119,617  60TH ST  FAIRFIELD,Jefferson County,AL,350642040
119120,6103  AVENUE F   FAIRFIELD,Jefferson County,AL,35064
119121,6524  CORDREY CT  BIRMINGHAM,Jefferson County,AL,352281411
119122,821  BEACON DR  FAIRFIELD,Jefferson County,AL,350642706
119123,801  BELWOOD CIR  FAIRFIELD,Jefferson County,AL,350642713
119124,809  GREENBRIAR RD  FAIRFIELD,Jefferson County,AL,350642726
119125,768  BELWOOD CIR  FAIRFIELD,Jefferson County,AL,350642711
119126,757  BEACON DR  FAIRFIELD,Jefferson County,AL,350642704
119127,420  BELCHER DR  MIDFIELD,Jefferson County,AL,352281702
119128,6645  AVENUE K   MIDFIELD,Jefferson County,AL,352281405
119129,321  OLON ST  BIRMINGHAM,Jefferson County,AL,352281416
119130,329  OLON ST  BIRMINGHAM,Jefferson County,AL,352281416
119131,304  OLON ST  BIRMINGHAM,Jefferson County,AL,352281417
119132,302  OLON ST  MIDFIELD,Jefferson County,AL,352281417
119133,205  CREEL ST  MIDFIELD,Jefferson County,AL,352281708
119134,1140  WOODWARD RD  BIRMINGHAM,Jefferson County,AL,352281840
119135,205  VANN ST  MIDFIELD,Jefferson County,AL,352281721
119136,215  VANN ST  MIDFIELD,Jefferson County,AL,352281721
119137,202  HARDY ST  BIRMINGHAM,Jefferson County,AL,352281713
119138,1318  WOODWARD RD  BIRMINGHAM,Jefferson County,AL,352281730
119139,373  BELCHER DR  BIRMINGHAM,Jefferson County,AL,352281701
119140,305  BELCHER DR  BIRMINGHAM,Jefferson County,AL,352281701
119141,308  MCPHERSON AVE  BIRMINGHAM,Jefferson County,AL,352281715
119142,368  MCPHERSON AVE  BIRMINGHAM,Jefferson County,AL,352281715
119143,101  HARDY ST  MIDFIELD,Jefferson County,AL,352281710
119144,345  MCPHERSON AVE  BIRMINGHAM,Jefferson County,AL,352281714
119145,333  MCPHERSON AVE  MIDFIELD,Jefferson County,AL,352281714
119146,201  HARDY ST  MIDFIELD,Jefferson County,AL,352281712
119147,369  MIDWOOD AVE  BIRMINGHAM,Jefferson County,AL,352281716
119148,365  MIDWOOD AVE  BIRMINGHAM,Jefferson County,AL,352281716
119149,628  OSCEOLA CIR  FAIRFIELD,Jefferson County,AL,350641116
119150,6501  OSCEOLA CIR  FAIRFIELD,Jefferson County,AL,350641119
119151,6509  OSCEOLA CIR  FAIRFIELD,Jefferson County,AL,350641119
119152,6525  OSCEOLA CIR  FAIRFIELD,Jefferson County,AL,350641119
119153,6524  OSCEOLA CIR  FAIRFIELD,Jefferson County,AL,350641118
119154,6520  OSCEOLA CIR  FAIRFIELD,Jefferson County,AL,350641118
119155,705  AUTAUGA WAY  FAIRFIELD,Jefferson County,AL,350641102
119156,6532  GRASSELLI RD  FAIRFIELD,Jefferson County,AL,350641107
119157,6605  SEMINOLE DR  FAIRFIELD,Jefferson County,AL,350641131
119158,6609  SEMINOLE DR  FAIRFIELD,Jefferson County,AL,350641131
119159,6613  SEMINOLE DR  FAIRFIELD,Jefferson County,AL,350641131
119160,6621  GRASSELLI RD  FAIRFIELD,Jefferson County,AL,350641109
119161,6629  GRASSELLI RD  FAIRFIELD,Jefferson County,AL,350641109
119162,6702  FOREST DR  FAIRFIELD,Jefferson County,AL,350641754
119163,116  HABITAT CT  FAIRFIELD,Jefferson County,AL,350641142
119164,6624  GRASSELLI RD  FAIRFIELD,Jefferson County,AL,350641141
119165,1512  CAMBRIDGE BLVD  FAIRFIELD,Jefferson County,AL,350642841
119166,1448  CAMBRIDGE BLVD  FAIRFIELD,Jefferson County,AL,350642843
119167,1432  CAMBRIDGE BLVD  FAIRFIELD,Jefferson County,AL,350642843
119168,1420  CAMBRIDGE BLVD  FAIRFIELD,Jefferson County,AL,350642843
119169,1308  CAMBRIDGE WAY  FAIRFIELD,Jefferson County,AL,350642839
119170,1473  CAMBRIDGE BLVD  FAIRFIELD,Jefferson County,AL,350642844
119171,1469  CAMBRIDGE BLVD  FAIRFIELD,Jefferson County,AL,350642844
119172,1439  CAMBRIDGE BLVD  FAIRFIELD,Jefferson County,AL,350642844
119173,509  CREST DR  FAIRFIELD,Jefferson County,AL,350641749
119174,505  RIDGEWOOD AVE  FAIRFIELD,Jefferson County,AL,350641746
119175,520  CHEROKEE CIR  FAIRFIELD,Jefferson County,AL,350641701
119176,448  HILLVIEW DR  FAIRFIELD,Jefferson County,AL,350641758
119177,505  CREST DR  FAIRFIELD,Jefferson County,AL,350641749
119178,6809  CHEROKEE DR  FAIRFIELD,Jefferson County,AL,350641702
119179,6813  CHEROKEE DR  FAIRFIELD,Jefferson County,AL,350641702
119180,1176 ,Jefferson County,AL,35061
119181,1282  CIRCLE ST  DOLOMITE,Jefferson County,AL,350611203
119182,1301  CIRCLE ST  DOLOMITE,Jefferson County,AL,35061
119183,440  13TH ST  PLEASANT GROVE,Jefferson County,AL,351272608
119184,404  13TH ST  PLEASANT GROVE,Jefferson County,AL,351272608
119185,1301  PLEASANT GROVE RD  PLEASANT GROVE,Jefferson County,AL,351272611
119186,1305  PLEASANT GROVE RD  PLEASANT GROVE,Jefferson County,AL,351272611
119187,311  13TH PL  PLEASANT GROVE,Jefferson County,AL,351272610
119188,1305  4TH AVE  PLEASANT GROVE,Jefferson County,AL,351272620
119189,1345  4TH AVE  PLEASANT GROVE,Jefferson County,AL,351272620
119190,1338  4TH AVE  PLEASANT GROVE,Jefferson County,AL,351272627
119191,407  4TH TER  PLEASANT GROVE,Jefferson County,AL,35127
119192,418  13TH PL  PLEASANT GROVE,Jefferson County,AL,351272621
119193,406  13TH PL  PLEASANT GROVE,Jefferson County,AL,351272621
119194,1312  13TH WAY  PLEASANT GROVE,Jefferson County,AL,351272407
119195,1339  4TH TER  PLEASANT GROVE,Jefferson County,AL,351272630
