speed,down_up,price,name,type,address,success
5000 Mbps,Download,180,AT&T Fiber,Internet 5000,"Wago, Clinton County, Kentucky, United States",True
5000 Mbps,Upload,180,AT&T Fiber,Internet 5000,"Wago, Clinton County, Kentucky, United States",True
2000 Mbps,Download,110,AT&T Fiber,Internet 2000,"Wago, Clinton County, Kentucky, United States",True
2000 Mbps,Upload,110,AT&T Fiber,Internet 2000,"Wago, Clinton County, Kentucky, United States",True
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Wago, Clinton County, Kentucky, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Wago, Clinton County, Kentucky, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Wago, Clinton County, Kentucky, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Wago, Clinton County, Kentucky, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Wago, Clinton County, Kentucky, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Wago, Clinton County, Kentucky, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Wago, Clinton County, Kentucky, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Wago, Clinton County, Kentucky, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Wago, Clinton County, Kentucky, United States",True
1000 Mbps,Download,44.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
50 Mbps,Upload,44.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
1000 Mbps,Download,64.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
50 Mbps,Upload,64.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
1000 Mbps,Download,64.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
50 Mbps,Upload,64.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
1000 Mbps,Download,64.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
50 Mbps,Upload,64.99,WOW!,Internet Only,"Wago, Clinton County, Kentucky, United States",True
1000 Mbps,Download,80,AT&T Fiber,Internet 1000,"Wago, Clinton County, Kentucky, United States",True
1000 Mbps,Download,99.95,EarthLink Fiber,Internet Only,"Wago, Clinton County, Kentucky, United States",True
