,street,county,state,zip
89979,6100  COURT M   BIRMINGHAM,Jefferson County,AL,352281514
89980,1301  PINEVIEW RD  BIRMINGHAM,Jefferson County,AL,352281201
89981,1254  MEADOW LN  BIRMINGHAM,Jefferson County,AL,352281421
89982,1268  MEADOW LN  BIRMINGHAM,Jefferson County,AL,352281421
89983,6112  COURT M   BIRMINGHAM,Jefferson County,AL,352281514
89984,1269  MEADOW LN  BIRMINGHAM,Jefferson County,AL,352281420
89985,1333  MEADOW LN  BIRMINGHAM,Jefferson County,AL,352281521
89986,1321  MEADOW LN  BIRMINGHAM,Jefferson County,AL,352281521
89987,1317  MEADOW LN  BIRMINGHAM,Jefferson County,AL,352281521
89988,1448  65TH ST W BIRMINGHAM,Jefferson County,AL,352281502
89989,6533  COURT K   BIRMINGHAM,Jefferson County,AL,352281414
89990,6553  COURT K   BIRMINGHAM,Jefferson County,AL,352281414
89991,1132  68TH ST W BIRMINGHAM,Jefferson County,AL,352281402
89992,932  PINEVIEW RD  BIRMINGHAM,Jefferson County,AL,352281435
89993,1008  PINEVIEW RD  BIRMINGHAM,Jefferson County,AL,352281425
89994,928  DANIEL DR  BIRMINGHAM,Jefferson County,AL,352281820
89995,932  DANIEL CIR  BIRMINGHAM,Jefferson County,AL,352281845
89996,1105  SUSAN LN  BIRMINGHAM,Jefferson County,AL,352281837
89997,909  GALE CIR  BIRMINGHAM,Jefferson County,AL,352281821
89998,936  ANN ST  BIRMINGHAM,Jefferson County,AL,352281823
89999,948  DANIEL CIR  BIRMINGHAM,Jefferson County,AL,352281845
90000,945  DANIEL CIR  MIDFIELD,Jefferson County,AL,352281817
90001,1201 S GALE DR  BIRMINGHAM,Jefferson County,AL,352281829
90002,1117 S GALE DR  BIRMINGHAM,Jefferson County,AL,352281827
90003,1508  65TH ST W BIRMINGHAM,Jefferson County,AL,352281604
90004,1400  34TH ST SW BIRMINGHAM,Jefferson County,AL,352211002
90005,3408 ,Jefferson County,AL,352211008
90006,3360 ,Jefferson County,AL,352211028
90007,3125  BEULAH AVE SW BIRMINGHAM,Jefferson County,AL,352211108
90008,1420  31ST ST SW BIRMINGHAM,Jefferson County,AL,352211131
90009,3340  BOISE AVE SW BIRMINGHAM,Jefferson County,AL,352211012
90010,3353  BOISE AVE SW BIRMINGHAM,Jefferson County,AL,352211011
90011,3357  BOISE AVE SW BIRMINGHAM,Jefferson County,AL,352211011
90012,3240  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,35221
90013,3201  ASH AVE SW BIRMINGHAM,Jefferson County,AL,352211227
90014,3221  ASH AVE SW BIRMINGHAM,Jefferson County,AL,352211227
90015,3401  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,352211332
90016,3429  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,35221
90017,3404  ELLIS AVE SW BIRMINGHAM,Jefferson County,AL,35221
90018,3461  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,352211362
90019,3440  ELLIS AVE SW BIRMINGHAM,Jefferson County,AL,352211358
90020,3512  PARK AVE SW BIRMINGHAM,Jefferson County,AL,35221
90021,3405  ELLIS AVE SW BIRMINGHAM,Jefferson County,AL,35221
90022,3828  ELLIS AVE SW BIRMINGHAM,Jefferson County,AL,352211640
90023,3912  ELLIS AVE SW BIRMINGHAM,Jefferson County,AL,352211652
90024,4015  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,352211617
90025,3825  ELLIS AVE SW BIRMINGHAM,Jefferson County,AL,352211659
90026,3833  ELLIS AVE SW BIRMINGHAM,Jefferson County,AL,352211659
90027,3732  PINE AVE SW BIRMINGHAM,Jefferson County,AL,352211552
90028,3909  PARK AVE SW BIRMINGHAM,Jefferson County,AL,352211631
90029,3920  WALNUT AVE SW BIRMINGHAM,Jefferson County,AL,352211642
90030,4013  PARK AVE SW BIRMINGHAM,Jefferson County,AL,352211633
90031,3020  WALNUT AVE SW BIRMINGHAM,Jefferson County,AL,35221
90032,4122  40TH ST SW BIRMINGHAM,Jefferson County,AL,35221
90033,3725  PINE AVE SW BIRMINGHAM,Jefferson County,AL,352211551
90034,3737  PINE AVE SW BIRMINGHAM,Jefferson County,AL,352211551
90035,3145  HEMLOCK AVE SW BIRMINGHAM,Jefferson County,AL,352211338
90036,3320  HICKORY AVE SW BIRMINGHAM,Jefferson County,AL,352211414
90037,3417  HICKORY AVE SW BIRMINGHAM,Jefferson County,AL,352211415
90038,3516  MAPLE AVE SW BIRMINGHAM,Jefferson County,AL,352211432
90039,1845  ISHKOODA LN SW BIRMINGHAM,Jefferson County,AL,35211
90040,2430  GOLDEN PINES LN SW BIRMINGHAM,Jefferson County,AL,352115337
90041,2435  GOLDEN PINES LN SW BIRMINGHAM,Jefferson County,AL,352115338
90042,2452  TEMPEST DR SW BIRMINGHAM,Jefferson County,AL,352115347
90043,3014  LAWN AVE SW BIRMINGHAM,Jefferson County,AL,352115116
90044,2129  31ST ST SW BIRMINGHAM,Jefferson County,AL,352211253
90045,2737  LAWN AVE SW BIRMINGHAM,Jefferson County,AL,352115113
90046,2504  PARKLAWN AVE SW BIRMINGHAM,Jefferson County,AL,352115120
90047,2433  LAWN AVE SW BIRMINGHAM,Jefferson County,AL,352115109
90048,3020  BALSAM AVE SW BIRMINGHAM,Jefferson County,AL,352115104
90049,3017  BALSAM AVE SW BIRMINGHAM,Jefferson County,AL,352115105
90050,629  EDGEMOOR DR  HOMEWOOD,Jefferson County,AL,352096419
90051,688  OAKMOOR DR  HOMEWOOD,Jefferson County,AL,352096424
90052,664  OAKMOOR DR  BIRMINGHAM,Jefferson County,AL,352096424
90053,605  NORTHMOOR LN  HOMEWOOD,Jefferson County,AL,352096421
90054,609  NORTHMOOR LN  BIRMINGHAM,Jefferson County,AL,352096421
90055,612  NORTHMOOR LN  HOMEWOOD,Jefferson County,AL,352096422
90056,108  OXMOOR RD  BIRMINGHAM,Jefferson County,AL,352095974
90057,653  OAKMOOR DR  HOMEWOOD,Jefferson County,AL,352096428
90058,657  OAKMOOR DR  BIRMINGHAM,Jefferson County,AL,352096428
90059,665  OAKMOOR DR  BIRMINGHAM,Jefferson County,AL,352096428
90060,677  OAKMOOR DR  BIRMINGHAM,Jefferson County,AL,352096428
90061,829  COMER CIR  VESTAVIA HILLS,Jefferson County,AL,352162042
90062,1020  WICKFORD RD  VESTAVIA HILLS,Jefferson County,AL,352162317
90063,1008  GRANBURY RD  VESTAVIA HILLS,Jefferson County,AL,352162329
90064,1015  HAVILAND DR  VESTAVIA HILLS,Jefferson County,AL,352162332
90065,701  CHESTNUT ST  VESTAVIA HILLS,Jefferson County,AL,352161911
90066,728  MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352161812
90067,1871  KENTUCKY AVE  VESTAVIA HILLS,Jefferson County,AL,352161436
90068,1875  KENTUCKY AVE  VESTAVIA HILLS,Jefferson County,AL,352161436
90069,706  CANYON CREEK LN  VESTAVIA HILLS,Jefferson County,AL,352161736
90070,714  CANYON CREEK LN  VESTAVIA HILLS,Jefferson County,AL,352161737
90071,730  CANYON CREEK LN  VESTAVIA HILLS,Jefferson County,AL,352161763
90072,1859  ROCKWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161443
90073,1871  ROCKWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161445
90074,1873  ROCKWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352161445
90075,1904  CANYON RD  VESTAVIA HILLS,Jefferson County,AL,352161753
90076,1915  CANYON RD  VESTAVIA HILLS,Jefferson County,AL,352161723
90077,1905  CANYON RD  VESTAVIA HILLS,Jefferson County,AL,352161723
90078,1908  OLD CREEK TRL  VESTAVIA HILLS,Jefferson County,AL,352162108
90079,805  MONTGOMERY HWY  VESTAVIA HILLS,Jefferson County,AL,352162859
90080,2023  WEDGEWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352162363
90081,909  CHESTNUT ST  VESTAVIA HILLS,Jefferson County,AL,352162340
90082,2017  WEDGEWOOD RD  VESTAVIA HILLS,Jefferson County,AL,352162362
90083,1933  MERRYVALE RD  VESTAVIA HILLS,Jefferson County,AL,352162738
90084,1901  MERRYVALE RD  VESTAVIA HILLS,Jefferson County,AL,35216
90085,1228  PARLIAMENT LN  VESTAVIA HILLS,Jefferson County,AL,352162718
90086,2108  VESTHAVEN WAY  VESTAVIA,Jefferson County,AL,352162313
90087,1336  ROUND HILL RD  VESTAVIA HILLS,Jefferson County,AL,352162932
90088,1332  ROUND HILL RD  VESTAVIA HILLS,Jefferson County,AL,352162932
90089,1324  ROUND HILL RD  VESTAVIA HILLS,Jefferson County,AL,352162932
90090,1312  ROUND HILL RD  VESTAVIA HILLS,Jefferson County,AL,352162932
90091,1300  ROUND HILL RD  VESTAVIA HILLS,Jefferson County,AL,352162932
90092,2100  WOODHUE CIR  VESTAVIA HILLS,Jefferson County,AL,352162323
90093,1205  OVERLAND DR  VESTAVIA HILLS,Jefferson County,AL,352162344
90094,1228  GREEN GLEN RD  VESTAVIA HILLS,Jefferson County,AL,352162306
90095,1216  WICKFORD RD  VESTAVIA HILLS,Jefferson County,AL,352162321
90096,1200  VISTA LN  VESTAVIA,Jefferson County,AL,352162358
90097,1201  WICKFORD RD  VESTAVIA HILLS,Jefferson County,AL,352162320
90098,1217  WICKFORD RD  VESTAVIA HILLS,Jefferson County,AL,352162320
90099,1217  VISTA LN  VESTAVIA,Jefferson County,AL,352162359
90100,2128  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352162944
90101,1380  STARCROSS DR  VESTAVIA HILLS,Jefferson County,AL,352162422
90102,1372  STARCROSS DR  VESTAVIA HILLS,Jefferson County,AL,352162422
90103,2225  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352162411
90104,2221  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352162411
90105,2228  SHADY DELL LN  VESTAVIA HILLS,Jefferson County,AL,352162915
90106,1312  WICKFORD RD  VESTAVIA HILLS,Jefferson County,AL,352162948
90107,1313  ROUND HILL RD  VESTAVIA HILLS,Jefferson County,AL,352162931
90108,1324  WILLOUGHBY RD  VESTAVIA HILLS,Jefferson County,AL,352162906
90109,2109  VESTRIDGE DR  VESTAVIA,Jefferson County,AL,352163322
90110,1613  HAYS CIR  VESTAVIA HILLS,Jefferson County,AL,352163312
90111,2204  OLD SOUTH TRCE  VESTAVIA HILLS,Jefferson County,AL,352163301
90112,1616  SUNNYWOOD CIR  VESTAVIA HILLS,Jefferson County,AL,352163321
90113,1617  CHATEAU CREST LN  VESTAVIA HILLS,Jefferson County,AL,352163725
90114,1461  PANORAMA DR  VESTAVIA HILLS,Jefferson County,AL,352163014
90115,1501  PANORAMA DR  VESTAVIA HILLS,Jefferson County,AL,352163316
90116,1513  PANORAMA DR  VESTAVIA HILLS,Jefferson County,AL,352163316
90117,1533  PANORAMA DR  VESTAVIA HILLS,Jefferson County,AL,352163316
90118,1537  PANORAMA DR  VESTAVIA HILLS,Jefferson County,AL,352163316
90119,1520  BLIND BROOK LN  VESTAVIA HILLS,Jefferson County,AL,352163305
90120,1512  BLIND BROOK LN  VESTAVIA HILLS,Jefferson County,AL,352163305
90121,2100  WOODWIND CIR  VESTAVIA HILLS,Jefferson County,AL,352163327
90122,2100  VIKING CIR  VESTAVIA,Jefferson County,AL,352163325
90123,2120  VIKING CIR  VESTAVIA,Jefferson County,AL,352163325
90124,2128  VIKING CIR  VESTAVIA,Jefferson County,AL,352163325
90125,1513  BLIND BROOK LN  VESTAVIA HILLS,Jefferson County,AL,352163304
90126,2212  GAY WAY  VESTAVIA HILLS,Jefferson County,AL,352163309
90127,2220  GAY WAY  VESTAVIA HILLS,Jefferson County,AL,352163309
90128,1565  PANORAMA DR  VESTAVIA HILLS,Jefferson County,AL,352163337
90129,2221  GAY WAY  VESTAVIA HILLS,Jefferson County,AL,352163308
90130,3841  TIMBERLINE WAY  VESTAVIA,Jefferson County,AL,352432453
90131,3505  COUNTRYWOOD LN  VESTAVIA,Jefferson County,AL,352432471
90132,3433  COUNTRYWOOD LN  VESTAVIA,Jefferson County,AL,352434423
90133,2549  OLD OAK LN  VESTAVIA,Jefferson County,AL,352434426
90134,2505  OLD OAK LN  VESTAVIA,Jefferson County,AL,352434426
90135,2501  OLD OAK LN  VESTAVIA,Jefferson County,AL,352434426
90136,3716  SHADY COVE DR  VESTAVIA,Jefferson County,AL,352432467
90137,3731  SHADY COVE DR  VESTAVIA,Jefferson County,AL,352432449
90138,1644  CANTERBURY CIR  VESTAVIA,Jefferson County,AL,352434405
90139,1609  CANTERBURY CIR  VESTAVIA,Jefferson County,AL,352434406
90140,1715  COLLINWOOD CT  BIRMINGHAM,Jefferson County,AL,352433505
90141,1716  COLLINWOOD CT  BIRMINGHAM,Jefferson County,AL,352433506
90142,2391  LIME ROCK RD  VESTAVIA HILLS,Jefferson County,AL,352163006
90143,2375  LIME ROCK RD  VESTAVIA HILLS,Jefferson County,AL,352163006
90144,1672  WARREN LN  VESTAVIA,Jefferson County,AL,352432822
90145,1519  CAMBRIDGE CIR  VESTAVIA,Jefferson County,AL,352434407
90146,1514  CAMBRIDGE CIR  VESTAVIA,Jefferson County,AL,352434407
90147,2800  CRANDALL CT  BIRMINGHAM,Jefferson County,AL,35243
90148,2700  CRANDALL CT  BIRMINGHAM,Jefferson County,AL,352434443
90149,2715  CRANDALL CT  BIRMINGHAM,Jefferson County,AL,352434444
90150,2298  LIME ROCK RD  VESTAVIA HILLS,Jefferson County,AL,352163315
90151,2342  LIME ROCK RD  VESTAVIA HILLS,Jefferson County,AL,352163029
90152,2354  LIME ROCK RD  VESTAVIA HILLS,Jefferson County,AL,352163029
90153,2366  LIME ROCK RD  VESTAVIA HILLS,Jefferson County,AL,352163029
90154,2352  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352163020
90155,2368  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352163020
90156,2365  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352163001
90157,2361  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352163001
90158,2333  GARLAND DR  VESTAVIA HILLS,Jefferson County,AL,352163001
90159,2502  COUNTRYWOOD TRCE  VESTAVIA,Jefferson County,AL,352434403
90160,2524  COUNTRYWOOD TRCE  VESTAVIA,Jefferson County,AL,352434403
90161,2525  COUNTRYWOOD TRCE  VESTAVIA,Jefferson County,AL,352434404
90162,2529  COUNTRYWOOD TRCE  VESTAVIA,Jefferson County,AL,352434404
90163,2429  DOLLY RIDGE TRL  VESTAVIA,Jefferson County,AL,352434625
90164,2460  DOLLY RIDGE TRL  VESTAVIA,Jefferson County,AL,352434627
90165,2433  DOLLY RIDGE RD  VESTAVIA,Jefferson County,AL,352434637
90166,3624  DABNEY DR  VESTAVIA,Jefferson County,AL,352434621
90167,2543 ,Jefferson County,AL,352434618
90168,2531 ,Jefferson County,AL,352434618
90169,2515 ,Jefferson County,AL,352434618
90170,2555  IVY GLENN DR  VESTAVIA,Jefferson County,AL,352434636
90171,2539  IVY GLENN DR  VESTAVIA,Jefferson County,AL,352434636
90172,2515  IVY GLENN DR  VESTAVIA,Jefferson County,AL,352434636
90173,2511  IVY GLENN DR  VESTAVIA,Jefferson County,AL,352434636
90174,2216  IVY TRCE  VESTAVIA,Jefferson County,AL,352434639
90175,3439  RIDGEDALE DR  VESTAVIA,Jefferson County,AL,352434408
90176,2506  DOLLY RIDGE RD  VESTAVIA,Jefferson County,AL,352434610
90177,2494  DOLLY RIDGE TRL  VESTAVIA,Jefferson County,AL,352434630
90178,2509  DOLLY RIDGE RD  VESTAVIA,Jefferson County,AL,352434611
90179,2528  SKYLAND DR  VESTAVIA,Jefferson County,AL,352434605
90180,2544  SKYLAND DR  VESTAVIA,Jefferson County,AL,352434605
90181,3548  VALLEY CIR  VESTAVIA,Jefferson County,AL,352434604
90182,2524 ,Jefferson County,AL,352434619
90183,3637  LESLIE ANN RD  VESTAVIA,Jefferson County,AL,352434601
90184,2504 ,Jefferson County,AL,352434617
90185,2653 ,Jefferson County,AL,352434509
90186,2637 ,Jefferson County,AL,352434509
90187,2410 ,Jefferson County,AL,352434526
90188,2640 ,Jefferson County,AL,352434532
90189,2652 ,Jefferson County,AL,352434508
90190,2660 ,Jefferson County,AL,352434508
90191,2658 ,Jefferson County,AL,352434503
90192,2452  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432553
90193,2610  APRIL DR  VESTAVIA,Jefferson County,AL,352432213
90194,2620  APRIL DR  VESTAVIA,Jefferson County,AL,352432213
90195,2620 ,Jefferson County,AL,352434500
90196,3642  SETTLERS LN  BIRMINGHAM,Jefferson County,AL,352432221
90197,3621  SETTLERS LN  BIRMINGHAM,Jefferson County,AL,352432220
90198,2642 ,Jefferson County,AL,352434503
90199,2641 ,Jefferson County,AL,35243
90200,3504  THORNHILL DR  VESTAVIA,Jefferson County,AL,352434517
90201,2604  THORNHILL PL  VESTAVIA,Jefferson County,AL,352434515
90202,2609  THORNHILL PL  VESTAVIA,Jefferson County,AL,352434515
90203,3508  THORNHILL DR  VESTAVIA,Jefferson County,AL,352434518
90204,3558 ,Jefferson County,AL,352432942
90205,3550 ,Jefferson County,AL,352432942
90206,2126  HICKORY RIDGE CIR  VESTAVIA,Jefferson County,AL,352432925
90207,2406  LONGLEAF ST  VESTAVIA,Jefferson County,AL,352432928
90208,2305  LONGLEAF WAY  VESTAVIA,Jefferson County,AL,352432935
90209,3514 ,Jefferson County,AL,352434615
90210,3504 ,Jefferson County,AL,352434615
90211,2624 ,Jefferson County,AL,352434536
90212,2700  ACTON RD  VESTAVIA,Jefferson County,AL,352434211
90213,2712  ACTON RD  VESTAVIA,Jefferson County,AL,352434211
90214,2720  ACTON RD  VESTAVIA,Jefferson County,AL,352434211
90215,4013  DANBURY CIR  BIRMINGHAM,Jefferson County,AL,352434216
90216,2647 ,Jefferson County,AL,352434201
90217,2978 ,Jefferson County,AL,352434724
90218,2113  ACTON PARK WAY  BIRMINGHAM,Jefferson County,AL,352432528
90219,2135  ACTON PARK WAY  BIRMINGHAM,Jefferson County,AL,352432528
90220,2021  ACTON PARK WAY  BIRMINGHAM,Jefferson County,AL,352432500
90221,2035  ACTON PARK WAY  BIRMINGHAM,Jefferson County,AL,352432500
90222,2024  ACTON PARK WAY  BIRMINGHAM,Jefferson County,AL,352432536
90223,2598  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432549
90224,2542  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432549
90225,2538  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432549
90226,2518  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432549
90227,2547  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432548
90228,2551  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432548
90229,2559  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432548
90230,2567  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432548
90231,2587  ACTON PARK LN  BIRMINGHAM,Jefferson County,AL,352432548
90232,2217  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432551
90233,2221  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432551
90234,2253  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432551
90235,2265  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432551
90236,2273  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432551
90237,2301  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432552
90238,2365  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432552
90239,2381  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432552
90240,2370  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432554
90241,2268  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432555
90242,2264  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432555
90243,2256  ACTON PARK CIR  BIRMINGHAM,Jefferson County,AL,352432555
90244,4745  CLOUD LN  BIRMINGHAM,Jefferson County,AL,352432617
90245,2918  PAHOKEE TRCE  BIRMINGHAM,Jefferson County,AL,352432638
90246,4734  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432608
90247,4730  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432608
90248,4702  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432614
90249,4675  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432645
90250,4697  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432645
90251,4701  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432613
90252,4801  SHADY WATERS LN  BIRMINGHAM,Jefferson County,AL,352432635
90253,4739  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432609
90254,4817  BRIDGEWATER RD  BIRMINGHAM,Jefferson County,AL,352432637
90255,2931  PAHOKEE TRCE  BIRMINGHAM,Jefferson County,AL,352432627
90256,2919  PAHOKEE TRCE  BIRMINGHAM,Jefferson County,AL,352432627
90257,3033  CAHABA CLIFFS DR  BIRMINGHAM,Jefferson County,AL,352432610
90258,3044  CAHABA CLIFFS DR  BIRMINGHAM,Jefferson County,AL,352432648
90259,3007  CAHABA CLIFFS DR  BIRMINGHAM,Jefferson County,AL,352432610
90260,3013  CAHABA CLIFFS DR  BIRMINGHAM,Jefferson County,AL,352432610
90261,4727  OLD LOONEY MILL RD  BIRMINGHAM,Jefferson County,AL,352432643
90262,4731  OLD LOONEY MILL RD  BIRMINGHAM,Jefferson County,AL,35243
90263,2900  RIVERVIEW RD  BIRMINGHAM,Jefferson County,AL,35242
90264,2943  RIVERVIEW RD  BIRMINGHAM,Jefferson County,AL,352424705
90265,2925  RIVERVIEW RD  BIRMINGHAM,Jefferson County,AL,352424705
90266,2942  RIVERVIEW RD  BIRMINGHAM,Jefferson County,AL,352424704
90267,2964  LAKE PARK CIR  BIRMINGHAM,Jefferson County,AL,352424700
90268,3004  LAKE PARK CIR  BIRMINGHAM,Jefferson County,AL,352424702
90269,2800  GLENSTONE LN  BIRMINGHAM,Jefferson County,AL,352424232
90270,2900  GLENSTONE CIR  BIRMINGHAM,Jefferson County,AL,352424714
90271,1116  11TH ST S BIRMINGHAM,Jefferson County,AL,352054612
90272,1125  10TH ST S BIRMINGHAM,Jefferson County,AL,352054518
90273,1013  14TH AVE S BIRMINGHAM,Jefferson County,AL,352054617
90274,1425  10TH PL S BIRMINGHAM,Jefferson County,AL,352054609
90275,1421  10TH PL S BIRMINGHAM,Jefferson County,AL,352054609
90276,1109  14TH AVE S BIRMINGHAM,Jefferson County,AL,352055209
90277,1405  11TH ST S BIRMINGHAM,Jefferson County,AL,352054613
90278,1427  11TH ST S BIRMINGHAM,Jefferson County,AL,352054613
90279,1114  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054604
90280,1122  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054604
90281,1436  11TH PL S BIRMINGHAM,Jefferson County,AL,352055202
90282,1153  14TH AVE S BIRMINGHAM,Jefferson County,AL,352055220
90283,1155  14TH AVE S BIRMINGHAM,Jefferson County,AL,352055221
90284,1157  14TH AVE S BIRMINGHAM,Jefferson County,AL,352055222
90285,1157  14TH AVE S BIRMINGHAM,Jefferson County,AL,352055222
90286,1157  14TH AVE S BIRMINGHAM,Jefferson County,AL,352055222
90287,1159  14TH AVE S BIRMINGHAM,Jefferson County,AL,352055223
90288,1138  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054638
90289,1158  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054638
90290,1172  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054638
90291,1502  12TH ST S BIRMINGHAM,Jefferson County,AL,352055204
90292,1429  13TH ST S BIRMINGHAM,Jefferson County,AL,352056004
90293,1507  13TH ST S BIRMINGHAM,Jefferson County,AL,352056006
90294,1513  12TH ST S BIRMINGHAM,Jefferson County,AL,352055203
90295,1518  13TH ST S BIRMINGHAM,Jefferson County,AL,352056007
90296,1115  17TH ST S BIRMINGHAM,Jefferson County,AL,35205
90297,1717  13TH AVE S BIRMINGHAM,Jefferson County,AL,352055515
90298,1709  13TH AVE S BIRMINGHAM,Jefferson County,AL,352055589
90299,244 ,Jefferson County,AL,352096509
90300,196  STATE FARM PKWY  BIRMINGHAM,Jefferson County,AL,35209
90301,151  WILDWOOD PKWY  BIRMINGHAM,Jefferson County,AL,35209
90302,117  HENA ST  HOMEWOOD,Jefferson County,AL,352096556
90303,101  KNOLL CREST CIR  BIRMINGHAM,Jefferson County,AL,352096909
90304,404  WESTWOOD PL  BIRMINGHAM,Jefferson County,AL,352096952
90305,1175  HARDWICK LN  BIRMINGHAM,Jefferson County,AL,352096948
90306,1160  HARDWICK LN  HOMEWOOD,Jefferson County,AL,352096904
90307,100  EDGEMONT DR  HOMEWOOD,Jefferson County,AL,352096902
90308,1101  FERN ST  HOMEWOOD,Jefferson County,AL,352097009
90309,1098  COLUMBIANA RD  HOMEWOOD,Jefferson County,AL,352097006
90310,1096  COLUMBIANA RD  BIRMINGHAM,Jefferson County,AL,352097006
90311,1078  COLUMBIANA RD  HOMEWOOD,Jefferson County,AL,352097006
90312,1072  COLUMBIANA RD  HOMEWOOD,Jefferson County,AL,352097006
90313,1050  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,35205
90314,1330  ESSEX MANOR CIR  BIRMINGHAM,Jefferson County,AL,352098100
90315,1342  ESSEX MANOR CIR  BIRMINGHAM,Jefferson County,AL,352098100
90316,1112  IREDELL CIR  BIRMINGHAM,Jefferson County,AL,352097012
90317,1120  IREDELL CIR  HOMEWOOD,Jefferson County,AL,352097012
90318,1112  FERN ST  HOMEWOOD,Jefferson County,AL,352097010
90319,1153  IREDELL CIR  HOMEWOOD,Jefferson County,AL,352097011
90320,1148  IREDELL CIR  HOMEWOOD,Jefferson County,AL,352097012
90321,521  CURRIE WAY  HOMEWOOD,Jefferson County,AL,352095533
90322,504  LAKESHORE DR  HOMEWOOD,Jefferson County,AL,352096712
90323,400  LAKEWOOD DR  BIRMINGHAM,Jefferson County,AL,352095537
90324,460  LAKEWOOD DR  HOMEWOOD,Jefferson County,AL,352095537
90325,1327  SAULTER RD  HOMEWOOD,Jefferson County,AL,352096635
90326,353  LUCERNE BLVD  HOMEWOOD,Jefferson County,AL,352096615
90327,320  REDFERN ST  HOMEWOOD,Jefferson County,AL,352096236
90328,1132 S SHADESVIEW TER  BIRMINGHAM,Jefferson County,AL,352096640
90329,105  ROCKAWAY RD  BIRMINGHAM,Jefferson County,AL,352096623
90330,115  RIVIERA RD  BIRMINGHAM,Jefferson County,AL,352096621
90331,164  LUCERNE BLVD  HOMEWOOD,Jefferson County,AL,352096658
90332,100  LUCERNE BLVD  BIRMINGHAM,Jefferson County,AL,352096612
90333,117  EASTWOOD DR  HOMEWOOD,Jefferson County,AL,352096603
90334,115  EASTWOOD DR  BIRMINGHAM,Jefferson County,AL,352096603
90335,74  LAKESHORE DR  BIRMINGHAM,Jefferson County,AL,352097297
90336,125  UNIVERSITY PARK DR  HOMEWOOD,Jefferson County,AL,352096770
90337,105  WOODMONT DR  HOMEWOOD,Jefferson County,AL,352096652
90338,1769 S LAKESHORE DR  VESTAVIA HILLS,Jefferson County,AL,352161621
90339,1725 S LAKESHORE DR  VESTAVIA HILLS,Jefferson County,AL,352161621
90340,1837  LAKE RIDGE RD  VESTAVIA HILLS,Jefferson County,AL,352161619
90341,1821  LAKE RIDGE RD  VESTAVIA HILLS,Jefferson County,AL,352161619
90342,1785  MURRAY HILL RD  VESTAVIA HILLS,Jefferson County,AL,352161627
