speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Cumberland County, Virginia, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Cumberland County, Virginia, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Cumberland County, Virginia, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Cumberland County, Virginia, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Cumberland County, Virginia, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Cumberland County, Virginia, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Cumberland County, Virginia, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Cumberland County, Virginia, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Cumberland County, Virginia, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Cumberland County, Virginia, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Cumberland County, Virginia, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Cumberland County, Virginia, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Cumberland County, Virginia, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Cumberland County, Virginia, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Cumberland County, Virginia, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Cumberland County, Virginia, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Cumberland County, Virginia, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Cumberland County, Virginia, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Cumberland County, Virginia, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Cumberland County, Virginia, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Cumberland County, Virginia, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Cumberland County, Virginia, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Cumberland County, Virginia, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Cumberland County, Virginia, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Cumberland County, Virginia, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Cumberland County, Virginia, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Cumberland County, Virginia, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Cumberland County, Virginia, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Cumberland County, Virginia, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Cumberland County, Virginia, United States",True
10 Mbps,Upload,49.99,Xfinity,Fast,"Cumberland County, Virginia, United States",True
300 Mbps,Download,54.99,Xfinity,Choice Double Play + Speed Increase to Performance Pro Internet,"Cumberland County, Virginia, United States",True
300 Mbps,Download,79.99,Xfinity,Standard+,"Cumberland County, Virginia, United States",True
300 Mbps,Download,89.99,Xfinity,Standard+ More,"Cumberland County, Virginia, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Cumberland County, Virginia, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Cumberland County, Virginia, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Cumberland County, Virginia, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Cumberland County, Virginia, United States",True
100 Mbps,Download,40,Xfinity,Connect More,"Cumberland County, Virginia, United States",True
5 Mbps,Upload,40,Xfinity,Connect More,"Cumberland County, Virginia, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Cumberland County, Virginia, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Cumberland County, Virginia, United States",True
50 Mbps,Download,19.99,Xfinity,Connect,"Cumberland County, Virginia, United States",True
10 Mbps,Upload,19.99,Xfinity,Connect,"Cumberland County, Virginia, United States",True
50 Mbps,Download,20,Xfinity,Connect,"Cumberland County, Virginia, United States",True
5 Mbps,Upload,20,Xfinity,Connect,"Cumberland County, Virginia, United States",True
50 Mbps,Download,29.99,Xfinity,Performance Starter,"Cumberland County, Virginia, United States",True
5 Mbps,Upload,29.99,Xfinity,Performance Starter,"Cumberland County, Virginia, United States",True
50 Mbps,Download,65,Xfinity,Performance Starter Internet,"Cumberland County, Virginia, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Cumberland County, Virginia, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Cumberland County, Virginia, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Cumberland County, Virginia, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Cumberland County, Virginia, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Cumberland County, Virginia, United States",True
