,street,county,state,zip
110470,7225  1ST AVE S BIRMINGHAM,Jefferson County,AL,352065106
110471,7209  1ST AVE S BIRMINGHAM,Jefferson County,AL,352065106
110472,7203  1ST AVE S BIRMINGHAM,Jefferson County,AL,352065106
110473,7200  2ND AVE S BIRMINGHAM,Jefferson County,AL,352065111
110474,7224  2ND AVE S BIRMINGHAM,Jefferson County,AL,352065111
110475,7109  DIVISION AVE  BIRMINGHAM,Jefferson County,AL,352064712
110476,7117  1ST AVE S BIRMINGHAM,Jefferson County,AL,352065104
110477,7105  2ND AVE S BIRMINGHAM,Jefferson County,AL,352065110
110478,230  72ND ST S BIRMINGHAM,Jefferson County,AL,352065162
110479,7125  3RD AVE S BIRMINGHAM,Jefferson County,AL,352065127
110480,601  71ST ST S BIRMINGHAM,Jefferson County,AL,352065153
110481,7033  4TH AVE S BIRMINGHAM,Jefferson County,AL,352065133
110482,AL,Jefferson County,AL,AL
110483,7025  3RD AVE S BIRMINGHAM,Jefferson County,AL,352065123
110484,7019  3RD AVE S BIRMINGHAM,Jefferson County,AL,352065123
110485,7015  3RD AVE S BIRMINGHAM,Jefferson County,AL,352065123
110486,7023  2ND AVE S BIRMINGHAM,Jefferson County,AL,352065108
110487,7008  3RD AVE S BIRMINGHAM,Jefferson County,AL,352065121
110488,3713  42ND ST N BIRMINGHAM,Jefferson County,AL,352174247
110489,4109  38TH AVE N BIRMINGHAM,Jefferson County,AL,352174223
110490,3717  41ST ST N BIRMINGHAM,Jefferson County,AL,352174239
110491,3705  41ST ST N BIRMINGHAM,Jefferson County,AL,352174239
110492,3708  42ND ST N BIRMINGHAM,Jefferson County,AL,352174248
110493,1504  50TH ST N BIRMINGHAM,Jefferson County,AL,35212
110494,3912  41ST AVE N BIRMINGHAM,Jefferson County,AL,352173802
110495,3920  41ST AVE N BIRMINGHAM,Jefferson County,AL,352173802
110496,3844  41ST AVE N BIRMINGHAM,Jefferson County,AL,352173801
110497,3837  41ST AVE N BIRMINGHAM,Jefferson County,AL,352173804
110498,3827  41ST AVE N BIRMINGHAM,Jefferson County,AL,352173804
110499,3915  41ST AVE N BIRMINGHAM,Jefferson County,AL,352173841
110500,3908  39TH AVE N BIRMINGHAM,Jefferson County,AL,352174136
110501,3928  40TH ST N BIRMINGHAM,Jefferson County,AL,352174100
110502,3827  40TH AVE N BIRMINGHAM,Jefferson County,AL,352174108
110503,3819  40TH AVE N BIRMINGHAM,Jefferson County,AL,352174108
110504,3827  39TH CT N BIRMINGHAM,Jefferson County,AL,352174101
110505,3811  39TH CT N BIRMINGHAM,Jefferson County,AL,352174101
110506,3921  VANDERBILT RD  BIRMINGHAM,Jefferson County,AL,35217
110507,3917  39TH CT N BIRMINGHAM,Jefferson County,AL,352174121
110508,3905  39TH AVE N BIRMINGHAM,Jefferson County,AL,352174135
110509,3932  38TH AVE N BIRMINGHAM,Jefferson County,AL,35217
110510,3936  38TH AVE N BIRMINGHAM,Jefferson County,AL,352174220
110511,3839  38TH AVE N BIRMINGHAM,Jefferson County,AL,35217
110512,3811  38TH AVE N BIRMINGHAM,Jefferson County,AL,352174217
110513,3800  37TH AVE N BIRMINGHAM,Jefferson County,AL,35217
110514,3916  37TH AVE N BIRMINGHAM,Jefferson County,AL,352174210
110515,3524  40TH ST N BIRMINGHAM,Jefferson County,AL,35217
110516,3821  37TH AVE N BIRMINGHAM,Jefferson County,AL,352174207
110517,3603  NORWOOD BLVD  BIRMINGHAM,Jefferson County,AL,352342233
110518,3509  NORWOOD BLVD  BIRMINGHAM,Jefferson County,AL,352342247
110519,1018  CAHABA ST  BIRMINGHAM,Jefferson County,AL,352342426
110520,916  COOSA ST  BIRMINGHAM,Jefferson County,AL,35222
110521,3945  RICHARD ARRINGTON JR BLVD N BIRMINGHAM,Jefferson County,AL,352342453
110522,3917  RICHARD ARRINGTON JR BLVD N BIRMINGHAM,Jefferson County,AL,352342454
110523,1029  APPALACHEE ST  BIRMINGHAM,Jefferson County,AL,35234
110524,1030  COOSA ST  BIRMINGHAM,Jefferson County,AL,352342432
110525,3912  11TH AVE N BIRMINGHAM,Jefferson County,AL,352342417
110526,811  39TH ST N BIRMINGHAM,Jefferson County,AL,352221113
110527,700  APPALACHEE ST  BIRMINGHAM,Jefferson County,AL,35222
110528,925  38TH ST N BIRMINGHAM,Jefferson County,AL,35222
110529,909  38TH ST N BIRMINGHAM,Jefferson County,AL,35222
110530,3821  RICHARD ARRINGTON JR BLVD N BIRMINGHAM,Jefferson County,AL,352342403
110531,823  37TH PL N BIRMINGHAM,Jefferson County,AL,35222
110532,813  37TH PL N BIRMINGHAM,Jefferson County,AL,352221039
110533,832  37TH ST N BIRMINGHAM,Jefferson County,AL,35222
110534,826  37TH PL N BIRMINGHAM,Jefferson County,AL,352221040
110535,4821  14TH AVE N BIRMINGHAM,Jefferson County,AL,352121411
110536,4612  13TH AVE N BIRMINGHAM,Jefferson County,AL,352121353
110537,4729  13TH AVE N BIRMINGHAM,Jefferson County,AL,352121441
110538,4701  13TH AVE N BIRMINGHAM,Jefferson County,AL,352121441
110539,4704  12TH AVE N BIRMINGHAM,Jefferson County,AL,352121436
110540,4740  12TH AVE N BIRMINGHAM,Jefferson County,AL,352121436
110541,4618  12TH AVE N BIRMINGHAM,Jefferson County,AL,352121349
110542,4502  12TH AVE N BIRMINGHAM,Jefferson County,AL,352121314
110543,1112  46TH ST N BIRMINGHAM,Jefferson County,AL,352121335
110544,4528  11TH AVE N BIRMINGHAM,Jefferson County,AL,352121306
110545,4548  11TH AVE N BIRMINGHAM,Jefferson County,AL,352121306
110546,4229  RICHARD ARRINGTON JR BLVD N BIRMINGHAM,Jefferson County,AL,352121142
110547,4224  9TH AVE N BIRMINGHAM,Jefferson County,AL,35212
110548,4108  RICHARD ARRINGTON JR BLVD N BIRMINGHAM,Jefferson County,AL,352121104
110549,1002  42ND PL N BIRMINGHAM,Jefferson County,AL,35212
110550,4001  RICHARD ARRINGTON JR BLVD N BIRMINGHAM,Jefferson County,AL,35212
110551,802  41ST ST N BIRMINGHAM,Jefferson County,AL,352122120
110552,4100  8TH AVE N BIRMINGHAM,Jefferson County,AL,35212
110553,900  42ND ST N BIRMINGHAM,Jefferson County,AL,352122126
110554,908  42ND ST N BIRMINGHAM,Jefferson County,AL,35212
110555,820  42ND PL N BIRMINGHAM,Jefferson County,AL,352122128
110556,852  42ND PL N BIRMINGHAM,Jefferson County,AL,352122128
110557,865  42ND PL N BIRMINGHAM,Jefferson County,AL,352122127
110558,4224  8TH AVE N BIRMINGHAM,Jefferson County,AL,352122102
110559,876  43RD ST N BIRMINGHAM,Jefferson County,AL,352122132
110560,853  43RD ST N BIRMINGHAM,Jefferson County,AL,352122131
110561,806  44TH ST N BIRMINGHAM,Jefferson County,AL,35212
110562,864  44TH ST N BIRMINGHAM,Jefferson County,AL,352122138
110563,868  44TH ST N BIRMINGHAM,Jefferson County,AL,352122138
110564,4221  8TH AVE N BIRMINGHAM,Jefferson County,AL,35212
110565,750  41ST ST N BIRMINGHAM,Jefferson County,AL,35222
110566,715  40TH ST N BIRMINGHAM,Jefferson County,AL,35222
110567,937  47TH PL N BIRMINGHAM,Jefferson County,AL,352122342
110568,4724  9TH CT N BIRMINGHAM,Jefferson County,AL,352122351
110569,939  47TH WAY N BIRMINGHAM,Jefferson County,AL,352122324
110570,769  46TH ST N BIRMINGHAM,Jefferson County,AL,352122211
110571,757  46TH ST N BIRMINGHAM,Jefferson County,AL,352122211
110572,816  47TH ST N BIRMINGHAM,Jefferson County,AL,352122317
110573,801  47TH ST N BIRMINGHAM,Jefferson County,AL,352122316
110574,4714  MESSER AIRPORT HWY  BIRMINGHAM,Jefferson County,AL,352122329
110575,128  60TH ST N BIRMINGHAM,Jefferson County,AL,352121636
110576,5813  2ND AVE N BIRMINGHAM,Jefferson County,AL,352121624
110577,113  58TH ST N BIRMINGHAM,Jefferson County,AL,35212
110578,128  59TH ST N BIRMINGHAM,Jefferson County,AL,352121632
110579,5817  2ND AVE N BIRMINGHAM,Jefferson County,AL,352121624
110580,125  57TH ST N BIRMINGHAM,Jefferson County,AL,352121508
110581,148  58TH ST N BIRMINGHAM,Jefferson County,AL,352121628
110582,4  61ST ST S BIRMINGHAM,Jefferson County,AL,35212
110583,5813  1ST AVE S BIRMINGHAM,Jefferson County,AL,35212
110584,208  59TH ST S BIRMINGHAM,Jefferson County,AL,352122549
110585,216  59TH PL S BIRMINGHAM,Jefferson County,AL,35212
110586,213  59TH PL S BIRMINGHAM,Jefferson County,AL,352122617
110587,217  59TH WAY S BIRMINGHAM,Jefferson County,AL,352122623
110588,1417  50TH ST N BIRMINGHAM,Jefferson County,AL,35212
110589,5408  GEORGIA RD  BIRMINGHAM,Jefferson County,AL,352122430
110590,959  53RD ST N BIRMINGHAM,Jefferson County,AL,352122440
110591,975  52ND PL N BIRMINGHAM,Jefferson County,AL,352122437
110592,952  52ND WAY N BIRMINGHAM,Jefferson County,AL,352122412
110593,956  52ND PL N BIRMINGHAM,Jefferson County,AL,352122436
110594,965  50TH ST N BIRMINGHAM,Jefferson County,AL,352123036
110595,5425  GEORGIA RD  BIRMINGHAM,Jefferson County,AL,35212
110596,921  53RD ST N BIRMINGHAM,Jefferson County,AL,352122414
110597,905  53RD ST N BIRMINGHAM,Jefferson County,AL,352122414
110598,924  53RD ST N BIRMINGHAM,Jefferson County,AL,35212
110599,904  52ND WAY N BIRMINGHAM,Jefferson County,AL,352122438
110600,912  52ND WAY N BIRMINGHAM,Jefferson County,AL,352122438
110601,929  52ND ST N BIRMINGHAM,Jefferson County,AL,352123119
110602,917  52ND ST N BIRMINGHAM,Jefferson County,AL,352123119
110603,5212  9TH AVE N BIRMINGHAM,Jefferson County,AL,352123126
110604,6813  CRYSTAL HILL WAY  BIRMINGHAM,Jefferson County,AL,352121962
110605,6916  67TH ST S BIRMINGHAM,Jefferson County,AL,35212
110606,6916  66TH ST S BIRMINGHAM,Jefferson County,AL,352122818
110607,6936  66TH ST S BIRMINGHAM,Jefferson County,AL,352122818
110608,6921  67TH ST S BIRMINGHAM,Jefferson County,AL,352121916
110609,6920  67TH ST S BIRMINGHAM,Jefferson County,AL,352121917
110610,6716  FRANKFORT AVE  BIRMINGHAM,Jefferson County,AL,352121945
110611,6720  FRANKFORT AVE  BIRMINGHAM,Jefferson County,AL,352121945
110612,6812  68TH ST S BIRMINGHAM,Jefferson County,AL,352121921
110613,6818  BURNEY RD  BIRMINGHAM,Jefferson County,AL,352121935
110614,405  67TH ST S BIRMINGHAM,Jefferson County,AL,352121849
110615,6824  66TH ST S BIRMINGHAM,Jefferson County,AL,352122816
110616,6501  GLASGOW AVE  BIRMINGHAM,Jefferson County,AL,352121906
110617,6937  66TH ST S BIRMINGHAM,Jefferson County,AL,352122817
110618,924  DUBLIN AVE  BIRMINGHAM,Jefferson County,AL,352123811
110619,824  CHESTER AVE  BIRMINGHAM,Jefferson County,AL,352122938
110620,7208  GEORGIA RD  BIRMINGHAM,Jefferson County,AL,352122918
110621,7300  GEORGIA RD  BIRMINGHAM,Jefferson County,AL,352122920
110622,7328  GEORGIA RD  BIRMINGHAM,Jefferson County,AL,352122920
110623,211  66TH ST S BIRMINGHAM,Jefferson County,AL,352121839
110624,319  66TH ST S BIRMINGHAM,Jefferson County,AL,352121841
110625,206  66TH ST S BIRMINGHAM,Jefferson County,AL,352121840
110626,6514  2ND AVE S BIRMINGHAM,Jefferson County,AL,352121804
110627,120  66TH ST S BIRMINGHAM,Jefferson County,AL,352121838
110628,6436  1ST AVE S BIRMINGHAM,Jefferson County,AL,35212
110629,6441  DIVISION AVE  BIRMINGHAM,Jefferson County,AL,352121737
110630,6447  1ST AVE S BIRMINGHAM,Jefferson County,AL,35212
110631,6448  3RD AVE S BIRMINGHAM,Jefferson County,AL,35212
110632,6450  3RD AVE S BIRMINGHAM,Jefferson County,AL,352121808
110633,612  64TH PL S BIRMINGHAM,Jefferson County,AL,352123742
110634,638  63RD ST S BIRMINGHAM,Jefferson County,AL,352123727
110635,577  60TH ST S BIRMINGHAM,Jefferson County,AL,352123230
110636,613  59TH ST S BIRMINGHAM,Jefferson County,AL,35212
110637,5816  7TH AVE S BIRMINGHAM,Jefferson County,AL,352124006
110638,5820  7TH AVE S BIRMINGHAM,Jefferson County,AL,352124006
110639,5821  7TH AVE S BIRMINGHAM,Jefferson County,AL,352124005
110640,5740  8TH AVE S BIRMINGHAM,Jefferson County,AL,352124012
110641,717  59TH ST S BIRMINGHAM,Jefferson County,AL,352124023
110642,5933  CRESTWOOD CIR  BIRMINGHAM,Jefferson County,AL,352124033
110643,5930  CRESTWOOD CIR  BIRMINGHAM,Jefferson County,AL,352124034
110644,6105  GREEN MEADOW CIR  BIRMINGHAM,Jefferson County,AL,352123826
110645,6104  MEADOW CREST CIR  BIRMINGHAM,Jefferson County,AL,352123831
110646,6101  MEADOW CREST CIR  BIRMINGHAM,Jefferson County,AL,352123830
110647,6845  6TH AVE S BIRMINGHAM,Jefferson County,AL,352123407
110648,6841  6TH AVE S BIRMINGHAM,Jefferson County,AL,352123407
110649,6812  6TH CT S BIRMINGHAM,Jefferson County,AL,352123412
110650,708  DUBLIN AVE  BIRMINGHAM,Jefferson County,AL,352123817
110651,665  EXETER AVE  BIRMINGHAM,Jefferson County,AL,352123818
110652,702  FRANKFORT AVE  BIRMINGHAM,Jefferson County,AL,35212
110653,720  FRANKFORT AVE  BIRMINGHAM,Jefferson County,AL,35212
110654,240  RUFFNER RD  BIRMINGHAM,Jefferson County,AL,35210
110655,226  RUFFNER RD  BIRMINGHAM,Jefferson County,AL,35210
110656,6901  OPORTO MADRID BLVD S BIRMINGHAM,Jefferson County,AL,352065435
110657,6941  LONDON AVE  BIRMINGHAM,Jefferson County,AL,35212
110658,6928  OPORTO MADRID BLVD S BIRMINGHAM,Jefferson County,AL,35206
110659,6930  OPORTO MADRID BLVD S BIRMINGHAM,Jefferson County,AL,352065434
110660,7237  HIGDON RD  BIRMINGHAM,Jefferson County,AL,352121956
110661,4962  REYNOLDS LN  VESTAVIA,Jefferson County,AL,352427461
110662,4954  REYNOLDS LN  VESTAVIA,Jefferson County,AL,352427461
110663,4906  REYNOLDS LN  VESTAVIA,Jefferson County,AL,352427417
110664,4050  LAMBERT TER  VESTAVIA,Jefferson County,AL,352427489
110665,4029  LAMBERT TRL  VESTAVIA,Jefferson County,AL,352427486
110666,4209  PAXTON PL  VESTAVIA,Jefferson County,AL,352427479
110667,4205  PAXTON PL  VESTAVIA,Jefferson County,AL,352427479
110668,4185  PAXTON PL  VESTAVIA,Jefferson County,AL,352427476
110669,4173  PAXTON PL  VESTAVIA,Jefferson County,AL,352427476
110670,4151  PAXTON PL  VESTAVIA,Jefferson County,AL,352427476
110671,4142  PAXTON PL  VESTAVIA,Jefferson County,AL,352427473
110672,4202  PAXTON PL  VESTAVIA,Jefferson County,AL,352427468
110673,557  LAKE COLONY DR  VESTAVIA,Jefferson County,AL,352427409
110674,561  LAKE COLONY DR  VESTAVIA,Jefferson County,AL,352427409
110675,565  LAKE COLONY DR  VESTAVIA,Jefferson County,AL,352427409
110676,1021  LAKE COLONY LN  VESTAVIA,Jefferson County,AL,352427402
110677,605  LAKE COLONY POINTE   VESTAVIA,Jefferson County,AL,352427413
110678,4863  TIDWELL CIR  BIRMINGHAM,Jefferson County,AL,352425705
110679,4648  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428006
110680,4620  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428006
110681,4676  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428006
110682,4684  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428006
110683,4688  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428006
110684,4692  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428006
110685,4696  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428006
110686,4723  JACKSON LOOP  VESTAVIA,Jefferson County,AL,352428102
110687,5191  SICARD HOLLOW RD  VESTAVIA HILLS,Jefferson County,AL,352425623
110688,4820  HERITAGE HILLS WAY  VESTAVIA,Jefferson County,AL,352422257
110689,6201  FOXWOOD TRL  BIRMINGHAM,Jefferson County,AL,35242
110690,1058  OLD MILL RUN  LEEDS,Jefferson County,AL,350943107
110691,1073  OLD MILL RUN  LEEDS,Jefferson County,AL,350943108
110692,1085  OLD MILL RUN  LEEDS,Jefferson County,AL,350943108
110693,1101  OLD MILL RUN  LEEDS,Jefferson County,AL,350943112
110694,1105  OLD MILL RUN  LEEDS,Jefferson County,AL,35094
110695,1115  OLD MILL RUN  LEEDS,Jefferson County,AL,350943112
110696,4664  COTSWOLD LN  BIRMINGHAM,Jefferson County,AL,352427583
110697,4660  AMBERLEY DR  BIRMINGHAM,Jefferson County,AL,352427585
110698,981  SNOWSHILL LN  BIRMINGHAM,Jefferson County,AL,352425650
110699,1037  SNOWSHILL CIR  BIRMINGHAM,Jefferson County,AL,352425649
110700,1004  SNOWSHILL CIR  BIRMINGHAM,Jefferson County,AL,352425649
110701,3758  COTSWOLD DR N BIRMINGHAM,Jefferson County,AL,352425656
110702,3820  COTSWOLD DR N BIRMINGHAM,Jefferson County,AL,352425646
110703,3824  COTSWOLD DR N BIRMINGHAM,Jefferson County,AL,352425646
110704,1150  BRISTOL WAY  BIRMINGHAM,Jefferson County,AL,352425653
110705,1118  BRISTOL WAY  BIRMINGHAM,Jefferson County,AL,352425653
110706,1110  BRISTOL WAY  BIRMINGHAM,Jefferson County,AL,352425653
110707,1125  BRISTOL WAY  BIRMINGHAM,Jefferson County,AL,352425654
110708,1340  BRISTOL MNR  BIRMINGHAM,Jefferson County,AL,352425651
110709,1343  BRISTOL MNR  BIRMINGHAM,Jefferson County,AL,35242
110710,1363  BRISTOL MNR  BIRMINGHAM,Jefferson County,AL,352425652
110711,1399  BRISTOL MNR  BIRMINGHAM,Jefferson County,AL,352425652
110712,1417  BRISTOL MNR  BIRMINGHAM,Jefferson County,AL,352425665
110713,1406  BRISTOL MNR  BIRMINGHAM,Jefferson County,AL,352425616
110714,1165  BRISTOL WAY  BIRMINGHAM,Jefferson County,AL,352425654
110715,1193  BRISTOL WAY  BIRMINGHAM,Jefferson County,AL,352425654
110716,1201  BRISTOL WAY  BIRMINGHAM,Jefferson County,AL,352425601
110717,726  HAGBUSH RD  IRONDALE,Jefferson County,AL,35210
110718,3926  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231602
110719,3732  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231560
110720,3761  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231531
110721,3757  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231531
110722,3745  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231531
110723,3808  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231528
110724,3556  SPRING VALLEY TER  MOUNTAIN BRK,Jefferson County,AL,352231530
110725,3548  SPRING VALLEY TER  MOUNTAIN BRK,Jefferson County,AL,352231530
110726,3528  SPRING VALLEY TER  MOUNTAIN BRK,Jefferson County,AL,352231530
110727,3553  SPRING VALLEY TER  MOUNTAIN BRK,Jefferson County,AL,352231529
110728,3557  SPRING VALLEY TER  MOUNTAIN BRK,Jefferson County,AL,352231529
110729,3828  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231568
110730,3844  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231568
110731,4616  OVERTON RD  BIRMINGHAM,Jefferson County,AL,35210
110732,901  OAK ST  BIRMINGHAM,Jefferson County,AL,35210
110733,3680  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231576
110734,3684  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231576
110735,3657  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231536
110736,3668  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231577
110737,3673  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231552
110738,3665  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231552
110739,3621  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231552
110740,3528  BELLE MEADE LN  MOUNTAIN BRK,Jefferson County,AL,352231504
110741,3525  CRESTBROOK RD  MOUNTAIN BRK,Jefferson County,AL,352231509
110742,3700  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231526
110743,3732  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231526
110744,3652  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231537
110745,3660  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231574
110746,3595  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231457
110747,3586  WESTBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231469
110748,3566  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231402
110749,3586  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231402
110750,3556  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231446
110751,3641  WOODVALE RD  MOUNTAIN BRK,Jefferson County,AL,352231441
110752,3620  OAKDALE RD  MOUNTAIN BRK,Jefferson County,AL,352231462
110753,3640  WOODVALE RD  MOUNTAIN BRK,Jefferson County,AL,352231442
110754,3636  WOODVALE RD  MOUNTAIN BRK,Jefferson County,AL,352231442
110755,3567  WESTBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231477
110756,3551  WESTBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231477
110757,3548  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231436
110758,3484  WESTBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231438
110759,3550  WESTBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231440
110760,3547  ROCKHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231401
110761,3557  SPRING VALLEY RD  MOUNTAIN BRK,Jefferson County,AL,352231435
110762,3732  WOODVALE RD  MOUNTAIN BRK,Jefferson County,AL,352231444
110763,3617  OAKDALE RD  MOUNTAIN BRK,Jefferson County,AL,352231450
110764,3833 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352231400
110765,3504 S WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352231416
110766,3840 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352231449
110767,3848  VALLEY HEAD RD  MOUNTAIN BRK,Jefferson County,AL,352231465
110768,3513 S WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352231415
110769,3832  VALLEY HEAD RD  MOUNTAIN BRK,Jefferson County,AL,352231465
110770,4007  OLD LEEDS RDG  MOUNTAIN BRK,Jefferson County,AL,352133215
110771,4132  OLD LEEDS LN  MOUNTAIN BRK,Jefferson County,AL,352133228
110772,3925  FOREST GLEN DR  MOUNTAIN BRK,Jefferson County,AL,352133965
110773,4013  WINSTON WAY  MOUNTAIN BRK,Jefferson County,AL,352133941
110774,3832  GLENCOE DR  MOUNTAIN BRK,Jefferson County,AL,352133810
110775,3840  GLENCOE DR  MOUNTAIN BRK,Jefferson County,AL,352133810
110776,3848  GLENCOE DR  MOUNTAIN BRK,Jefferson County,AL,352133810
110777,3827  FOREST GLEN DR  MOUNTAIN BRK,Jefferson County,AL,352133915
110778,3823  FOREST GLEN DR  MOUNTAIN BRK,Jefferson County,AL,352133915
110779,3415  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352231315
110780,3455  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352231315
110781,3513  VICTORIA RD  MOUNTAIN BRK,Jefferson County,AL,352231403
110782,3536  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231446
110783,4119  OLD LEEDS RD  MOUNTAIN BRK,Jefferson County,AL,352133209
110784,3504  VICTORIA RD  MOUNTAIN BRK,Jefferson County,AL,352231404
110785,4108  OLD LEEDS RD  MOUNTAIN BRK,Jefferson County,AL,352133210
110786,3420  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232023
110787,3505  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231445
110788,3451  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232022
110789,3429  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232022
110790,3826  COVE DR  MOUNTAIN BRK,Jefferson County,AL,352133802
110791,3903  JACKSON BLVD  MOUNTAIN BRK,Jefferson County,AL,352133013
110792,415  CHERRY ST  MOUNTAIN BRK,Jefferson County,AL,352133719
110793,411  MEADOW BROOK LN  MOUNTAIN BRK,Jefferson County,AL,352133729
110794,3822  JACKSON BLVD  MOUNTAIN BRK,Jefferson County,AL,352133726
110795,416  MEADOW BROOK LN  MOUNTAIN BRK,Jefferson County,AL,352133737
110796,3504  MOUNTAIN LN  MOUNTAIN BRK,Jefferson County,AL,352134410
110797,3616  MOUNTAIN LN  MOUNTAIN BRK,Jefferson County,AL,352134412
110798,3612  PARK LN S MOUNTAIN BRK,Jefferson County,AL,352134434
110799,3616  PARK LN S MOUNTAIN BRK,Jefferson County,AL,352134434
110800,1  ELM ST  MOUNTAIN BRK,Jefferson County,AL,352133707
110801,126  DEXTER AVE  MOUNTAIN BRK,Jefferson County,AL,352133706
110802,116  MEMORY CT  MOUNTAIN BRK,Jefferson County,AL,352132939
110803,117  MEMORY CT  MOUNTAIN BRK,Jefferson County,AL,352132936
110804,117  MEMORY CT  MOUNTAIN BRK,Jefferson County,AL,352132936
110805,125  MEMORY CT  MOUNTAIN BRK,Jefferson County,AL,352132937
110806,102  CLUB VILLAGE DR  MOUNTAIN BRK,Jefferson County,AL,352132942
110807,106  CLUB VILLAGE DR  MOUNTAIN BRK,Jefferson County,AL,352132942
110808,2  COUNTRY CLUB RD  MOUNTAIN BRK,Jefferson County,AL,352133641
110809,60  COUNTRY CLUB RD  MOUNTAIN BRK,Jefferson County,AL,352133627
110810,56  COUNTRY CLUB RD  MOUNTAIN BRK,Jefferson County,AL,352133640
110811,63  CHURCH ST  MOUNTAIN BRK,Jefferson County,AL,352133701
110812,3760 W JACKSON BLVD  MOUNTAIN BRK,Jefferson County,AL,352134236
110813,3766  MONTEVALLO RD S MOUNTAIN BRK,Jefferson County,AL,352134208
110814,3772  MONTEVALLO RD S MOUNTAIN BRK,Jefferson County,AL,352134208
110815,35  COUNTRY CLUB BLVD  MOUNTAIN BRK,Jefferson County,AL,352134225
110816,32  COUNTRY CLUB BLVD  MOUNTAIN BRK,Jefferson County,AL,352134225
110817,37  RANDOLPH RD  MOUNTAIN BRK,Jefferson County,AL,352134246
110818,45  RANDOLPH RD  MOUNTAIN BRK,Jefferson County,AL,352134231
110819,46  GREENWAY RD  MOUNTAIN BRK,Jefferson County,AL,352134216
110820,24  RICHMAR DR  MOUNTAIN BRK,Jefferson County,AL,352134322
110821,23  RICHMAR DR  MOUNTAIN BRK,Jefferson County,AL,352134321
110822,4  MONTEVALLO LN  MOUNTAIN BRK,Jefferson County,AL,352134404
110823,116  HILLSDALE RD  MOUNTAIN BRK,Jefferson County,AL,352134337
110824,104  HILLSDALE RD  MOUNTAIN BRK,Jefferson County,AL,352134306
110825,205  MONTEVALLO LN  MOUNTAIN BRK,Jefferson County,AL,352134407
110826,229  RICHMAR DR  MOUNTAIN BRK,Jefferson County,AL,352134415
110827,5  CLARENDON RD  MOUNTAIN BRK,Jefferson County,AL,352134303
110828,17  NORMAN DR  MOUNTAIN BRK,Jefferson County,AL,352134327
110829,26  WINTHROP AVE  MOUNTAIN BRK,Jefferson County,AL,352134326
