speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Yostville, Lackawanna County, Pennsylvania, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Yostville, Lackawanna County, Pennsylvania, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Yostville, Lackawanna County, Pennsylvania, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Yostville, Lackawanna County, Pennsylvania, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Yostville, Lackawanna County, Pennsylvania, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Yostville, Lackawanna County, Pennsylvania, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Yostville, Lackawanna County, Pennsylvania, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Yostville, Lackawanna County, Pennsylvania, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Yostville, Lackawanna County, Pennsylvania, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Yostville, Lackawanna County, Pennsylvania, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Yostville, Lackawanna County, Pennsylvania, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Yostville, Lackawanna County, Pennsylvania, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Yostville, Lackawanna County, Pennsylvania, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Yostville, Lackawanna County, Pennsylvania, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Yostville, Lackawanna County, Pennsylvania, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Yostville, Lackawanna County, Pennsylvania, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Yostville, Lackawanna County, Pennsylvania, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Yostville, Lackawanna County, Pennsylvania, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Yostville, Lackawanna County, Pennsylvania, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Yostville, Lackawanna County, Pennsylvania, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Yostville, Lackawanna County, Pennsylvania, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Yostville, Lackawanna County, Pennsylvania, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Yostville, Lackawanna County, Pennsylvania, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Yostville, Lackawanna County, Pennsylvania, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Yostville, Lackawanna County, Pennsylvania, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Yostville, Lackawanna County, Pennsylvania, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Yostville, Lackawanna County, Pennsylvania, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Yostville, Lackawanna County, Pennsylvania, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Yostville, Lackawanna County, Pennsylvania, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Yostville, Lackawanna County, Pennsylvania, United States",True
10 Mbps,Upload,49.99,Xfinity,Fast,"Yostville, Lackawanna County, Pennsylvania, United States",True
300 Mbps,Download,54.99,Xfinity,Choice Double Play + Speed Increase to Performance Pro Internet,"Yostville, Lackawanna County, Pennsylvania, United States",True
300 Mbps,Download,79.99,Xfinity,Standard+,"Yostville, Lackawanna County, Pennsylvania, United States",True
300 Mbps,Download,89.99,Xfinity,Standard+ More,"Yostville, Lackawanna County, Pennsylvania, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Yostville, Lackawanna County, Pennsylvania, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Yostville, Lackawanna County, Pennsylvania, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Yostville, Lackawanna County, Pennsylvania, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Yostville, Lackawanna County, Pennsylvania, United States",True
100 Mbps,Download,40,Xfinity,Connect More,"Yostville, Lackawanna County, Pennsylvania, United States",True
5 Mbps,Upload,40,Xfinity,Connect More,"Yostville, Lackawanna County, Pennsylvania, United States",True
100 Mbps,Download,99,Skypacket,CBRS LTE PREMIER PLAN,"Yostville, Lackawanna County, Pennsylvania, United States",True
10 Mbps,Upload,99,Skypacket,CBRS LTE PREMIER PLAN,"Yostville, Lackawanna County, Pennsylvania, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Yostville, Lackawanna County, Pennsylvania, United States",True
