,street,county,state,zip
188148,913  GOLDWIRE ST SW BIRMINGHAM,Jefferson County,AL,352112965
188149,874  LINCOLN ST SW BIRMINGHAM,Jefferson County,AL,352112939
188150,876  MCCARY ST SW BIRMINGHAM,Jefferson County,AL,352112944
188151,828  MCCARY ST SW BIRMINGHAM,Jefferson County,AL,352112944
188152,816  GOLDWIRE WAY SW BIRMINGHAM,Jefferson County,AL,352112832
188153,309  10TH AVE SW BIRMINGHAM,Jefferson County,AL,352112809
188154,317  10TH AVE SW BIRMINGHAM,Jefferson County,AL,352112809
188155,217  14TH AVE SW BIRMINGHAM,Jefferson County,AL,352113806
188156,228  15TH AVE SW BIRMINGHAM,Jefferson County,AL,352113858
188157,217  15TH AVE SW BIRMINGHAM,Jefferson County,AL,352113807
188158,29  SPRING HAVEN CIR SW BIRMINGHAM,Jefferson County,AL,352113922
188159,1405  LINCOLN ST SW BIRMINGHAM,Jefferson County,AL,352113918
188160,1613  3RD ST SW BIRMINGHAM,Jefferson County,AL,352113822
188161,216  17TH AVE SW BIRMINGHAM,Jefferson County,AL,352113834
188162,1612  GOLDWIRE ST SW BIRMINGHAM,Jefferson County,AL,352113934
188163,312  17TH AVE SW BIRMINGHAM,Jefferson County,AL,352113836
188164,300  17TH AVE SW BIRMINGHAM,Jefferson County,AL,352113836
188165,340  17TH AVE SW BIRMINGHAM,Jefferson County,AL,352113838
188166,1729  MARTIN LUTHER KING JR DR  BIRMINGHAM,Jefferson County,AL,352113841
188167,225  17TH AVE SW BIRMINGHAM,Jefferson County,AL,352113835
188168,681  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055830
188169,649  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055830
188170,636  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056456
188171,638  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056456
188172,642  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056456
188173,686  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055803
188174,656  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055873
188175,1912  5TH ST S BIRMINGHAM,Jefferson County,AL,352056408
188176,507  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056453
188177,1940  6TH ST S BIRMINGHAM,Jefferson County,AL,352056402
188178,1908  6TH ST S BIRMINGHAM,Jefferson County,AL,352056402
188179,641  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056455
188180,609  19TH CT S BIRMINGHAM,Jefferson County,AL,352056405
188181,635  GREEN SPRINGS AVE S BIRMINGHAM,Jefferson County,AL,352056423
188182,2154  GREEN SPRINGS HWY S BIRMINGHAM,Jefferson County,AL,35205
188183,133  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056706
188184,2261  1ST PL S BIRMINGHAM,Jefferson County,AL,352056703
188185,2240  2ND ST S BIRMINGHAM,Jefferson County,AL,352056815
188186,2232  2ND ST S BIRMINGHAM,Jefferson County,AL,352056815
188187,2217  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056819
188188,2288  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056820
188189,2272  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056820
188190,144  24TH AVE S BIRMINGHAM,Jefferson County,AL,352056743
188191,2039  HOLLINS DR  BIRMINGHAM,Jefferson County,AL,352056353
188192,112  22ND CT S BIRMINGHAM,Jefferson County,AL,352056708
188193,117  22ND CT S BIRMINGHAM,Jefferson County,AL,352056707
188194,105  22ND CT S BIRMINGHAM,Jefferson County,AL,352056707
188195,2341  1ST ST S BIRMINGHAM,Jefferson County,AL,352056701
188196,2353  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056717
188197,2361  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056717
188198,2333  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056723
188199,2337  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056723
188200,2353  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056723
188201,2356  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056704
188202,2320  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056704
188203,2320  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056724
188204,2328  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056724
188205,13  24TH AVE S BIRMINGHAM,Jefferson County,AL,352056734
188206,5  24TH AVE S BIRMINGHAM,Jefferson County,AL,352056719
188207,2005  5TH ST S BIRMINGHAM,Jefferson County,AL,352056927
188208,620  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056432
188209,2101  3RD PL S BIRMINGHAM,Jefferson County,AL,352056917
188210,348  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056906
188211,410  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056946
188212,1000  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352093206
188213,760  ROCKFORD CIR  BIRMINGHAM,Jefferson County,AL,352093155
188214,749  ROCKFORD DR  BIRMINGHAM,Jefferson County,AL,352093159
188215,1321  18TH AVE S BIRMINGHAM,Jefferson County,AL,352056628
188216,1404  17TH AVE S BIRMINGHAM,Jefferson County,AL,352056662
188217,1329  16TH AVE S BIRMINGHAM,Jefferson County,AL,352056023
188218,1322  17TH AVE S BIRMINGHAM,Jefferson County,AL,35205
188219,1330  17TH AVE S BIRMINGHAM,Jefferson County,AL,35205
188220,1711  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091283
188221,1721  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091284
188222,1731  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091285
188223,1741  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091286
188224,1751  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091287
188225,1761  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352091288
188226,1761  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352091288
188227,1730  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352098205
188228,1740  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352098204
188229,1760  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352098202
188230,1780  VALLEY AVE  HOMEWOOD,Jefferson County,AL,352098200
188231,1790  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352091290
188232,316  GRAN AVE  BIRMINGHAM,Jefferson County,AL,352094120
188233,302  GRAN AVE  BIRMINGHAM,Jefferson County,AL,352094120
188234,317  GRAN AVE  HOMEWOOD,Jefferson County,AL,352094119
188235,309  LA PLAYA PL  BIRMINGHAM,Jefferson County,AL,352094121
188236,428  POINCIANA DR  BIRMINGHAM,Jefferson County,AL,352094150
188237,402  POINCIANA DR  BIRMINGHAM,Jefferson County,AL,352094130
188238,400  POINCIANA DR  BIRMINGHAM,Jefferson County,AL,352094130
188239,300  POINCIANA DR  BIRMINGHAM,Jefferson County,AL,352094128
188240,315  POINCIANA DR  BIRMINGHAM,Jefferson County,AL,352094127
188241,427  POINCIANA DR  BIRMINGHAM,Jefferson County,AL,352094129
188242,2801  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352231207
188243,2812  SURREY RD  MOUNTAIN BRK,Jefferson County,AL,352231213
188244,6  CLUBVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352231916
188245,2798  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352231925
188246,3  CLUBVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352231915
188247,2637  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352231922
188248,2613  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352231922
188249,2630  CANTERBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231912
188250,2700  CANTERBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231914
188251,2824  OVERHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231929
188252,2836  CANTERBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231271
188253,2825  CANTERBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231201
188254,2901  OVERHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231930
188255,2921  OVERHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231930
188256,2900  BALMORAL RD  MOUNTAIN BRK,Jefferson County,AL,352231238
188257,2600  HEATHERMOOR RD  MOUNTAIN BRK,Jefferson County,AL,352231906
188258,2533  CANTERBURY RD  MOUNTAIN BRK,Jefferson County,AL,352231909
188259,2617  HEATHERMOOR RD  MOUNTAIN BRK,Jefferson County,AL,352231905
188260,2833  BALMORAL RD  MOUNTAIN BRK,Jefferson County,AL,352231235
188261,2808  HASTINGS RD  MOUNTAIN BRK,Jefferson County,AL,352231244
188262,2842  HASTINGS RD  MOUNTAIN BRK,Jefferson County,AL,352231244
188263,2508  MOUNTAIN BROOK CIR  MOUNTAIN BRK,Jefferson County,AL,352231197
188264,2509  MOUNTAIN BROOK CIR  MOUNTAIN BRK,Jefferson County,AL,352231150
188265,2526  MOUNTAIN BROOK CIR  MOUNTAIN BRK,Jefferson County,AL,352231108
188266,2534  MOUNTAIN BROOK CIR  MOUNTAIN BRK,Jefferson County,AL,352231108
188267,2620  CARRIAGE PL  MOUNTAIN BRK,Jefferson County,AL,352231939
188268,2700  CARRIAGE PL  MOUNTAIN BRK,Jefferson County,AL,352231954
188269,2720  CARRIAGE PL  MOUNTAIN BRK,Jefferson County,AL,352231945
188270,2508  MANOR PL  MOUNTAIN BRK,Jefferson County,AL,352231936
188271,18  CLUBVIEW DR  MOUNTAIN BRK,Jefferson County,AL,352231916
188272,2738  CAHABA RD  MOUNTAIN BRK,Jefferson County,AL,352232304
188273,2402  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232319
188274,2814  PETTICOAT LN  MOUNTAIN BRK,Jefferson County,AL,352232320
188275,2501  MONTEVALLO RD  MOUNTAIN BROOK,Jefferson County,AL,352231940
188276,2505  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232925
188277,2807  CAHABA RD  MOUNTAIN BRK,Jefferson County,AL,352232322
188278,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232332
188279,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232332
188280,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232332
188281,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232350
188282,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232337
188283,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232337
188284,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232340
188285,2350  MONTEVALLO RD  BIRMINGHAM,Jefferson County,AL,352232342
188286,2504  HEATHERMOOR RD  MOUNTAIN BRK,Jefferson County,AL,352231904
188287,2317  MONTEVALLO RD  MOUNTAIN BRK,Jefferson County,AL,352232317
188288,2332  BROOK MANOR DR  MOUNTAIN BRK,Jefferson County,AL,352232302
188289,2304  CHESTER RD  MOUNTAIN BRK,Jefferson County,AL,352232312
188290,2933  VIRGINIA RD  MOUNTAIN BRK,Jefferson County,AL,352231253
188291,2950  PINE HAVEN DR  MOUNTAIN BRK,Jefferson County,AL,352231252
188292,2929  PINE HAVEN DR  MOUNTAIN BRK,Jefferson County,AL,352231251
188293,2901  PINE HAVEN DR  MOUNTAIN BRK,Jefferson County,AL,352231251
188294,2923  BALMORAL RD  MOUNTAIN BRK,Jefferson County,AL,352231200
188295,2920  HASTINGS RD  MOUNTAIN BRK,Jefferson County,AL,352231258
188296,3016  MOUNTAIN BROOK PKWY  MOUNTAIN BRK,Jefferson County,AL,352231224
188297,54  PINE CREST RD  MOUNTAIN BRK,Jefferson County,AL,352231263
188298,2927  BALMORAL RD  MOUNTAIN BRK,Jefferson County,AL,352231237
188299,2904  VIRGINIA RD  MOUNTAIN BRK,Jefferson County,AL,352231254
188300,2916  VIRGINIA RD  MOUNTAIN BRK,Jefferson County,AL,352231254
188301,2920  VIRGINIA RD  MOUNTAIN BRK,Jefferson County,AL,352231254
188302,2986  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352232609
188303,2949  SOUTHWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352231232
188304,2836  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352232935
188305,2724  OLD MILL LN  MOUNTAIN BRK,Jefferson County,AL,352231226
188306,2973  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352232608
188307,3015  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352231311
188308,3011  CHEROKEE RD  MOUNTAIN BRK,Jefferson County,AL,352231311
188309,3020  BRIARCLIFF RD  MOUNTAIN BRK,Jefferson County,AL,352231303
188310,3001  BRIARCLIFF RD  MOUNTAIN BRK,Jefferson County,AL,352231302
188311,3004  WOODLEIGH RD  MOUNTAIN BRK,Jefferson County,AL,352231325
188312,3015  WOODLEIGH RD  MOUNTAIN BRK,Jefferson County,AL,352231324
188313,3012  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232615
188314,3100  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232017
188315,3333 S BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232812
188316,3320  HERMITAGE RD  MOUNTAIN BRK,Jefferson County,AL,352232004
188317,3220  BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232019
188318,3425  SPRINGHILL RD  MOUNTAIN BRK,Jefferson County,AL,352232010
188319,3525  ROBIN DR  MOUNTAIN BRK,Jefferson County,AL,352232027
188320,3116 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352232750
188321,3321  FARING RD  MOUNTAIN BRK,Jefferson County,AL,352232001
188322,3305  FARING RD  MOUNTAIN BRK,Jefferson County,AL,352232001
188323,3508  SPRINGHILL RD  MOUNTAIN BRK,Jefferson County,AL,352232013
188324,3627  LOCKSLEY DR  MOUNTAIN BRK,Jefferson County,AL,352232709
188325,3109 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352232749
188326,3120  RYECROFT RD  MOUNTAIN BRK,Jefferson County,AL,352232716
188327,3124  RYECROFT RD  MOUNTAIN BRK,Jefferson County,AL,352232716
188328,3516  ROBIN DR  MOUNTAIN BRK,Jefferson County,AL,352232026
188329,3325  EATON RD  MOUNTAIN BRK,Jefferson County,AL,352232834
188330,3317  EATON RD  MOUNTAIN BRK,Jefferson County,AL,352232834
188331,3758  DOVER DR  MOUNTAIN BRK,Jefferson County,AL,352232866
188332,3777  DOVER DR  MOUNTAIN BRK,Jefferson County,AL,352232861
188333,3784  DOVER DR  MOUNTAIN BRK,Jefferson County,AL,352232866
188334,3348  SANDHURST RD  MOUNTAIN BRK,Jefferson County,AL,352232806
188335,3582  SPRINGHILL RD  MOUNTAIN BRK,Jefferson County,AL,352232032
188336,3329  FARING RD  MOUNTAIN BRK,Jefferson County,AL,352232001
188337,3525  SPRINGHILL RD  MOUNTAIN BRK,Jefferson County,AL,352232012
188338,3549  SPRINGHILL RD  MOUNTAIN BRK,Jefferson County,AL,352232033
188339,3316 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352232823
188340,3340 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352232823
188341,3320  EATON RD  MOUNTAIN BRK,Jefferson County,AL,352232835
188342,3600  DOVER DR  MOUNTAIN BRK,Jefferson County,AL,352232802
188343,3520  KINGSHILL RD  MOUNTAIN BRK,Jefferson County,AL,352231422
188344,3805 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352231413
188345,3804  VALLEY HEAD RD  MOUNTAIN BRK,Jefferson County,AL,352231412
188346,3808  VALLEY HEAD RD  MOUNTAIN BRK,Jefferson County,AL,352231412
188347,3745 N WOODRIDGE RD  MOUNTAIN BRK,Jefferson County,AL,352232111
188348,3745  VALLEY HEAD RD  MOUNTAIN BRK,Jefferson County,AL,352232103
188349,3429 S BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232885
188350,3405  BROOKWOOD TRCE  MOUNTAIN BRK,Jefferson County,AL,352232879
188351,3344  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232881
188352,3364  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232881
188353,3372  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232882
188354,3728  BRIAR OAK CIR  MOUNTAIN BRK,Jefferson County,AL,352232827
188355,3744 S BROOKWOOD RD  MOUNTAIN BRK,Jefferson County,AL,352232819
188356,3440  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232124
188357,3828  BRIAR OAK DR  MOUNTAIN BRK,Jefferson County,AL,352434834
188358,3421  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232123
188359,3409  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232123
188360,3817  BRIAR OAK DR  MOUNTAIN BRK,Jefferson County,AL,352434835
188361,3417  RIVER BEND RD  MOUNTAIN BRK,Jefferson County,AL,352434829
188362,3806  RIVER OAKS RD  MOUNTAIN BRK,Jefferson County,AL,352434839
188363,3801  RIVER OAKS RD  MOUNTAIN BRK,Jefferson County,AL,352434840
188364,3416  RIVER BEND RD  MOUNTAIN BRK,Jefferson County,AL,352434828
188365,3913  BRIAR OAK DR  MOUNTAIN BRK,Jefferson County,AL,352434837
188366,3724  RIVER BEND LN  MOUNTAIN BRK,Jefferson County,AL,352232116
188367,3723  RIVER BEND LN  MOUNTAIN BRK,Jefferson County,AL,352232115
188368,3700  RIVER OAKS LN  MOUNTAIN BRK,Jefferson County,AL,352232120
188369,3745  RIVER OAKS CIR  MOUNTAIN BRK,Jefferson County,AL,352232117
188370,3757  RIVER OAKS LN  MOUNTAIN BRK,Jefferson County,AL,352232129
188371,3809  RIVER OAKS RD  MOUNTAIN BRK,Jefferson County,AL,352434840
188372,3961  BRIAR OAK DR  MOUNTAIN BRK,Jefferson County,AL,352434838
188373,3820  RIVER VIEW DR  MOUNTAIN BRK,Jefferson County,AL,352434721
188374,7840  ASHLAND LN  BIRMINGHAM,Jefferson County,AL,35242
188375,7445  ASHLAND LN  VESTAVIA,Jefferson County,AL,352422517
188376,7462  ASHLAND LN  VESTAVIA,Jefferson County,AL,352422568
188377,3711  RIVER TERRACE CIR  VESTAVIA,Jefferson County,AL,352232216
188378,3727  RIVER TERRACE CIR  VESTAVIA,Jefferson County,AL,352232216
188379,3710  RIVER TERRACE CIR  VESTAVIA,Jefferson County,AL,352232216
188380,3437  RIVER TERRACE DR  VESTAVIA,Jefferson County,AL,352232221
188381,3422  RIVER MIST CIR  VESTAVIA,Jefferson County,AL,352232228
188382,3410  RIVER TERRACE DR  VESTAVIA,Jefferson County,AL,352232240
188383,3761  MOUNTAIN VIEW LN  VESTAVIA,Jefferson County,AL,352232242
188384,3764  MOUNTAIN VIEW LN  VESTAVIA,Jefferson County,AL,352232227
188385,3760  MOUNTAIN VIEW LN  VESTAVIA,Jefferson County,AL,352232227
188386,3450  RIVER TERRACE DR  VESTAVIA,Jefferson County,AL,352232222
188387,3409  RIVER TREE LN  VESTAVIA,Jefferson County,AL,352232243
188388,3416  RIVER TREE LN  VESTAVIA,Jefferson County,AL,352232243
188389,3725  MOUNTAIN VIEW LN  VESTAVIA,Jefferson County,AL,352232226
188390,3701  MOUNTAIN VIEW LN  VESTAVIA,Jefferson County,AL,352232226
188391,2027  STONEGATE TRL  VESTAVIA HLS,Jefferson County,AL,352422273
188392,8000  LIBERTY PKWY  VESTAVIA,Jefferson County,AL,352427561
188393,3845  RIVER RUN TRL  VESTAVIA,Jefferson County,AL,352434703
188394,3900  RIVER VIEW DR  VESTAVIA,Jefferson County,AL,352434710
188395,3908  RIVER VIEW DR  VESTAVIA,Jefferson County,AL,352434710
188396,7409  ASHLAND LN  VESTAVIA,Jefferson County,AL,352422517
188397,7017  FOUNDERS DR  VESTAVIA,Jefferson County,AL,352422512
188398,7305  WAKEFIELD RD  VESTAVIA,Jefferson County,AL,35242
188399,7008  FOUNDERS DR  VESTAVIA,Jefferson County,AL,352422509
188400,3964  RIVER VIEW DR  VESTAVIA,Jefferson County,AL,352434710
188401,4256  SICARD HOLLOW RD  BIRMINGHAM,Jefferson County,AL,35242
188402,4116  RIVER VIEW CV  MOUNTAIN BRK,Jefferson County,AL,352434815
188403,4013  RIVER VIEW DR  VESTAVIA,Jefferson County,AL,352434713
188404,4029  RIVER VIEW DR  VESTAVIA,Jefferson County,AL,352434713
188405,4161  RIVER VIEW CV  VESTAVIA,Jefferson County,AL,352434706
188406,3940  BRIAR OAK DR  MOUNTAIN BRK,Jefferson County,AL,352434836
188407,3928  BRIAR OAK DR  MOUNTAIN BRK,Jefferson County,AL,352434836
188408,3908  BRIAR OAK DR  MOUNTAIN BRK,Jefferson County,AL,352434836
188409,3550  RIVER BEND RD  MOUNTAIN BRK,Jefferson County,AL,352434832
188410,3343  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232892
188411,3341  OVERTON RD  MOUNTAIN BRK,Jefferson County,AL,352232892
188412,3341  DUNBROOKE DR  MOUNTAIN BRK,Jefferson County,AL,352434821
188413,3421  STONERIDGE DR  MOUNTAIN BRK,Jefferson County,AL,352434825
188414,3413  STONERIDGE DR  MOUNTAIN BRK,Jefferson County,AL,352434825
188415,3310  DUNBROOKE DR  MOUNTAIN BRK,Jefferson County,AL,35243
188416,3409  OAK CANYON DR  MOUNTAIN BRK,Jefferson County,AL,352434810
188417,3201  CAHABA BROOK CIR  VESTAVIA,Jefferson County,AL,352434926
188418,3212  CAHABA BROOK CIR  VESTAVIA,Jefferson County,AL,352434925
188419,3878  WHITE OAK DR  VESTAVIA,Jefferson County,AL,352434911
188420,3890  WHITE OAK DR  VESTAVIA,Jefferson County,AL,352434911
188421,3804  FARRINGTON WOOD CIR  VESTAVIA,Jefferson County,AL,352435305
188422,3854  WHITE OAK DR  VESTAVIA,Jefferson County,AL,352434910
188423,3291  FARRINGTON WOOD PL  VESTAVIA,Jefferson County,AL,352435301
188424,3433  MOSS BROOK LN  VESTAVIA,Jefferson County,AL,352434951
188425,3867  WHITE OAK DR  VESTAVIA,Jefferson County,AL,352434914
188426,3325  HILLARD DR  VESTAVIA,Jefferson County,AL,352434930
188427,3318  WILLIS DR  VESTAVIA,Jefferson County,AL,352434931
188428,3408  EAST ST  VESTAVIA,Jefferson County,AL,352434900
188429,3444  EAST ST  VESTAVIA,Jefferson County,AL,352434902
188430,3448  EAST ST  VESTAVIA,Jefferson County,AL,352434902
188431,3454  EAST ST  VESTAVIA,Jefferson County,AL,352434902
188432,3429  OLD WOOD LN  VESTAVIA,Jefferson County,AL,352434955
188433,3448  HILLWAY DR  VESTAVIA,Jefferson County,AL,352434920
188434,3412  HILLWAY DR  VESTAVIA,Jefferson County,AL,352434919
188435,4012  WHITE OAK DR  VESTAVIA,Jefferson County,AL,352435026
188436,3913  OAK BROOK CIR  VESTAVIA,Jefferson County,AL,352435431
188437,3916  OAK BROOK CIR  VESTAVIA,Jefferson County,AL,352435431
188438,3912  OAK BROOK CIR  VESTAVIA,Jefferson County,AL,352435431
188439,3900  OAK BROOK CIR  VESTAVIA,Jefferson County,AL,352435431
188440,1000  FIREWOOD CIR  VESTAVIA,Jefferson County,AL,352434908
188441,1015  FIREWOOD CIR  VESTAVIA,Jefferson County,AL,352434908
188442,4025  MARTHAS CIR  VESTAVIA,Jefferson County,AL,352434961
188443,3999  MARTHAS CIR  VESTAVIA,Jefferson County,AL,352434965
188444,3927  FIREWOOD DR  VESTAVIA,Jefferson County,AL,352434957
188445,3915  FIREWOOD DR  VESTAVIA,Jefferson County,AL,352434957
188446,3536  EAST ST  VESTAVIA,Jefferson County,AL,352434906
188447,3559  EAST ST  VESTAVIA,Jefferson County,AL,352434905
188448,3641  NORTHCOTE DR  MOUNTAIN BRK,Jefferson County,AL,352232843
188449,3661  NORTHCOTE DR  MOUNTAIN BRK,Jefferson County,AL,352232843
188450,3328  STONERIDGE DR  MOUNTAIN BRK,Jefferson County,AL,352232856
188451,1620  BECKHAM DR  BIRMINGHAM,Jefferson County,AL,352091722
188452,1600  BECKHAM DR  BIRMINGHAM,Jefferson County,AL,35209
188453,1612  BARRY AVE  HOMEWOOD,Jefferson County,AL,352091718
188454,1615  ASHWOOD LN  BIRMINGHAM,Jefferson County,AL,352091254
188455,1509  VALLEY VIEW DR  HOMEWOOD,Jefferson County,AL,352091211
188456,1524  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352091206
188457,1504  VALLEY VIEW DR  BIRMINGHAM,Jefferson County,AL,352091212
188458,1521  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352091205
188459,1517  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352091205
188460,1501  VALLEY AVE  BIRMINGHAM,Jefferson County,AL,352091205
188461,1533  VALLEY VIEW CIR  BIRMINGHAM,Jefferson County,AL,352092319
188462,1525  VALLEY VIEW CIR  BIRMINGHAM,Jefferson County,AL,352092319
188463,400  CLERMONT DR  BIRMINGHAM,Jefferson County,AL,352092308
188464,402  CLERMONT DR  BIRMINGHAM,Jefferson County,AL,352092308
188465,526  CLERMONT DR  HOMEWOOD,Jefferson County,AL,352091726
188466,1529  BECKHAM DR  HOMEWOOD,Jefferson County,AL,352091719
188467,1516  BECKHAM DR  BIRMINGHAM,Jefferson County,AL,352091720
188468,1501  ROYCE RD  BIRMINGHAM,Jefferson County,AL,352091727
188469,1523  BELLVIEW CIR  BIRMINGHAM,Jefferson County,AL,352091736
