speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
940 Mbps,Download,65,CenturyLink Fiber Gigabit,Internet Only,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
940 Mbps,Upload,65,CenturyLink Fiber Gigabit,Internet Only,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
940 Mbps,Download,65,CenturyLink Fiber Gigabit,Internet Only,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
940 Mbps,Upload,65,CenturyLink Fiber Gigabit,Internet Only,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
940 Mbps,Download,65,CenturyLink Fiber Gigabit,Internet Only,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
940 Mbps,Upload,65,CenturyLink Fiber Gigabit,Internet Only,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Plymouth, Hennepin County, Minnesota, 55447, United States",True
