speed,down_up,price,name,type,address,success
1000 Mbps,Download,49.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,49.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,55,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,59.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,59.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,69.95,Metronet,Ultimate,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Upload,69.95,Metronet,Ultimate,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,69.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,69.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,69.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,77.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,77.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® GIG,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® GIG,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® Gig,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® Gig,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
1000 Mbps,Download,89.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
500 Mbps,Download,49.95,Metronet,Premium,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
500 Mbps,Upload,49.95,Metronet,Premium,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
400 Mbps,Download,39.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
400 Mbps,Download,39.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
400 Mbps,Download,39.99,Windstream,Internet Only,"Starbucks, 870, South Broadway, South Broadway Park, Lexington, Fayette County, Kentucky, 40504, United States",True
