speed,down_up,price,name,type,address,success
5000 Mbps,Download,180,AT&T Fiber,Internet 5000,"Rancheras, Yauco, Puerto Rico, United States",True
5000 Mbps,Upload,180,AT&T Fiber,Internet 5000,"Rancheras, Yauco, Puerto Rico, United States",True
2000 Mbps,Download,110,AT&T Fiber,Internet 2000,"Rancheras, Yauco, Puerto Rico, United States",True
2000 Mbps,Upload,110,AT&T Fiber,Internet 2000,"Rancheras, Yauco, Puerto Rico, United States",True
1000 Mbps,Download,80,AT&T Fiber,Internet 1000,"Rancheras, Yauco, Puerto Rico, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® GIG,"Rancheras, Yauco, Puerto Rico, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® GIG,"Rancheras, Yauco, Puerto Rico, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® Gig,"Rancheras, Yauco, Puerto Rico, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® Gig,"Rancheras, Yauco, Puerto Rico, United States",True
1000 Mbps,Download,99.95,EarthLink Fiber,Internet Only,"Rancheras, Yauco, Puerto Rico, United States",True
1000 Mbps,Upload,99.95,EarthLink Fiber,Internet Only,"Rancheras, Yauco, Puerto Rico, United States",True
500 Mbps,Download,65,AT&T Fiber,Internet 500,"Rancheras, Yauco, Puerto Rico, United States",True
500 Mbps,Upload,65,AT&T Fiber,Internet 500,"Rancheras, Yauco, Puerto Rico, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Rancheras, Yauco, Puerto Rico, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Rancheras, Yauco, Puerto Rico, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Rancheras, Yauco, Puerto Rico, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Rancheras, Yauco, Puerto Rico, United States",True
400 Mbps,Download,94.99,Spectrum,Spectrum Internet® Ultra,"Rancheras, Yauco, Puerto Rico, United States",True
20 Mbps,Upload,94.99,Spectrum,Spectrum Internet® Ultra,"Rancheras, Yauco, Puerto Rico, United States",True
300 Mbps,Download,55,AT&T Fiber,Internet 300,"Rancheras, Yauco, Puerto Rico, United States",True
300 Mbps,Upload,55,AT&T Fiber,Internet 300,"Rancheras, Yauco, Puerto Rico, United States",True
300 Mbps,Download,144.99,AT&T Fiber,DIRECTV STREAM CHOICE™ + AT&T Internet 300,"Rancheras, Yauco, Puerto Rico, United States",True
300 Mbps,Upload,144.99,AT&T Fiber,DIRECTV STREAM CHOICE™ + AT&T Internet 300,"Rancheras, Yauco, Puerto Rico, United States",True
200 Mbps,Download,49.99,Spectrum,Spectrum Internet®,"Rancheras, Yauco, Puerto Rico, United States",True
10 Mbps,Upload,49.99,Spectrum,Spectrum Internet®,"Rancheras, Yauco, Puerto Rico, United States",True
200 Mbps,Download,84.98,Spectrum,Spectrum Mi Plan + Internet,"Rancheras, Yauco, Puerto Rico, United States",True
10 Mbps,Upload,84.98,Spectrum,Spectrum Mi Plan + Internet,"Rancheras, Yauco, Puerto Rico, United States",True
200 Mbps,Download,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Rancheras, Yauco, Puerto Rico, United States",True
10 Mbps,Upload,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Rancheras, Yauco, Puerto Rico, United States",True
200 Mbps,Download,99.98,Spectrum,Spectrum Internet + TV,"Rancheras, Yauco, Puerto Rico, United States",True
10 Mbps,Upload,99.98,Spectrum,Spectrum Internet + TV,"Rancheras, Yauco, Puerto Rico, United States",True
200 Mbps,Download,114.97,Spectrum,Spectrum Internet + TV + Voice,"Rancheras, Yauco, Puerto Rico, United States",True
10 Mbps,Upload,114.97,Spectrum,Spectrum Internet + TV + Voice,"Rancheras, Yauco, Puerto Rico, United States",True
100 Mbps,Download,49.99,Spectrum,Spectrum Internet®,"Rancheras, Yauco, Puerto Rico, United States",True
10 Mbps,Upload,49.99,Spectrum,Spectrum Internet®,"Rancheras, Yauco, Puerto Rico, United States",True
100 Mbps,Download,55,AT&T Internet,Internet 100,"Rancheras, Yauco, Puerto Rico, United States",True
20 Mbps,Upload,55,AT&T Internet,Internet 100,"Rancheras, Yauco, Puerto Rico, United States",True
100 Mbps,Download,74.99,Spectrum,Spectrum Internet®,"Rancheras, Yauco, Puerto Rico, United States",True
10 Mbps,Upload,74.99,Spectrum,Spectrum Internet®,"Rancheras, Yauco, Puerto Rico, United States",True
100 Mbps,Download,79.95,EarthLink Fiber,Internet Only,"Rancheras, Yauco, Puerto Rico, United States",True
100 Mbps,Upload,79.95,EarthLink Fiber,Internet Only,"Rancheras, Yauco, Puerto Rico, United States",True
