speed,down_up,price,name,type,address,success
1000 Mbps,Download,99.99,Cox Communications,Internet Gigablast,"Bill Black Court, Kingston Estates, Virginia Beach, Virginia, 23456, United States",True
35 Mbps,Upload,99.99,Cox Communications,Internet Gigablast,"Bill Black Court, Kingston Estates, Virginia Beach, Virginia, 23456, United States",True
1000 Mbps,Download,197.99,Cox Communications,Internet Gigablast + Contour TV Preferred,"Bill Black Court, Kingston Estates, Virginia Beach, Virginia, 23456, United States",True
35 Mbps,Upload,197.99,Cox Communications,Internet Gigablast + Contour TV Preferred,"Bill Black Court, Kingston Estates, Virginia Beach, Virginia, 23456, United States",True
1000 Mbps,Download,217.99,Cox Communications,Internet Gigablast + Contour TV Preferred + Voice Preferred,"Bill Black Court, Kingston Estates, Virginia Beach, Virginia, 23456, United States",True
35 Mbps,Upload,217.99,Cox Communications,Internet Gigablast + Contour TV Preferred + Voice Preferred,"Bill Black Court, Kingston Estates, Virginia Beach, Virginia, 23456, United States",True
