,street,county,state,zip
79260,110  RAILROAD ST  TRUSSVILLE,Jefferson County,AL,351731464
79261,224  MAIN ST  TRUSSVILLE,Jefferson County,AL,351731466
79262,204  MAIN ST  TRUSSVILLE,Jefferson County,AL,35173
79263,200  MAIN ST  TRUSSVILLE,Jefferson County,AL,35173
79264,319  MAIN ST  TRUSSVILLE,Jefferson County,AL,351731452
79265,110  MORROW AVE  TRUSSVILLE,Jefferson County,AL,351731431
79266,201  MAIN ST  TRUSSVILLE,Jefferson County,AL,351731449
79267,215  MAIN ST  TRUSSVILLE,Jefferson County,AL,35173
79268,106 S CHALKVILLE RD  TRUSSVILLE,Jefferson County,AL,351731408
79269,6421 S CHALKVILLE RD  TRUSSVILLE,Jefferson County,AL,351731964
79270,103  WATTERSON PKWY  TRUSSVILLE,Jefferson County,AL,351732307
79271,820  WATTERSON CURV  TRUSSVILLE,Jefferson County,AL,351732358
79272,415  LINDEN ST  TRUSSVILLE,Jefferson County,AL,351731231
79273,404  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731403
79274,417  LINDEN ST  TRUSSVILLE,Jefferson County,AL,351731297
79275,522  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731405
79276,116  DEW DR  TRUSSVILLE,Jefferson County,AL,351731410
79277,527  BIRCH ST  TRUSSVILLE,Jefferson County,AL,351731445
79278,416  MAIN ST  TRUSSVILLE,Jefferson County,AL,351731427
79279,209  TUTWILER DR  TRUSSVILLE,Jefferson County,AL,351731247
79280,213  TUTWILER DR  TRUSSVILLE,Jefferson County,AL,351731247
79281,120  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731252
79282,203  POWELL PL  TRUSSVILLE,Jefferson County,AL,351731241
79283,209  POWELL PL  TRUSSVILLE,Jefferson County,AL,351731241
79284,204  TUTWILER DR  TRUSSVILLE,Jefferson County,AL,351731246
79285,202  POWELL PL  TRUSSVILLE,Jefferson County,AL,351731240
79286,128  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731253
79287,107  MUNGER CIR  TRUSSVILLE,Jefferson County,AL,351731256
79288,103  MUNGER CIR  TRUSSVILLE,Jefferson County,AL,351731256
79289,202  LINN DR  TRUSSVILLE,Jefferson County,AL,351731268
79290,212  LINN DR  TRUSSVILLE,Jefferson County,AL,351731268
79291,105  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731251
79292,111  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731251
79293,121  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731251
79294,209  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731255
79295,413  ROUNDABOUT DR  TRUSSVILLE,Jefferson County,AL,351731290
79296,199  ASHTON AVE  TRUSSVILLE,Jefferson County,AL,351731270
79297,258  CALUMET PL  TRUSSVILLE,Jefferson County,AL,351733241
79298,206  CALUMET PL  TRUSSVILLE,Jefferson County,AL,351733241
79299,217  CALUMET PL  TRUSSVILLE,Jefferson County,AL,351733242
79300,241  CALUMET PL  TRUSSVILLE,Jefferson County,AL,351733242
79301,390  CALUMET WAY  TRUSSVILLE,Jefferson County,AL,351733247
79302,257  CALUMET PL  TRUSSVILLE,Jefferson County,AL,351733251
79303,313  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731267
79304,302  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731266
79305,304  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351731266
79306,462  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351733287
79307,450  WOODWARD RD  TRUSSVILLE,Jefferson County,AL,351733287
79308,3575  VANN RD  BIRMINGHAM,Jefferson County,AL,352353239
79309,1820  GADSDEN HWY  BIRMINGHAM,Jefferson County,AL,352353204
79310,1921  GADSDEN HWY  BIRMINGHAM,Jefferson County,AL,352353228
79311,1840  GADSDEN HWY  BIRMINGHAM,Jefferson County,AL,352353484
79312,3604  CEDAR CREEK CIR  TRUSSVILLE,Jefferson County,AL,351733257
79313,3672  CEDAR CREEK CIR  TRUSSVILLE,Jefferson County,AL,351733257
79314,1812  TIN VALLEY CIR  BIRMINGHAM,Jefferson County,AL,352353222
79315,3611  CEDAR CREEK CIR  TRUSSVILLE,Jefferson County,AL,351733256
79316,3663  CEDAR CREEK CIR  TRUSSVILLE,Jefferson County,AL,351733256
79317,1424  FARMINGTON RD  BIRMINGHAM,Jefferson County,AL,352352813
79318,1464  FARMINGTON RD  BIRMINGHAM,Jefferson County,AL,352352813
79319,1624  FARMINGTON RD  BIRMINGHAM,Jefferson County,AL,352352817
79320,1608  TAHOE RD  BIRMINGHAM,Jefferson County,AL,352352828
79321,1609  TAHOE RD  BIRMINGHAM,Jefferson County,AL,352352827
79322,1602  GREAT PINE RD  BIRMINGHAM,Jefferson County,AL,35235
79323,1407  CABIN HILL RD  BIRMINGHAM,Jefferson County,AL,352352832
79324,1513  STONEVIEW LN  BIRMINGHAM,Jefferson County,AL,352352757
79325,1324  TURNCLIFF DR  BIRMINGHAM,Jefferson County,AL,352352767
79326,1600  TURNCLIFF WAY  BIRMINGHAM,Jefferson County,AL,352352743
79327,1439  FARMINGTON RD  BIRMINGHAM,Jefferson County,AL,352352836
79328,1423  FARMINGTON RD  BIRMINGHAM,Jefferson County,AL,352352836
79329,1509  HIGHLAND DR  BIRMINGHAM,Jefferson County,AL,352351720
79330,1501  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,352351709
79331,1508  HIGHLAND DR  BIRMINGHAM,Jefferson County,AL,352351721
79332,1066  MESA DR  BIRMINGHAM,Jefferson County,AL,352351706
79333,1060  MEDINA DR  BIRMINGHAM,Jefferson County,AL,352351648
79334,1337  OAK TER  BIRMINGHAM,Jefferson County,AL,352351628
79335,1333  OAK TER  BIRMINGHAM,Jefferson County,AL,352351628
79336,1317  STONEHEDGE DR  BIRMINGHAM,Jefferson County,AL,352352730
79337,1333  STONEHEDGE DR  BIRMINGHAM,Jefferson County,AL,352352730
79338,1517  AUMAN DR  BIRMINGHAM,Jefferson County,AL,352352754
79339,1508  MOSS STONE CIR  BIRMINGHAM,Jefferson County,AL,352352716
79340,1329  STONECREST DR  BIRMINGHAM,Jefferson County,AL,352352729
79341,933  PINE HILL RD  BIRMINGHAM,Jefferson County,AL,352351652
79342,940  TAMMY ANNE DR  BIRMINGHAM,Jefferson County,AL,352351609
79343,937  TAMMY ANNE DR  BIRMINGHAM,Jefferson County,AL,352351639
79344,625  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351649
79345,641  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351649
79346,645  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351649
79347,725  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351616
79348,737  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351616
79349,757  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351616
79350,769  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351616
79351,773  VAUGHN CIR  BIRMINGHAM,Jefferson County,AL,352351616
79352,1356  WINOLA LN  BIRMINGHAM,Jefferson County,AL,352351645
79353,1364  WINOLA LN  BIRMINGHAM,Jefferson County,AL,352351645
79354,1376  WINOLA LN  BIRMINGHAM,Jefferson County,AL,352351645
79355,1400  SPRINGVILLE RD  BIRMINGHAM,Jefferson County,AL,352156506
79356,1341  ORLANDO CIR NE BIRMINGHAM,Jefferson County,AL,352156501
79357,1381  ORLANDO CIR NE BIRMINGHAM,Jefferson County,AL,352156501
79358,1373  ORLANDO CIR NE BIRMINGHAM,Jefferson County,AL,352156501
79359,1328  PINEBROOK LN  BIRMINGHAM,Jefferson County,AL,352351524
79360,1429  WARE BLVD  BIRMINGHAM,Jefferson County,AL,352351527
79361,1245  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,352352707
79362,1225  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,352352707
79363,1201  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,352352707
79364,1208  STONEHEDGE DR  BIRMINGHAM,Jefferson County,AL,352352739
79365,1216  STONEHEDGE DR  BIRMINGHAM,Jefferson County,AL,352352739
79366,1232  STONEHEDGE DR  BIRMINGHAM,Jefferson County,AL,352352739
79367,1312  STONEHEDGE DR  BIRMINGHAM,Jefferson County,AL,352352732
79368,1313  STONEHURST DR  BIRMINGHAM,Jefferson County,AL,352352745
79369,1229  STONEHEDGE DR  BIRMINGHAM,Jefferson County,AL,352352737
79370,1244  STONECREST DR  CENTER POINT,Jefferson County,AL,352352718
79371,1229  STONECREST DR  BIRMINGHAM,Jefferson County,AL,352352717
79372,1232  ROBIN LN  BIRMINGHAM,Jefferson County,AL,352352736
79373,1505  VIEW DR  BIRMINGHAM,Jefferson County,AL,352352721
79374,1256  LITTLE BROOK LN  BIRMINGHAM,Jefferson County,AL,352352751
79375,1260  LITTLE BROOK LN  BIRMINGHAM,Jefferson County,AL,352352751
79376,1255  LITTLE BROOK LN  BIRMINGHAM,Jefferson County,AL,352352705
79377,1237  LITTLE BROOK LN  BIRMINGHAM,Jefferson County,AL,352352705
79378,1240  PINE TREE DR  BIRMINGHAM,Jefferson County,AL,352352708
79379,1226  LITTLE BROOK LN  BIRMINGHAM,Jefferson County,AL,352352752
79380,1238  LITTLE BROOK LN  BIRMINGHAM,Jefferson County,AL,352352752
79381,1244  LITTLE BROOK LN  BIRMINGHAM,Jefferson County,AL,352352752
79382,1513  LAKE SITE DR  BIRMINGHAM,Jefferson County,AL,352352713
79383,220  NAVAJO TRL  BIRMINGHAM,Jefferson County,AL,352156421
79384,232  NAVAJO TRL  BIRMINGHAM,Jefferson County,AL,352156421
79385,1018  FLORENTINE DR  BIRMINGHAM,Jefferson County,AL,352156818
79386,1211  MAGNOLIA PL  BIRMINGHAM,Jefferson County,AL,352156815
79387,1207  MAGNOLIA PL  BIRMINGHAM,Jefferson County,AL,352156815
79388,136  WINNETKA WAY  BIRMINGHAM,Jefferson County,AL,352156323
79389,1259  HUFFMAN RD  CENTER POINT,Jefferson County,AL,35215
79390,1258  HIAWATHA DR  BIRMINGHAM,Jefferson County,AL,352156325
79391,112  13TH AVE NW CENTER POINT,Jefferson County,AL,352156040
79392,117  13TH AVE NW CENTER POINT,Jefferson County,AL,352156039
79393,118  12TH CT NW BIRMINGHAM,Jefferson County,AL,352156025
79394,105  WINNETKA WAY  BIRMINGHAM,Jefferson County,AL,352156326
79395,1261  HIAWATHA DR  BIRMINGHAM,Jefferson County,AL,352156333
79396,201  NAVAJO TRL  BIRMINGHAM,Jefferson County,AL,352156420
79397,1120  RAINBOW DR NE BIRMINGHAM,Jefferson County,AL,352156425
79398,1128  KAWANDA LN  BIRMINGHAM,Jefferson County,AL,352156417
79399,1205  TUCKAWANNA DR  CENTER POINT,Jefferson County,AL,352156320
79400,122  SHAWNEE LN NW BIRMINGHAM,Jefferson County,AL,352156033
79401,109  NEKOMA DR  BIRMINGHAM,Jefferson County,AL,352156030
79402,812  WEAR DR  BIRMINGHAM,Jefferson County,AL,352351306
79403,816  WEAR DR  BIRMINGHAM,Jefferson County,AL,352351306
79404,820  WEAR DR  BIRMINGHAM,Jefferson County,AL,352351306
79405,832  WEAR DR  BIRMINGHAM,Jefferson County,AL,352351306
79406,1021 ,Jefferson County,AL,352351357
79407,1029  HYACINTH DR  BIRMINGHAM,Jefferson County,AL,352351302
79408,821  PARK DR  BIRMINGHAM,Jefferson County,AL,352351309
79409,900  STARK ST  BIRMINGHAM,Jefferson County,AL,352351429
79410,904  STARK ST  BIRMINGHAM,Jefferson County,AL,352351429
79411,1021  GARRETT DR  BIRMINGHAM,Jefferson County,AL,352351442
79412,925  SPRINGVILLE RD  BIRMINGHAM,Jefferson County,AL,352157513
79413,909  SHARP DR  BIRMINGHAM,Jefferson County,AL,352351424
79414,953  FRAN DR  BIRMINGHAM,Jefferson County,AL,352351416
79415,1029  KELLY DR  BIRMINGHAM,Jefferson County,AL,352351338
79416,1025  DAWN DR  BIRMINGHAM,Jefferson County,AL,352351447
79417,1017  DAWN DR  BIRMINGHAM,Jefferson County,AL,352351447
79418,1104  KISER RD  BIRMINGHAM,Jefferson County,AL,352351435
79419,901  HILLVIEW DR  BIRMINGHAM,Jefferson County,AL,352351347
79420,1064  MARTINWOOD LN  BIRMINGHAM,Jefferson County,AL,352351352
79421,1068  MARTINWOOD LN  BIRMINGHAM,Jefferson County,AL,352351352
79422,1084  MARTINWOOD LN  BIRMINGHAM,Jefferson County,AL,352351352
79423,1086  MARTINWOOD LN  BIRMINGHAM,Jefferson County,AL,352351352
79424,1000  BELLE MEADE DR  BIRMINGHAM,Jefferson County,AL,352351333
79425,1020  BELLE MEADE DR  BIRMINGHAM,Jefferson County,AL,352351333
79426,1021  BROADMOOR DR  BIRMINGHAM,Jefferson County,AL,352351334
79427,1001  BROADMOOR DR  BIRMINGHAM,Jefferson County,AL,352351334
79428,1015  BELLE MEADE DR  BIRMINGHAM,Jefferson County,AL,352351332
79429,1016  BROADMOOR DR  BIRMINGHAM,Jefferson County,AL,352351335
79430,908  HILLVIEW DR  BIRMINGHAM,Jefferson County,AL,352351346
79431,929  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351351
79432,1032  BROOKSTONE LN  BIRMINGHAM,Jefferson County,AL,352351365
79433,1077  BROOKSTONE LN  BIRMINGHAM,Jefferson County,AL,352351364
79434,1112  JEFFERY DR  BIRMINGHAM,Jefferson County,AL,352352661
79435,1124  JEFFERY DR  BIRMINGHAM,Jefferson County,AL,35235
79436,917  WINCHESTER CIR  BIRMINGHAM,Jefferson County,AL,352351326
79437,932  WILDWOOD DR  BIRMINGHAM,Jefferson County,AL,352351323
79438,941  WINCHESTER DR  BIRMINGHAM,Jefferson County,AL,352351345
79439,940  MARTINWOOD LN  BIRMINGHAM,Jefferson County,AL,352351315
79440,948  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351320
79441,944  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351320
79442,851  MARTINWOOD PL  BIRMINGHAM,Jefferson County,AL,352351218
79443,801  MARTINWOOD PL  BIRMINGHAM,Jefferson County,AL,352351218
79444,800  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351222
79445,820  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351222
79446,817  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351221
79447,745  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351219
79448,713  MARTINWOOD RD  BIRMINGHAM,Jefferson County,AL,352351219
79449,9790  PARKWAY  E BIRMINGHAM,Jefferson County,AL,352157804
79450,910  MARTINWOOD CIR  BIRMINGHAM,Jefferson County,AL,352351211
79451,740  GENE REED RD  BIRMINGHAM,Jefferson County,AL,352351130
79452,608  MITCHELL CIR  BIRMINGHAM,Jefferson County,AL,352351202
79453,764  GENE REED RD  BIRMINGHAM,Jefferson County,AL,352351131
79454,932  REEDWOOD LN  BIRMINGHAM,Jefferson County,AL,352351111
79455,948  REEDWOOD LN  BIRMINGHAM,Jefferson County,AL,352351111
79456,751  GENE REED RD  BIRMINGHAM,Jefferson County,AL,352351122
79457,824  HILLCREST RD  BIRMINGHAM,Jefferson County,AL,352351105
79458,830  HILLCREST RD  BIRMINGHAM,Jefferson County,AL,352351105
79459,925  REEDWOOD LN  BIRMINGHAM,Jefferson County,AL,352351110
79460,917  SCHOOL TER  BIRMINGHAM,Jefferson County,AL,352351118
79461,936  HILLCREST AVE  BIRMINGHAM,Jefferson County,AL,352351103
79462,938  HILLCREST AVE  BIRMINGHAM,Jefferson County,AL,352351103
79463,964  HILLCREST AVE  BIRMINGHAM,Jefferson County,AL,352351103
79464,968  HILLCREST AVE  BIRMINGHAM,Jefferson County,AL,352351103
79465,945  GENE REED RD  BIRMINGHAM,Jefferson County,AL,352351101
79466,972  HILLCREST AVE  BIRMINGHAM,Jefferson County,AL,352351103
79467,879  GENE REED RD  BIRMINGHAM,Jefferson County,AL,352351141
79468,855  SCHOOL AVE  BIRMINGHAM,Jefferson County,AL,352351128
79469,1070  7TH ST SE GRAYSVILLE,Jefferson County,AL,350731911
79470,1104  YERBY LN SE GRAYSVILLE,Jefferson County,AL,35073
79471,215  12TH AVE SE GRAYSVILLE,Jefferson County,AL,350731958
79472,1164  YERBY LN SE GRAYSVILLE,Jefferson County,AL,350731975
79473,275  12TH AVE SE GRAYSVILLE,Jefferson County,AL,35073
79474,1011  10TH ST SE GRAYSVILLE,Jefferson County,AL,35073
79475,504  SIMPSON DR  ADAMSVILLE,Jefferson County,AL,35005
79476,474 S MAIN ST  GRAYSVILLE,Jefferson County,AL,350731417
79477,569  1ST ST SW GRAYSVILLE,Jefferson County,AL,350731744
79478,588 S MAIN ST  GRAYSVILLE,Jefferson County,AL,350731729
79479,75  7TH CT SW GRAYSVILLE,Jefferson County,AL,350731738
79480,103  7TH CT SW GRAYSVILLE,Jefferson County,AL,350731734
79481,121  7TH CT SW GRAYSVILLE,Jefferson County,AL,350731734
79482,701  HWY 78  W DORA,Jefferson County,AL,35073
79483,920 S MAIN ST  GRAYSVILLE,Jefferson County,AL,350731727
79484,345  7TH ST SW GRAYSVILLE,Jefferson County,AL,350731618
79485,365  7TH ST SW GRAYSVILLE,Jefferson County,AL,35073
79486,514  PORTERCREST RD  GRAYSVILLE,Jefferson County,AL,350731663
79487,431  PORTERCREST RD  GRAYSVILLE,Jefferson County,AL,350731666
79488,441  PORTERCREST RD  GRAYSVILLE,Jefferson County,AL,350731666
79489,628  7TH ST SW GRAYSVILLE,Jefferson County,AL,35073
79490,620  7TH ST SW GRAYSVILLE,Jefferson County,AL,350731623
79491,752  8TH AVE SW GRAYSVILLE,Jefferson County,AL,350731655
79492,620  8TH AVE SW GRAYSVILLE,Jefferson County,AL,35073
79493,507  7TH AVE SW GRAYSVILLE,Jefferson County,AL,350731616
79494,963 S MAIN ST  GRAYSVILLE,Jefferson County,AL,350731728
79495,979 S MAIN ST  GRAYSVILLE,Jefferson County,AL,350731728
79496,456  BRADFORD LN  GRAYSVILLE,Jefferson County,AL,350731684
79497,645  BOB SWANN DR  GRAYSVILLE,Jefferson County,AL,35073
79498,621  UNION GROVE RD  ADAMSVILLE,Jefferson County,AL,350051110
79499,5308  WASHBURN DR  ADAMSVILLE,Jefferson County,AL,350051845
79500,5304  WASHBURN DR  ADAMSVILLE,Jefferson County,AL,350051845
79501,201  MCALLISTER ST  ADAMSVILLE,Jefferson County,AL,350051234
79502,201 ,Jefferson County,AL,350051929
79503,114 ,Jefferson County,AL,35005
79504,5028  MAIN ST  ADAMSVILLE,Jefferson County,AL,350051206
79505,4711  MAIN ST  ADAMSVILLE,Jefferson County,AL,35005
79506,125  SPRING ST  ADAMSVILLE,Jefferson County,AL,350054204
79507,4828  ADAMS AVE  ADAMSVILLE,Jefferson County,AL,350051916
79508,4825  RAILROAD AVE  ADAMSVILLE,Jefferson County,AL,350051924
79509,5128  BANKHEAD HWY  ADAMSVILLE,Jefferson County,AL,350051245
79510,112  VALLEY ST  ADAMSVILLE,Jefferson County,AL,350051211
79511,5216  BANKHEAD HWY  ADAMSVILLE,Jefferson County,AL,350051243
79512,217  VALLEY ST  ADAMSVILLE,Jefferson County,AL,350051852
79513,5020  HIGHLAND AVE  ADAMSVILLE,Jefferson County,AL,350051227
79514,5020  GLASGOW AVE  ADAMSVILLE,Jefferson County,AL,350051839
79515,4917  ROBBINS DR  ADAMSVILLE,Jefferson County,AL,350051911
79516,4901  ROBBINS DR  ADAMSVILLE,Jefferson County,AL,350051911
79517,5017  GLASGOW AVE  ADAMSVILLE,Jefferson County,AL,350051838
79518,5215  HWY 78  W BIRMINGHAM,Jefferson County,AL,35205
79519,4148  OLD JASPER HWY  ADAMSVILLE,Jefferson County,AL,350051346
79520,4525  OLD JASPER HWY  ADAMSVILLE,Jefferson County,AL,350051351
79521,4313  ROBIN AVE  ADAMSVILLE,Jefferson County,AL,350051329
79522,4328  TATE AVE  ADAMSVILLE,Jefferson County,AL,350051336
79523,4216  KENDALL AVE  ADAMSVILLE,Jefferson County,AL,350051324
79524,4512  MAIN ST  ADAMSVILLE,Jefferson County,AL,350051318
79525,4001  HARDEN ST  ADAMSVILLE,Jefferson County,AL,35005
79526,6960 W JEFFERSON RD  QUINTON,Jefferson County,AL,351309478
79527,4933  FREEWILL RD  QUINTON,Jefferson County,AL,351309120
79528,4988  FREEWILL RD  QUINTON,Jefferson County,AL,351309119
79529,7024  VANDERVER RD  QUINTON,Jefferson County,AL,351309490
79530,6719 W JEFFERSON RD  QUINTON,Jefferson County,AL,351309482
79531,6674 W JEFFERSON RD  QUINTON,Jefferson County,AL,351309475
79532,6518 W JEFFERSON RD  QUINTON,Jefferson County,AL,351309474
79533,4627  HONEYSUCKLE RD  QUINTON,Jefferson County,AL,351309114
79534,4623  HONEYSUCKLE RD  QUINTON,Jefferson County,AL,351309114
79535,4610  HONEYSUCKLE RD  QUINTON,Jefferson County,AL,351309112
79536,4630  HONEYSUCKLE RD  QUINTON,Jefferson County,AL,351309112
79537,4501  RIVERDALE ST  QUINTON,Jefferson County,AL,351309202
79538,4744  WATKINS RD  QUINTON,Jefferson County,AL,351309486
79539,7060 W JEFFERSON RD  QUINTON,Jefferson County,AL,351309479
79540,4424  HENSON RD  QUINTON,Jefferson County,AL,351309115
79541,7247  GREER RD  QUINTON,Jefferson County,AL,351309118
79542,7215  GREER RD  QUINTON,Jefferson County,AL,35130
79543,4481  CUMBY RD  QUINTON,Jefferson County,AL,351309196
79544,4473  CUMBY RD  QUINTON,Jefferson County,AL,351309196
79545,7674  FLAT TOP RD  QUINTON,Jefferson County,AL,351309142
79546,4115  OKAHOLA RD  QUINTON,Jefferson County,AL,351309564
79547,4409  CUMBY RD  QUINTON,Jefferson County,AL,351309196
79548,4083 ,Jefferson County,AL,351309173
79549,4517  HONEYSUCKLE RD  QUINTON,Jefferson County,AL,351309113
79550,3495  WOODRUFF MILL RD  ADAMSVILLE,Jefferson County,AL,35005
79551,3391  WOODRUFF MILL RD  ADAMSVILLE,Jefferson County,AL,35005
79552,4331  WOODRUFF MILL RD  ADAMSVILLE,Jefferson County,AL,35005
79553,3723  PORTER RD  ADAMSVILLE,Jefferson County,AL,35005
79554,204  BLACK RIVER LN  ADGER,Jefferson County,AL,35006
79555,555  BLACK RIVER DR  ADGER,Jefferson County,AL,35006
79556,152  STEEP HILL RD  ADGER,Jefferson County,AL,350062212
79557,76  SHORES CAMP RD  ADGER,Jefferson County,AL,350062438
79558,69  RIVER OAK LN  ADGER,Jefferson County,AL,35006
79559,8565  BLUFF CREEK RD  QUINTON,Jefferson County,AL,35130
79560,8514  BLUFF CREEK RD  QUINTON,Jefferson County,AL,35130
79561,2142  COOK FORD RD  QUINTON,Jefferson County,AL,35130
79562,2159  LITTLE COVE WAY  QUINTON,Jefferson County,AL,351309624
79563,2155  LITTLE COVE WAY  QUINTON,Jefferson County,AL,35130
79564,2153  LITTLE COVE WAY  QUINTON,Jefferson County,AL,35130
79565,265  TOM SALTER RD  BESSEMER,Jefferson County,AL,35023
79566,281  TOM SALTER RD  BESSEMER,Jefferson County,AL,35023
79567,8270  BIRMINGPORT RD  MULGA,Jefferson County,AL,35118
79568,8260  BIRMINGPORT RD  MULGA,Jefferson County,AL,351189570
79569,8299  FISHING CAMP RD  MULGA,Jefferson County,AL,35118
79570,119  VINES CAMP DR  QUINTON,Jefferson County,AL,351309675
79571,262  BLACK CREEK CAMP RD  BESSEMER,Jefferson County,AL,350239611
79572,1529  PIERCE RD  BESSEMER,Jefferson County,AL,350239649
79573,244  WILDERNESS GARDENS RD  BESSEMER,Jefferson County,AL,35023
