,street,county,state,zip
138744,2712  LEE AVE SW BIRMINGHAM,Jefferson County,AL,352113127
138745,2423  LEE AVE SW BIRMINGHAM,Jefferson County,AL,352113122
138746,509  25TH ST SW BIRMINGHAM,Jefferson County,AL,352113427
138747,2530  SLAYTON AVE SW BIRMINGHAM,Jefferson County,AL,352113462
138748,548  25TH ST SW BIRMINGHAM,Jefferson County,AL,352113426
138749,508  25TH ST SW BIRMINGHAM,Jefferson County,AL,352113426
138750,613  27TH ST SW BIRMINGHAM,Jefferson County,AL,352113433
138751,629  27TH ST SW BIRMINGHAM,Jefferson County,AL,352113433
138752,634  26TH ST SW BIRMINGHAM,Jefferson County,AL,352113430
138753,706  24TH ST SW BIRMINGHAM,Jefferson County,AL,35211
138754,621  19TH ST SW BIRMINGHAM,Jefferson County,AL,352113202
138755,229  20TH ST SW BIRMINGHAM,Jefferson County,AL,352113214
138756,821  19TH ST SW BIRMINGHAM,Jefferson County,AL,352113620
138757,922  19TH ST SW BIRMINGHAM,Jefferson County,AL,352113621
138758,935  22ND ST SW BIRMINGHAM,Jefferson County,AL,352113511
138759,1004  22ND ST SW BIRMINGHAM,Jefferson County,AL,352113512
138760,2317  STEINER AVE SW BIRMINGHAM,Jefferson County,AL,352113533
138761,2321  STEINER AVE SW BIRMINGHAM,Jefferson County,AL,352113533
138762,1000  19TH ST SW BIRMINGHAM,Jefferson County,AL,352113623
138763,1000  19TH ST SW BIRMINGHAM,Jefferson County,AL,352113623
138764,1007  19TH ST SW BIRMINGHAM,Jefferson County,AL,352113624
138765,1008  18TH WAY SW BIRMINGHAM,Jefferson County,AL,352113613
138766,1824 ,Jefferson County,AL,352114129
138767,1841 ,Jefferson County,AL,352114131
138768,1813  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,352114133
138769,1021  14TH PL SW BIRMINGHAM,Jefferson County,AL,352112702
138770,1157  14TH PL SW BIRMINGHAM,Jefferson County,AL,352112704
138771,1221  14TH PL SW BIRMINGHAM,Jefferson County,AL,352112706
138772,1317  COTTON AVE SW BIRMINGHAM,Jefferson County,AL,352111915
138773,1312  STEINER AVE SW BIRMINGHAM,Jefferson County,AL,352111945
138774,1312  MCMILLON AVE SW BIRMINGHAM,Jefferson County,AL,352111924
138775,1441  COTTON AVE SW BIRMINGHAM,Jefferson County,AL,352112625
138776,1417  TUSCALOOSA AVE SW BIRMINGHAM,Jefferson County,AL,352112640
138777,1445  TUSCALOOSA AVE SW BIRMINGHAM,Jefferson County,AL,352112640
138778,730  15TH ST SW BIRMINGHAM,Jefferson County,AL,352112615
138779,726  15TH ST SW BIRMINGHAM,Jefferson County,AL,35211
138780,1447  PEARSON AVE SW BIRMINGHAM,Jefferson County,AL,352112629
138781,1481  PEARSON AVE SW BIRMINGHAM,Jefferson County,AL,352112629
138782,911  15TH PL SW BIRMINGHAM,Jefferson County,AL,352112603
138783,914  14TH ST SW BIRMINGHAM,Jefferson County,AL,352116603
138784,1513  PRINCETON AVE SW BIRMINGHAM,Jefferson County,AL,352111816
138785,604  PRIDE WAY SW BIRMINGHAM,Jefferson County,AL,352118050
138786,608  PRIDE WAY SW BIRMINGHAM,Jefferson County,AL,352118050
138787,1557  TUSCALOOSA AVE SW BIRMINGHAM,Jefferson County,AL,35211
138788,1584  COTTON AVE SW BIRMINGHAM,Jefferson County,AL,352112626
138789,1548  COTTON AVE SW BIRMINGHAM,Jefferson County,AL,352112626
138790,1556  CLEVELAND AVE SW BIRMINGHAM,Jefferson County,AL,352112619
138791,1623  TUSCALOOSA AVE SW BIRMINGHAM,Jefferson County,AL,352112533
138792,1625  TUSCALOOSA AVE SW BIRMINGHAM,Jefferson County,AL,352112533
138793,1637  TUSCALOOSA AVE SW BIRMINGHAM,Jefferson County,AL,352112533
138794,1624  CLEVELAND AVE SW BIRMINGHAM,Jefferson County,AL,352112621
138795,1612  CLEVELAND AVE SW BIRMINGHAM,Jefferson County,AL,352112621
138796,1665  WACO AVE SW BIRMINGHAM,Jefferson County,AL,352112501
138797,1701  SAINT CHARLES AVE SW BIRMINGHAM,Jefferson County,AL,352112122
138798,1740  PRINCETON AVE SW BIRMINGHAM,Jefferson County,AL,352112547
138799,1560  PEARSON AVE SW BIRMINGHAM,Jefferson County,AL,352112632
138800,1733  LEE AVE SW BIRMINGHAM,Jefferson County,AL,352112546
138801,1741  LEE AVE SW BIRMINGHAM,Jefferson County,AL,352112546
138802,1724  PEARSON AVE SW BIRMINGHAM,Jefferson County,AL,352112516
138803,1608  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,352113336
138804,1632 ,Jefferson County,AL,352113708
138805,1714  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,352113357
138806,1712  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,352113354
138807,1672 ,Jefferson County,AL,352113710
138808,1232  16TH WAY SW BIRMINGHAM,Jefferson County,AL,352113724
138809,1300  17TH ST SW BIRMINGHAM,Jefferson County,AL,352114224
138810,1711  JEFFERSON AVE SW BIRMINGHAM,Jefferson County,AL,35211
138811,1225  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112735
138812,1229  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112735
138813,1329  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112737
138814,1337  15TH PL SW BIRMINGHAM,Jefferson County,AL,352112719
138815,1349  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112737
138816,1555  DENNISON AVE SW BIRMINGHAM,Jefferson County,AL,352112759
138817,1325  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112747
138818,1525  BAY AVE SW BIRMINGHAM,Jefferson County,AL,352112753
138819,1548  DENNISON AVE SW BIRMINGHAM,Jefferson County,AL,352112760
138820,1241  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112743
138821,1159  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112741
138822,1144  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112732
138823,1136  15TH WAY SW BIRMINGHAM,Jefferson County,AL,352112732
138824,1100  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112740
138825,1641 ,Jefferson County,AL,352113709
138826,1225  16TH PL SW BIRMINGHAM,Jefferson County,AL,352113720
138827,1237  16TH PL SW BIRMINGHAM,Jefferson County,AL,352113720
138828,1216  16TH ST SW BIRMINGHAM,Jefferson County,AL,352112742
138829,1208  16TH PL SW BIRMINGHAM,Jefferson County,AL,352113719
138830,1608  DENNISON AVE SW BIRMINGHAM,Jefferson County,AL,352113711
138831,1600  DENNISON AVE SW BIRMINGHAM,Jefferson County,AL,35211
138832,1357  HALL ST SW BIRMINGHAM,Jefferson County,AL,352113718
138833,1320  16TH PL SW BIRMINGHAM,Jefferson County,AL,352113704
138834,1642  MIMS AVE SW BIRMINGHAM,Jefferson County,AL,352113736
138835,629  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112925
138836,611  CENTER WAY SW BIRMINGHAM,Jefferson County,AL,352112936
138837,740  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112926
138838,712  CENTER PL SW BIRMINGHAM,Jefferson County,AL,352112926
138839,24  GREEN SPRINGS AVE SW BIRMINGHAM,Jefferson County,AL,352113912
138840,16  14TH AVE SW BIRMINGHAM,Jefferson County,AL,352113910
138841,300  16TH AVE SW BIRMINGHAM,Jefferson County,AL,352113810
138842,237  15TH AVE SW BIRMINGHAM,Jefferson County,AL,352113807
138843,17  SPRING HAVEN CIR SW BIRMINGHAM,Jefferson County,AL,352113922
138844,1417  LINCOLN ST SW BIRMINGHAM,Jefferson County,AL,352113918
138845,1805  MARTIN LUTHER KING JR DR  BIRMINGHAM,Jefferson County,AL,352113851
138846,1817  MARTIN LUTHER KING JR DR  BIRMINGHAM,Jefferson County,AL,352113851
138847,1800  3RD PL SW BIRMINGHAM,Jefferson County,AL,352113820
138848,1720  3RD PL SW BIRMINGHAM,Jefferson County,AL,352113818
138849,693  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055830
138850,600  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056456
138851,606  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056456
138852,616  19TH AVE S BIRMINGHAM,Jefferson County,AL,352056456
138853,674  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055803
138854,680  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055803
138855,692  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055803
138856,621  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055888
138857,621  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055846
138858,621  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055888
138859,621  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055846
138860,621  IDLEWILD CIR  BIRMINGHAM,Jefferson County,AL,352055888
138861,349  16TH AVE S BIRMINGHAM,Jefferson County,AL,352054538
138862,1916  5TH ST S BIRMINGHAM,Jefferson County,AL,352056408
138863,1919  5TH ST S BIRMINGHAM,Jefferson County,AL,352056407
138864,1932  6TH ST S BIRMINGHAM,Jefferson County,AL,352056402
138865,608  19TH CT S BIRMINGHAM,Jefferson County,AL,352056406
138866,2008  HOLLINS DR  BIRMINGHAM,Jefferson County,AL,352056354
138867,2005  HOLLINS DR  BIRMINGHAM,Jefferson County,AL,352056353
138868,2024  GREEN SPRINGS HWY S BIRMINGHAM,Jefferson County,AL,352056833
138869,145  20TH AVE S BIRMINGHAM,Jefferson County,AL,352056313
138870,11  21ST AVE S BIRMINGHAM,Jefferson County,AL,35205
138871,129  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056706
138872,2136  JOYCE ST  BIRMINGHAM,Jefferson County,AL,352056814
138873,2172  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056818
138874,205  23RD AVE S BIRMINGHAM,Jefferson County,AL,352056713
138875,153  23RD AVE S BIRMINGHAM,Jefferson County,AL,352056700
138876,128  23RD CT S BIRMINGHAM,Jefferson County,AL,352056716
138877,141  23RD CT S BIRMINGHAM,Jefferson County,AL,352056715
138878,129  23RD CT S BIRMINGHAM,Jefferson County,AL,352056715
138879,140  24TH AVE S BIRMINGHAM,Jefferson County,AL,352056743
138880,2253  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,35205
138881,2265  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056819
138882,2273  RED MOUNTAIN TER S BIRMINGHAM,Jefferson County,AL,352056819
138883,129  24TH AVE S BIRMINGHAM,Jefferson County,AL,352056721
138884,2224  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056731
138885,2121  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056739
138886,108  22ND CT S BIRMINGHAM,Jefferson County,AL,352056708
138887,113  22ND CT S BIRMINGHAM,Jefferson County,AL,352056707
138888,12  23RD AVE S BIRMINGHAM,Jefferson County,AL,352056710
138889,117  23RD AVE S BIRMINGHAM,Jefferson County,AL,352056711
138890,2329  1ST ST S BIRMINGHAM,Jefferson County,AL,352056701
138891,2361  CENTER PL S BIRMINGHAM,Jefferson County,AL,352056723
138892,2332  CENTER WAY S BIRMINGHAM,Jefferson County,AL,352056704
138893,521  20TH AVE S BIRMINGHAM,Jefferson County,AL,352056415
138894,612  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056432
138895,2016  3RD PL S BIRMINGHAM,Jefferson County,AL,352056916
138896,2009  4TH PL S BIRMINGHAM,Jefferson County,AL,352056925
138897,321  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056943
138898,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091039
138899,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091039
138900,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091023
138901,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091023
138902,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091023
138903,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091024
138904,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091024
138905,1120  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091024
138906,1100  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091020
138907,1100  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091020
138908,1100  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091020
138909,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091025
138910,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091025
138911,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091041
138912,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091041
138913,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091042
138914,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091042
138915,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091042
138916,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091025
138917,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091025
138918,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091025
138919,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091025
138920,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091025
138921,1200  BEACON PKWY E BIRMINGHAM,Jefferson County,AL,352091040
138922,513  21ST AVE S BIRMINGHAM,Jefferson County,AL,352056419
138923,406  22ND AVE S BIRMINGHAM,Jefferson County,AL,352056946
138924,740  ROCKFORD CIR  BIRMINGHAM,Jefferson County,AL,352093155
138925,1463  18TH AVE S BIRMINGHAM,Jefferson County,AL,35205
138926,1410  17TH AVE S BIRMINGHAM,Jefferson County,AL,352056610
138927,1601  13TH PL S BIRMINGHAM,Jefferson County,AL,352056603
138928,2250  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352052936
138929,2250  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352052961
138930,1028  23RD ST S BIRMINGHAM,Jefferson County,AL,352052404
138931,909  22ND ST S BIRMINGHAM,Jefferson County,AL,35205
138932,825  22ND ST S BIRMINGHAM,Jefferson County,AL,352052719
138933,2125  9TH AVE S BIRMINGHAM,Jefferson County,AL,35205
138934,901  RICHARD ARRINGTON JR BLVD S BIRMINGHAM,Jefferson County,AL,352052717
138935,2120  10TH AVE S BIRMINGHAM,Jefferson County,AL,35205
138936,1020  22ND ST S BIRMINGHAM,Jefferson County,AL,352052812
138937,2112  11TH CT S BIRMINGHAM,Jefferson County,AL,35205
138938,2242  ARLINGTON AVE S BIRMINGHAM,Jefferson County,AL,352054078
138939,2000  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352053802
138940,2173  HIGHLAND AVE S BIRMINGHAM,Jefferson County,AL,352054006
138941,2157  14TH AVE S BIRMINGHAM,Jefferson County,AL,352053921
138942,1401  RICHARD ARRINGTON JR BLVD S BIRMINGHAM,Jefferson County,AL,35205
138943,2116  15TH AVE S BIRMINGHAM,Jefferson County,AL,35205
138944,2128  15TH AVE S BIRMINGHAM,Jefferson County,AL,352053920
138945,1916  14TH AVE S BIRMINGHAM,Jefferson County,AL,352054906
138946,AL,Jefferson County,AL,AL
138947,1312  COBB LN S BIRMINGHAM,Jefferson County,AL,352054918
138948,1300  20TH ST S BIRMINGHAM,Jefferson County,AL,352054950
138949,2134  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055004
138950,2136  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055010
138951,2136  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055010
138952,2125  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055003
138953,1905  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055642
138954,1909  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055641
138955,1913  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055640
138956,1620  RICHARD ARRINGTON JR BLVD S BIRMINGHAM,Jefferson County,AL,352054904
138957,1534  19TH ST S BIRMINGHAM,Jefferson County,AL,352055628
138958,1526  19TH ST S BIRMINGHAM,Jefferson County,AL,352055628
138959,1518  19TH ST S BIRMINGHAM,Jefferson County,AL,352055628
138960,1443  18TH ST S BIRMINGHAM,Jefferson County,AL,352056213
138961,1852  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055605
138962,1854  16TH AVE S BIRMINGHAM,Jefferson County,AL,352055605
138963,1948  20TH AVE S BIRMINGHAM,Jefferson County,AL,352091342
138964,2020  20TH AVE S BIRMINGHAM,Jefferson County,AL,352091344
138965,2030  20TH AVE S BIRMINGHAM,Jefferson County,AL,352091344
138966,2040  20TH AVE S BIRMINGHAM,Jefferson County,AL,352091344
138967,2021  20TH AVE S BIRMINGHAM,Jefferson County,AL,352091343
138968,2028  21ST AVE S BIRMINGHAM,Jefferson County,AL,352091348
138969,2825  BERWICK RD  BIRMINGHAM,Jefferson County,AL,352133413
138970,1609  CAHABA RD  MOUNTAIN BROOK,Jefferson County,AL,352231013
138971,2820  BERWICK RD  BIRMINGHAM,Jefferson County,AL,352133414
138972,2629  ABERDEEN RD  BIRMINGHAM,Jefferson County,AL,352231011
138973,2625  ABERDEEN RD  BIRMINGHAM,Jefferson County,AL,352231011
138974,2505  ABERDEEN RD  BIRMINGHAM,Jefferson County,AL,352231009
138975,1604  CAHABA RD  BIRMINGHAM,Jefferson County,AL,352231014
138976,2205  21ST AVE S BIRMINGHAM,Jefferson County,AL,352231718
138977,2226  ENGLISH VILLAGE LN  MOUNTAIN BRK,Jefferson County,AL,352231731
138978,2230  ENGLISH VILLAGE LN  MOUNTAIN BRK,Jefferson County,AL,352231731
138979,2411  PARK LN S MOUNTAIN BRK,Jefferson County,AL,352134011
