speed,down_up,price,name,type,address,success
100 Mbps,Download,120,WATCH Communications,WATCH ELITE,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
50 Mbps,Download,99.99,WATCH Communications,WATCH PREMIUM,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
30 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 30,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
30 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 30,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
25 Mbps,Download,69.99,Viasat Internet,Unlimited Silver 25,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
25 Mbps,Download,79.99,WATCH Communications,WATCH PREFERRED,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
25 Mbps,Download,84.99,Viasat Internet,Unlimited Silver 25,"Bi-State Vietnam Gold Star Memorial Bridge, Henderson County, Kentucky, United States",True
