speed,down_up,price,name,type,address,success
5000 Mbps,Download,180,AT&T Fiber,Internet 5000,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
5000 Mbps,Upload,180,AT&T Fiber,Internet 5000,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
2000 Mbps,Download,110,AT&T Fiber,Internet 2000,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
2000 Mbps,Upload,110,AT&T Fiber,Internet 2000,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
1000 Mbps,Download,80,AT&T Fiber,Internet 1000,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® GIG,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® GIG,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
1000 Mbps,Download,89.99,Spectrum,Spectrum Internet® Gig,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
35 Mbps,Upload,89.99,Spectrum,Spectrum Internet® Gig,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
1000 Mbps,Download,99.95,EarthLink Fiber,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
1000 Mbps,Upload,99.95,EarthLink Fiber,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
940 Mbps,Download,49.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Upload,49.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
940 Mbps,Download,79.07,Astound Broadband Powered by Grande,940 Mbps Internet + Basic TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Upload,79.07,Astound Broadband Powered by Grande,940 Mbps Internet + Basic TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
940 Mbps,Download,92.57,Astound Broadband Powered by Grande,940 Mbps Internet + Basic TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Upload,92.57,Astound Broadband Powered by Grande,940 Mbps Internet + Basic TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
600 Mbps,Download,39.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
35 Mbps,Upload,39.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
600 Mbps,Download,69.07,Astound Broadband Powered by Grande,600 Mbps Internet + Basic TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
35 Mbps,Upload,69.07,Astound Broadband Powered by Grande,600 Mbps Internet + Basic TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
600 Mbps,Download,82.57,Astound Broadband Powered by Grande,600 Mbps Internet + Basic TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
35 Mbps,Upload,82.57,Astound Broadband Powered by Grande,600 Mbps Internet + Basic TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
600 Mbps,Download,133.69,Astound Broadband Powered by Grande,600 Mbps Internet + Preferred TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
35 Mbps,Upload,133.69,Astound Broadband Powered by Grande,600 Mbps Internet + Preferred TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
600 Mbps,Download,147.19,Astound Broadband Powered by Grande,600 Mbps Internet + Preferred TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
35 Mbps,Upload,147.19,Astound Broadband Powered by Grande,600 Mbps Internet + Preferred TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
500 Mbps,Download,65,AT&T Fiber,Internet 500,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
500 Mbps,Upload,65,AT&T Fiber,Internet 500,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
400 Mbps,Download,69.99,Spectrum,Spectrum Internet® Ultra,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,69.99,Spectrum,Spectrum Internet® Ultra,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
400 Mbps,Download,94.99,Spectrum,Spectrum Internet® Ultra,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,94.99,Spectrum,Spectrum Internet® Ultra,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Download,25.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,25.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Download,55,AT&T Fiber,Internet 300,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Upload,55,AT&T Fiber,Internet 300,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Download,55.07,Astound Broadband Powered by Grande,300 Mbps Internet + Basic TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,55.07,Astound Broadband Powered by Grande,300 Mbps Internet + Basic TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Download,68.57,Astound Broadband Powered by Grande,300 Mbps Internet + Basic TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,68.57,Astound Broadband Powered by Grande,300 Mbps Internet + Basic TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Download,119.69,Astound Broadband Powered by Grande,300 Mbps Internet + Preferred TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,119.69,Astound Broadband Powered by Grande,300 Mbps Internet + Preferred TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Download,133.19,Astound Broadband Powered by Grande,300 Mbps Internet + Preferred TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,133.19,Astound Broadband Powered by Grande,300 Mbps Internet + Preferred TV + Phone,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Download,144.99,AT&T Fiber,DIRECTV STREAM CHOICE™ + AT&T Internet 300,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
300 Mbps,Upload,144.99,AT&T Fiber,DIRECTV STREAM CHOICE™ + AT&T Internet 300,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
200 Mbps,Download,49.99,Spectrum,Spectrum Internet®,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
10 Mbps,Upload,49.99,Spectrum,Spectrum Internet®,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
200 Mbps,Download,84.98,Spectrum,Spectrum Mi Plan + Internet,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
10 Mbps,Upload,84.98,Spectrum,Spectrum Mi Plan + Internet,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
200 Mbps,Download,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
10 Mbps,Upload,99.97,Spectrum,Spectrum Mi Plan + Internet + Voice,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
200 Mbps,Download,99.98,Spectrum,Spectrum Internet + TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
10 Mbps,Upload,99.98,Spectrum,Spectrum Internet + TV,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
200 Mbps,Download,114.97,Spectrum,Spectrum Internet + TV + Voice,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
10 Mbps,Upload,114.97,Spectrum,Spectrum Internet + TV + Voice,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
23 Mbps,Upload,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
115 Mbps,Download,55,T-Mobile 5G Home Internet,Home Internet,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
23 Mbps,Upload,55,T-Mobile 5G Home Internet,Home Internet,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,49.99,Spectrum,Spectrum Internet®,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
10 Mbps,Upload,49.99,Spectrum,Spectrum Internet®,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,55,AT&T Internet,Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,55,AT&T Internet,Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,74.99,Spectrum,Spectrum Internet®,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
10 Mbps,Upload,74.99,Spectrum,Spectrum Internet®,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,79.95,EarthLink Fiber,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Upload,79.95,EarthLink Fiber,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,154.99,AT&T Internet,DIRECTV ULTIMATE + AT&T  Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
20 Mbps,Upload,154.99,AT&T Internet,DIRECTV ULTIMATE + AT&T  Internet 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Download,19.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
5 Mbps,Upload,19.99,Astound Broadband Powered by Grande,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Download,49.95,EarthLink Fiber,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Upload,49.95,EarthLink Fiber,Internet Only,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Indian Creek Road, Waco, McLennan County, Texas, 76710, United States",True
