speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
10 Mbps,Upload,49.99,Xfinity,Fast,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
300 Mbps,Download,54.99,Xfinity,Choice Double Play + Speed Increase to Performance Pro Internet,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
300 Mbps,Download,79.99,Xfinity,Standard+,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
300 Mbps,Download,89.99,Xfinity,Standard+ More,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
115 Mbps,Download,50,T-Mobile 5G Home Internet,Home Internet w/ Autopay,"PF2BAY 5 Trail, Tobacco Ridge Road, Rose Hill, Prince Frederick, Calvert County, Maryland, 20678, United States",True
