speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Davis County, Utah, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Davis County, Utah, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Davis County, Utah, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Davis County, Utah, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Davis County, Utah, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Davis County, Utah, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Davis County, Utah, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Davis County, Utah, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Davis County, Utah, United States",True
940 Mbps,Download,65,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
940 Mbps,Upload,65,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
940 Mbps,Download,65,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
940 Mbps,Upload,65,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
940 Mbps,Download,65,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
940 Mbps,Upload,65,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Davis County, Utah, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Davis County, Utah, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Davis County, Utah, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Davis County, Utah, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Davis County, Utah, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Davis County, Utah, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Davis County, Utah, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Davis County, Utah, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Davis County, Utah, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Davis County, Utah, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Davis County, Utah, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Davis County, Utah, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Davis County, Utah, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Davis County, Utah, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Davis County, Utah, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Davis County, Utah, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Davis County, Utah, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Davis County, Utah, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Davis County, Utah, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Davis County, Utah, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Davis County, Utah, United States",True
10 Mbps,Upload,49.99,Xfinity,Fast,"Davis County, Utah, United States",True
300 Mbps,Download,54.99,Xfinity,Choice Double Play + Speed Increase to Performance Pro Internet,"Davis County, Utah, United States",True
300 Mbps,Download,79.99,Xfinity,Standard+,"Davis County, Utah, United States",True
300 Mbps,Download,89.99,Xfinity,Standard+ More,"Davis County, Utah, United States",True
200 Mbps,Download,50,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
200 Mbps,Upload,50,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
200 Mbps,Download,50,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
200 Mbps,Upload,50,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
200 Mbps,Download,50,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
200 Mbps,Upload,50,CenturyLink Fiber Gigabit,Internet Only,"Davis County, Utah, United States",True
100 Mbps,Download,40,Xfinity,Connect More,"Davis County, Utah, United States",True
5 Mbps,Upload,40,Xfinity,Connect More,"Davis County, Utah, United States",True
100 Mbps,Download,50,CenturyLink,Internet Only,"Davis County, Utah, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Davis County, Utah, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Davis County, Utah, United States",True
50 Mbps,Download,19.99,Xfinity,Connect,"Davis County, Utah, United States",True
10 Mbps,Upload,19.99,Xfinity,Connect,"Davis County, Utah, United States",True
50 Mbps,Download,20,Xfinity,Connect,"Davis County, Utah, United States",True
5 Mbps,Upload,20,Xfinity,Connect,"Davis County, Utah, United States",True
