speed,down_up,price,name,type,address,success
1200 Mbps,Download,70,Xfinity,Gigabit Extra,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
35 Mbps,Upload,70,Xfinity,Gigabit Extra,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
1200 Mbps,Download,79.99,Xfinity,Gigabit,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
35 Mbps,Upload,79.99,Xfinity,Gigabit,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
1200 Mbps,Download,84.99,Xfinity,Gigabit,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
35 Mbps,Upload,84.99,Xfinity,Gigabit,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
1200 Mbps,Download,129.99,Xfinity,Signature+ More,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
1200 Mbps,Download,149.99,Xfinity,Super+ More,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
1000 Mbps,Download,200,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Upload,200,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
900 Mbps,Download,60,Xfinity,Ultrafast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
20 Mbps,Upload,60,Xfinity,Ultrafast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
15 Mbps,Upload,69.99,Xfinity,Extreme Pro,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
900 Mbps,Download,69.99,Xfinity,Extreme Pro,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
900 Mbps,Download,74.99,Xfinity,Ultrafast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
20 Mbps,Upload,74.99,Xfinity,Ultrafast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
900 Mbps,Download,99.99,Xfinity,Select+ More,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
900 Mbps,Download,119.99,Xfinity,Signature+,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
900 Mbps,Download,139.99,Xfinity,Super+,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
600 Mbps,Download,50,Xfinity,Superfast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
20 Mbps,Upload,50,Xfinity,Superfast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
10 Mbps,Upload,59.99,Xfinity,Blast!,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
600 Mbps,Download,59.99,Xfinity,Blast!®,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
600 Mbps,Download,64.99,Xfinity,Superfast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
20 Mbps,Upload,64.99,Xfinity,Superfast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
600 Mbps,Download,89.99,Xfinity,Select+,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
300 Mbps,Download,39.99,Xfinity,Performance Pro,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
300 Mbps,Download,49.99,Xfinity,Fast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
10 Mbps,Upload,49.99,Xfinity,Fast,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
300 Mbps,Download,54.99,Xfinity,Choice Double Play + Speed Increase to Performance Pro Internet,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
300 Mbps,Download,79.99,Xfinity,Standard+,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
300 Mbps,Download,89.99,Xfinity,Standard+ More,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
300 Mbps,Download,110,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
25 Mbps,Upload,110,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
150 Mbps,Download,80,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
10 Mbps,Upload,80,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
100 Mbps,Download,40,Xfinity,Connect More,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
5 Mbps,Upload,40,Xfinity,Connect More,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Download,19.99,Xfinity,Connect,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
10 Mbps,Upload,19.99,Xfinity,Connect,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Download,20,Xfinity,Connect,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
5 Mbps,Upload,20,Xfinity,Connect,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Download,29.99,Xfinity,Performance Starter,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
5 Mbps,Upload,29.99,Xfinity,Performance Starter,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Download,65,Xfinity,Performance Starter Internet,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Download,65,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
10 Mbps,Upload,65,Shentel,Internet Only,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Skyline High School, West Criser Road, Viscose City, Front Royal, Warren County, Virginia, United States",True
