speed,down_up,price,name,type,address,success
1000 Mbps,Download,125,Sparklight (formerly Cable One),GigaOne Plus,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
50 Mbps,Upload,125,Sparklight (formerly Cable One),GigaOne Plus,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
300 Mbps,Download,80,Sparklight (formerly Cable One),Turbo 300 Plus,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
30 Mbps,Upload,80,Sparklight (formerly Cable One),Turbo 300 Plus,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
200 Mbps,Download,45,Sparklight (formerly Cable One),Streamer & Gamer 200 Plus,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
20 Mbps,Upload,45,Sparklight (formerly Cable One),Streamer & Gamer 200 Plus,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
100 Mbps,Download,55,AT&T Internet,Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
20 Mbps,Upload,55,AT&T Internet,Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
100 Mbps,Download,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
20 Mbps,Upload,129.99,AT&T Internet,DIRECTV ENTERTAINMENT + AT&T Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
100 Mbps,Download,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
20 Mbps,Upload,134.99,AT&T Internet,DIRECTV CHOICE™ + AT&T Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
100 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
100 Mbps,Download,154.99,AT&T Internet,DIRECTV ULTIMATE + AT&T  Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
20 Mbps,Upload,154.99,AT&T Internet,DIRECTV ULTIMATE + AT&T  Internet 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
100 Mbps,Download,169.99,Viasat Internet,Unlimited Platinum 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
80 Mbps,Download,200,Wake Wireless,Ultimate 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
20 Mbps,Upload,200,Wake Wireless,Ultimate 100,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
60 Mbps,Download,150,Wake Wireless,Elite 80,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
20 Mbps,Upload,150,Wake Wireless,Elite 80,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
50 Mbps,Download,99.99,Viasat Internet,Unlimited Gold 50,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
50 Mbps,Download,119.99,Viasat Internet,Unlimited Gold 50,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
50 Mbps,Download,149.99,Viasat Internet,Unlimited Platinum 50,"Bartlesville, Washington County, Oklahoma, 74006, United States",True
